t,x,y,z
605.129904,-0.798,0.022,0.6
605.179952,-0.786,-0.09,0.608
605.23,-0.754,-0.09,0.664
605.279856,-0.756,-0.08,0.648
605.329904,-0.74,-0.034,0.66
605.379952,-0.728,-0.034,0.69
605.43,-0.696,-0.114,0.772
605.480856,-0.656,-0.13,0.782
605.530904,-0.628,-0.148,0.782
605.580952,-0.602,-0.08,0.782
605.631,-0.628,-0.12,0.76
605.680856,-0.64,-0.28,0.76
605.730904,-0.638,-0.346,0.8
605.780952,-0.644,-0.318,0.774
605.831,-0.602,-0.228,0.776
605.880856,-0.56,-0.178,0.784
605.930904,-0.4,-0.036,0.786
605.980952,-0.308,-0.186,0.664
606.031,-0.336,-0.354,0.642
606.080856,-0.354,-0.414,0.542
606.130904,-0.376,-0.522,0.316
606.180952,-0.386,-0.648,0.15
606.231,-0.404,-0.846,0.112
606.280856,-0.458,-1.038,0.006
606.330904,-0.588,-1.192,-0.09
606.380952,-0.638,-1.25,-0.05
606.431,-0.576,-1.282,-0.004
606.480856,-0.498,-1.216,0.038
606.530904,-0.344,-1.0,0.116
606.580952,-0.274,-0.932,0.128
606.631,-0.192,-0.89,0.142
606.681856,-0.158,-0.844,0.152
606.731904,-0.174,-0.784,0.15
606.781952,-0.222,-0.784,0.134
606.832,-0.28,-0.904,0.124
606.881856,-0.284,-0.974,0.128
606.931904,-0.28,-1.0,0.158
606.981952,-0.306,-0.986,0.142
607.032,-0.292,-0.938,0.14
607.081856,-0.286,-0.882,0.092
607.131904,-0.302,-0.866,0.054
607.181952,-0.32,-0.904,-0.002
607.232,-0.296,-0.99,-0.016
607.281856,-0.29,-0.974,0.004
607.331904,-0.224,-0.914,-0.024
607.381952,-0.148,-0.83,0.006
607.432,0.014,-0.794,0.062
607.481856,0.086,-0.83,0.128
607.531904,0.156,-0.808,0.166
607.581952,0.184,-0.81,0.168
607.632,0.264,-0.842,0.064
607.682856,0.23,-0.828,-0.036
607.732904,0.288,-1.028,-0.09
607.782952,0.332,-1.096,-0.18
607.833,0.432,-1.104,-0.204
607.882856,0.44,-1.002,-0.172
607.932904,0.45,-1.002,-0.222
607.982952,0.494,-0.928,-0.2
608.033,0.562,-0.788,-0.068
608.082856,0.576,-0.8,-0.098
608.132904,0.574,-0.776,-0.106
608.182952,0.568,-0.74,-0.094
608.233,0.502,-0.608,-0.116
608.282856,0.598,-0.592,-0.144
608.332904,0.752,-0.81,-0.196
608.382952,0.76,-0.904,-0.232
608.433,0.782,-0.834,-0.218
608.482856,0.706,-0.712,-0.192
608.532904,0.722,-0.688,-0.18
608.582952,0.738,-0.656,-0.12
608.633,0.688,-0.674,-0.052
608.683856,0.674,-0.632,-0.04
608.733904,0.712,-0.736,-0.018
608.783952,0.69,-0.702,-0.03
608.834,0.696,-0.67,-0.074
608.883856,0.678,-0.628,-0.226
608.933904,0.722,-0.57,-0.142
608.983952,0.736,-0.818,-0.136
609.034,0.712,-0.45,0.07
609.083856,0.608,-1.058,-0.164
609.133904,0.666,-0.686,-0.004
609.183952,0.646,-0.734,-0.116
609.234,0.658,-0.676,-0.136
609.283856,0.686,-0.698,-0.132
609.333904,0.68,-0.68,-0.098
609.383952,0.696,-0.72,-0.096
609.434,0.664,-0.654,-0.024
609.483856,0.652,-0.6,-0.016
609.533904,0.668,-0.65,-0.032
609.583952,0.68,-0.676,-0.068
609.634,0.738,-0.672,-0.058
609.684856,0.76,-0.708,-0.08
609.734904,0.75,-0.706,-0.064
609.784952,0.742,-0.664,-0.036
609.835,0.732,-0.666,0.008
609.884856,0.722,-0.644,-0.042
609.934904,0.736,-0.61,-0.026
609.984952,0.718,-0.564,-0.016
610.035,0.722,-0.626,-0.04
610.084856,0.75,-0.616,0.024
610.134904,0.83,-0.662,-0.02
610.184952,0.838,-0.68,-0.008
610.235,0.812,-0.666,-0.012
610.284856,0.794,-0.664,-0.016
610.334904,0.752,-0.73,-0.062
610.384952,0.716,-0.814,-0.062
610.435,0.654,-0.802,-0.064
610.484856,0.608,-0.804,-0.078
610.534904,0.604,-0.83,-0.07
610.584952,0.55,-0.846,-0.08
610.635,0.542,-0.848,-0.056
610.685856,0.488,-0.818,-0.064
610.735904,0.432,-0.712,-0.024
610.785952,0.342,-0.77,-0.056
610.836,0.294,-0.784,-0.11
610.885856,0.29,-0.848,-0.132
610.935904,0.262,-0.818,-0.16
610.985952,0.224,-0.832,-0.224
611.036,0.236,-0.9,-0.296
611.085856,0.242,-0.91,-0.354
611.135904,0.254,-0.954,-0.352
611.185952,0.306,-0.904,-0.24
611.236,0.318,-0.816,-0.222
611.285856,0.302,-1.01,-0.194
611.335904,0.348,-0.594,-0.008
611.385952,0.268,-0.922,-0.016
611.436,0.322,-1.064,0.014
611.485856,0.268,-0.93,-0.056
611.535904,0.368,-0.88,0.006
611.585952,0.376,-0.898,0.04
611.636,0.392,-0.952,0.006
611.685856,0.384,-0.928,-0.01
611.735904,0.386,-0.936,-0.05
611.785952,0.44,-0.904,-0.088
611.836,0.48,-0.88,-0.084
611.886856,0.572,-0.888,-0.072
611.936904,0.68,-0.416,0.124
611.986952,0.614,-0.576,0.158
612.037,0.654,-0.83,0.126
612.086856,0.552,-0.85,0.038
612.136904,0.456,-0.748,0.116
612.186952,0.318,-0.762,0.102
612.237,0.274,-0.904,0.044
612.286856,0.224,-0.984,-0.088
612.336904,0.254,-0.996,-0.114
612.386952,0.304,-0.858,-0.03
612.437,0.374,-0.766,0.056
612.486856,0.534,-0.858,0.05
612.536904,0.624,-0.856,0.05
612.586952,0.702,-0.796,0.102
612.637,0.71,-0.722,0.064
612.686856,0.684,-0.772,-0.008
612.736904,0.712,-0.808,-0.04
612.786952,0.704,-0.784,-0.084
612.837,0.752,-0.608,-0.004
612.887856,0.7,-0.77,-0.066
612.937904,0.688,-0.73,-0.112
612.987952,0.632,-0.91,-0.128
613.038,0.654,-0.952,-0.114
613.087856,0.62,-0.868,0.078
613.137904,0.67,-0.356,0.078
613.187952,0.658,-0.228,0.374
613.238,0.784,-0.384,0.448
613.287856,0.912,-0.482,0.518
613.337904,0.926,-0.392,0.214
613.387952,1.114,-0.666,0.358
613.438,1.054,-0.794,0.224
613.487856,0.952,-0.482,0.046
613.537904,0.958,-0.386,0.032
613.587952,0.86,-0.238,0.08
613.638,0.844,-0.32,0.08
613.687856,0.944,-0.334,-0.042
613.737904,1.02,-0.338,-0.064
613.787952,1.016,-0.182,0.05
613.838,1.086,0.044,0.108
613.888856,1.166,0.216,0.134
613.938904,1.176,0.232,0.144
613.988952,1.116,0.254,0.198
614.039,1.008,0.304,0.28
614.088856,0.942,0.382,0.414
614.138904,0.942,0.3,0.384
614.188952,0.91,0.054,0.344
614.239,0.882,-0.17,0.368
614.288856,0.84,-0.334,0.39
614.338904,0.846,-0.464,0.348
614.388952,0.898,-0.616,0.05
614.439,1.296,-0.714,0.018
614.488856,1.128,-0.526,-0.128
614.538904,1.352,-0.702,-0.204
614.588952,1.448,-0.708,-0.066
614.639,1.472,-0.714,-0.106
614.688856,1.662,-0.744,-0.12
614.738904,1.83,-0.644,-0.136
614.788952,1.85,-0.234,-0.08
614.839,1.654,0.134,-0.064
614.889856,1.008,0.306,0.124
614.939904,0.898,0.096,0.184
614.989952,0.46,-0.234,0.48
615.04,0.322,-0.462,0.728
615.089856,0.486,-0.66,0.616
615.139904,0.456,-0.414,0.642
615.189952,0.376,-0.596,0.556
615.24,0.32,-0.872,0.448
615.289856,0.24,-0.968,0.268
615.339904,0.112,-1.038,0.22
615.389952,-0.008,-1.054,0.23
615.44,0.008,-1.232,0.194
615.489856,0.176,-1.168,0.038
615.539904,0.542,-1.872,-0.024
615.589952,0.668,-1.538,0.022
615.64,0.43,-1.64,-0.032
615.689856,0.224,-1.696,-0.04
615.739904,0.432,-1.744,0.066
615.789952,0.56,-1.42,0.024
615.84,0.534,-1.23,0.088
615.890856,0.33,-1.07,0.26
615.940904,0.176,-0.904,0.32
615.990952,0.078,-0.766,0.446
616.041,0.13,-0.706,0.444
616.090856,0.086,-0.614,0.476
616.140904,0.072,-0.468,0.528
616.190952,-0.02,-0.514,0.27
616.241,-0.232,-0.452,0.192
616.290856,-0.258,-0.32,0.254
616.340904,-0.132,-0.658,1.198
616.390952,-0.316,-0.738,0.962
616.441,-0.386,-0.65,0.944
616.490856,-0.382,-0.754,0.864
616.540904,-0.5,-0.69,0.6
616.590952,-0.336,-0.824,0.376
616.641,-0.328,-0.784,0.072
616.690856,-0.226,-0.878,0.014
616.740904,-0.194,-0.568,0.2
616.790952,-0.24,-0.454,0.322
616.841,-0.142,-0.378,0.296
616.890856,0.062,-0.344,0.134
616.940904,0.318,-0.25,-0.052
616.990952,0.608,-0.36,-0.36
617.041,0.758,-0.418,-0.464
617.091856,0.678,-0.676,-0.304
617.141904,1.422,-1.21,0.39
617.191952,2.182,-1.588,1.342
617.242,1.998,0.806,1.19
617.291856,1.446,1.52,1.072
617.341904,1.19,1.102,0.876
617.391952,1.072,0.552,0.774
617.442,1.116,0.262,0.688
617.491856,1.046,-0.02,0.476
617.541904,0.992,-0.19,0.37
617.591952,0.848,-0.392,0.284
617.642,0.83,-0.446,0.27
617.691856,0.804,-0.564,0.22
617.741904,0.768,-0.622,0.142
617.791952,1.266,-1.07,0.082
617.842,0.8,-0.84,0.048
617.891856,1.346,-0.5,0.054
617.941904,1.724,-0.506,0.028
617.991952,1.862,-0.418,0.126
618.042,1.76,-0.158,0.11
618.092856,1.4,-0.158,0.048
618.142904,1.23,-0.162,0.078
618.192952,0.896,-0.09,0.12
618.243,0.718,-0.038,0.134
618.292856,0.576,0.014,0.212
618.342904,0.582,-0.01,0.316
618.392952,0.784,-0.33,0.544
618.443,0.824,-0.72,0.872
618.492856,0.856,-0.64,0.8
618.542904,0.83,-0.506,0.838
618.592952,0.574,-0.544,0.708
618.643,0.456,-0.622,0.658
618.692856,0.304,-0.674,0.54
618.742904,0.236,-0.794,0.488
618.792952,0.206,-0.898,0.484
618.843,0.286,-0.85,0.496
618.892856,0.44,-0.848,0.44
618.942904,0.736,-1.128,0.494
618.992952,0.854,-1.096,0.502
619.043,0.702,-0.846,0.456
619.093856,0.59,-0.554,0.382
619.143904,0.71,-0.584,0.408
619.193952,0.728,-0.656,0.354
619.244,0.616,-0.602,0.284
619.293856,0.54,-0.578,0.39
619.343904,0.592,-0.68,0.532
619.393952,0.582,-0.754,0.428
619.444,0.508,-0.73,0.432
619.493856,0.364,-0.648,0.504
619.543904,0.312,-0.72,0.508
619.593952,0.374,-0.826,0.44
619.644,0.468,-0.712,0.416
619.693856,0.722,-0.816,0.376
619.743904,0.704,-0.718,0.416
619.793952,0.696,-0.678,0.23
619.844,0.678,-0.686,0.22
619.893856,0.702,-0.666,0.192
619.943904,0.646,-0.648,0.152
619.993952,0.656,-0.76,0.172
620.044,0.6,-0.788,0.188
620.094856,0.59,-0.776,0.184
620.144904,0.656,-0.784,0.288
620.194952,0.718,-0.894,0.096
620.245,0.654,-0.894,0.254
620.294856,0.664,-0.64,0.166
620.344904,0.588,-0.612,0.22
620.394952,0.652,-0.856,0.272
620.445,0.648,-0.794,0.29
620.494856,0.71,-0.756,0.3
620.544904,0.706,-0.84,0.32
620.594952,0.696,-0.866,0.304
620.645,0.744,-0.84,0.358
620.694856,0.71,-0.776,0.348
620.744904,0.678,-0.73,0.332
620.794952,0.636,-0.738,0.332
620.845,0.578,-0.75,0.354
620.894856,0.55,-0.77,0.374
620.944904,0.48,-0.766,0.428
620.994952,0.454,-0.776,0.44
621.045,0.422,-0.788,0.432
621.095856,0.396,-0.75,0.454
621.145904,0.358,-0.734,0.464
621.195952,0.354,-0.744,0.488
621.246,0.35,-0.744,0.492
621.295856,0.352,-0.716,0.504
621.345904,0.36,-0.73,0.496
621.395952,0.35,-0.752,0.524
621.446,0.344,-0.73,0.508
621.495856,0.354,-0.756,0.524
621.545904,0.368,-0.772,0.504
621.595952,0.352,-0.79,0.514
621.646,0.36,-0.808,0.496
621.695856,0.344,-0.816,0.496
621.745904,0.384,-0.84,0.498
621.795952,0.368,-0.816,0.508
621.846,0.368,-0.818,0.486
621.895856,0.368,-0.84,0.486
621.945904,0.39,-0.868,0.456
621.995952,0.376,-0.852,0.432
622.046,0.398,-0.864,0.44
622.095856,0.376,-0.872,0.376
622.145904,0.444,-0.9,0.434
622.195952,0.392,-0.858,0.406
622.246,0.416,-0.826,0.486
622.296856,0.408,-0.896,0.428
622.346904,0.414,-0.946,0.492
622.396952,0.342,-0.922,0.482
622.447,0.334,-0.782,0.486
622.496856,0.286,-0.772,0.472
622.546904,0.246,-0.73,0.508
622.596952,0.206,-0.754,0.51
622.647,0.23,-0.862,0.534
622.696856,0.206,-0.846,0.544
622.746904,0.126,-0.826,0.532
622.796952,0.096,-0.82,0.55
622.847,0.048,-0.814,0.582
622.896856,0.056,-0.868,0.56
622.946904,0.05,-0.822,0.526
622.996952,0.054,-0.85,0.5
623.047,0.094,-0.882,0.508
623.096856,0.108,-0.882,0.486
623.146904,0.062,-0.826,0.456
623.196952,0.072,-0.882,0.408
623.247,0.108,-1.002,0.432
623.297856,0.092,-0.894,0.432
623.347904,0.06,-0.898,0.446
623.397952,0.044,-0.916,0.448
623.448,0.018,-0.92,0.448
623.497856,0.014,-0.938,0.456
623.547904,0.048,-0.94,0.504
623.597952,0.07,-0.942,0.482
623.648,0.142,-0.936,0.398
623.697856,0.19,-0.92,0.422
623.747904,0.094,-0.786,0.496
623.797952,0.14,-0.914,0.504
623.848,0.136,-0.836,0.462
623.897856,0.098,-0.754,0.446
623.947904,0.056,-0.754,0.448
623.997952,0.03,-0.8,0.46
624.048,0.038,-0.926,0.504
624.097856,0.066,-0.946,0.526
624.147904,0.128,-0.944,0.566
624.197952,0.03,-0.936,0.466
624.248,0.184,-1.13,0.446
624.298856,0.07,-0.83,0.408
624.348904,0.056,-0.928,0.444
624.398952,0.07,-0.962,0.39
624.449,0.078,-0.922,0.374
624.498856,0.064,-0.874,0.38
624.548904,0.056,-0.888,0.398
624.598952,0.048,-0.898,0.386
624.649,0.03,-0.914,0.414
624.698856,0.112,-0.922,0.472
624.748904,0.11,-1.034,0.46
624.798952,0.212,-0.992,0.424
624.849,0.064,-0.734,0.462
624.898856,0.124,-0.92,0.518
624.948904,0.084,-0.888,0.432
624.998952,0.078,-0.856,0.422
625.049,0.034,-0.804,0.44
625.098856,0.024,-0.858,0.46
625.148904,0.004,-0.886,0.462
625.198952,0.062,-0.984,0.494
625.249,0.044,-1.216,0.46
625.299856,0.072,-1.096,0.408
625.349904,-0.016,-0.94,0.384
625.399952,-0.058,-1.028,0.368
625.45,0.03,-0.992,0.312
625.499856,-0.008,-0.88,0.326
625.549904,-0.064,-0.784,0.376
625.599952,-0.088,-0.862,0.338
625.65,-0.114,-0.864,0.368
625.699856,-0.114,-0.922,0.328
625.749904,-0.084,-1.044,0.3
625.799952,-0.116,-0.894,0.334
625.85,-0.2,-0.936,0.358
625.899856,-0.266,-1.074,0.384
625.949904,-0.224,-1.074,0.456
625.999952,-0.178,-1.032,0.416
626.05,-0.066,-0.984,0.384
626.099856,-0.066,-0.948,0.418
626.149904,-0.01,-0.84,0.366
626.199952,-0.018,-0.824,0.384
626.25,-0.09,-0.81,0.414
626.300856,-0.12,-0.836,0.414
626.350904,-0.114,-0.84,0.428
626.400952,-0.096,-0.814,0.44
626.451,-0.074,-0.85,0.446
626.500856,-0.09,-0.858,0.472
626.550904,-0.098,-0.948,0.492
626.600952,-0.052,-0.954,0.524
626.651,-0.074,-0.858,0.492
626.700856,-0.104,-0.868,0.482
626.750904,-0.072,-0.958,0.364
626.800952,-0.064,-0.952,0.38
626.851,-0.064,-0.932,0.32
626.900856,-0.064,-0.93,0.36
626.950904,-0.05,-0.88,0.386
627.000952,-0.072,-0.848,0.402
627.051,-0.072,-0.808,0.448
627.100856,-0.074,-0.866,0.392
627.150904,-0.08,-0.916,0.406
627.200952,-0.094,-0.976,0.432
627.251,-0.034,-1.118,0.494
627.300856,0.032,-1.108,0.502
627.350904,0.032,-0.872,0.414
627.400952,0.018,-0.942,0.482
627.451,0.1,-0.926,0.44
627.701856,-0.064,-0.77,0.422
627.751904,-0.034,-0.882,0.428
627.801952,-0.032,-0.906,0.44
627.852,-0.014,-0.874,0.434
627.901856,0.006,-0.836,0.488
627.951904,0.024,-0.904,0.432
628.001952,0.05,-0.932,0.414
628.052,0.046,-0.972,0.296
628.101856,0.018,-0.904,0.286
628.151904,-0.016,-0.904,0.294
628.201952,-0.04,-0.884,0.31
628.252,-0.098,-0.798,0.334
628.301856,-0.106,-0.778,0.366
628.351904,-0.104,-0.84,0.36
628.401952,-0.104,-0.866,0.356
628.452,-0.09,-0.902,0.376
628.501856,-0.092,-0.984,0.382
628.551904,-0.034,-1.042,0.436
628.601952,-0.074,-1.044,0.464
628.652,0.034,-0.986,0.414
628.702856,-0.05,-0.792,0.398
628.752904,0.03,-0.976,0.408
628.802952,0.086,-0.978,0.414
628.853,-0.026,-0.784,0.418
628.902856,-0.08,-0.754,0.406
628.952904,-0.1,-0.808,0.396
629.002952,-0.104,-0.808,0.384
629.053,-0.112,-0.878,0.424
629.102856,-0.072,-0.928,0.462
629.152904,-0.124,-1.022,0.486
629.202952,-0.058,-1.04,0.396
629.253,-0.052,-0.872,0.412
629.302856,-0.094,-0.834,0.42
629.352904,-0.004,-1.034,0.36
629.402952,0.046,-1.0,0.304
629.453,-0.052,-0.846,0.336
629.502856,-0.066,-0.832,0.384
629.552904,-0.072,-0.922,0.352
629.602952,-0.068,-0.88,0.336
629.653,-0.082,-0.936,0.376
629.703856,-0.032,-1.0,0.434
629.753904,-0.048,-1.054,0.444
629.803952,0.078,-1.048,0.368
629.854,0.006,-0.924,0.402
629.903856,0.048,-0.988,0.42
629.953904,0.134,-0.97,0.432
630.003952,0.07,-0.826,0.398
630.054,-0.032,-0.718,0.402
630.103856,-0.032,-0.772,0.422
630.153904,-0.036,-0.826,0.43
630.203952,-0.032,-0.832,0.448
630.254,0.006,-0.938,0.444
630.303856,-0.084,-0.946,0.446
630.353904,0.014,-1.144,0.418
630.403952,0.006,-0.974,0.376
630.454,-0.04,-0.88,0.368
630.503856,-0.008,-0.978,0.294
630.553904,0.008,-0.882,0.28
630.603952,-0.01,-0.83,0.304
630.654,-0.032,-0.862,0.366
630.704856,-0.018,-0.922,0.362
630.754904,-0.04,-0.98,0.358
630.804952,0.002,-1.008,0.38
630.855,-0.05,-0.948,0.432
630.904856,-0.042,-1.088,0.408
630.954904,0.002,-0.848,0.382
631.004952,-0.066,-0.84,0.406
631.055,0.06,-1.094,0.412
631.104856,0.044,-0.976,0.396
631.154904,-0.002,-0.808,0.39
631.204952,-0.058,-0.744,0.4
631.255,-0.098,-0.882,0.416
631.304856,-0.036,-0.916,0.408
631.354904,0.014,-0.9,0.422
631.404952,-0.1,-0.932,0.432
631.455,0.056,-1.224,0.398
631.504856,0.048,-0.916,0.344
631.554904,-0.034,-0.89,0.352
631.604952,0.002,-0.992,0.296
631.655,0.018,-0.932,0.238
631.705856,0.014,-0.868,0.27
631.755904,-0.014,-0.85,0.306
631.805952,-0.032,-0.936,0.368
631.856,-0.064,-0.938,0.404
631.905856,-0.032,-0.986,0.358
631.955904,0.016,-1.032,0.374
632.005952,0.008,-0.946,0.386
632.056,-0.014,-0.818,0.422
632.105856,-0.024,-0.882,0.382
632.155904,0.016,-0.97,0.368
632.205952,0.026,-0.922,0.344
632.256,0.012,-0.882,0.344
632.305856,0.024,-0.926,0.354
632.355904,0.034,-0.94,0.354
632.405952,0.078,-0.926,0.354
632.456,0.07,-0.894,0.306
632.505856,0.112,-1.072,0.288
632.555904,0.158,-1.182,0.326
632.605952,0.13,-0.924,0.304
632.656,0.102,-0.944,0.332
632.705856,0.102,-1.01,0.294
632.755904,0.08,-0.89,0.304
632.805952,0.014,-0.878,0.328
632.856,0.012,-0.946,0.326
632.906856,-0.016,-0.986,0.294
632.956904,0.006,-0.97,0.312
633.006952,-0.02,-0.964,0.312
633.057,-0.02,-0.936,0.366
633.106856,-0.058,-0.912,0.366
633.156904,-0.064,-0.888,0.384
633.206952,-0.078,-0.776,0.35
633.257,-0.096,-0.886,0.358
633.306856,-0.114,-0.88,0.35
633.356904,-0.116,-0.9,0.334
633.406952,-0.084,-0.898,0.318
633.457,-0.068,-0.952,0.328
633.506856,-0.05,-1.0,0.358
633.556904,-0.046,-0.966,0.38
633.606952,-0.066,-0.962,0.38
633.657,-0.05,-0.942,0.406
633.706856,-0.048,-0.882,0.412
633.756904,-0.058,-0.868,0.428
633.806952,0.108,-1.022,0.362
633.857,0.078,-0.93,0.376
633.907856,0.126,-0.986,0.4
633.957904,0.156,-0.954,0.408
634.007952,0.16,-0.954,0.38
634.058,0.206,-0.964,0.354
634.107856,0.172,-0.846,0.368
634.157904,0.108,-0.784,0.374
634.207952,0.102,-0.82,0.39
634.258,0.098,-0.84,0.382
634.307856,0.112,-0.808,0.39
634.357904,0.136,-0.928,0.39
634.407952,0.2,-1.064,0.398
634.458,0.156,-1.146,0.38
634.507856,0.096,-0.922,0.374
634.557904,0.022,-0.814,0.348
634.607952,0.006,-0.93,0.398
634.658,-0.016,-0.994,0.384
634.707856,-0.018,-0.928,0.392
634.757904,-0.016,-0.896,0.418
634.807952,-0.026,-0.904,0.408
634.858,-0.048,-0.82,0.392
634.908856,-0.104,-0.824,0.386
634.958904,-0.128,-0.866,0.406
635.008952,-0.13,-0.954,0.398
635.059,-0.116,-0.994,0.398
635.108856,-0.14,-0.936,0.408
635.158904,-0.16,-0.922,0.4
635.208952,-0.112,-1.024,0.4
635.259,-0.078,-0.974,0.428
635.308856,-0.098,-0.878,0.422
635.358904,-0.104,-0.884,0.446
635.408952,-0.104,-0.936,0.448
635.459,-0.142,-0.872,0.438
635.508856,-0.144,-0.878,0.428
635.558904,-0.142,-0.84,0.4
635.608952,-0.16,-0.77,0.428
635.659,-0.144,-0.818,0.398
635.708856,-0.032,-1.01,0.358
635.758904,-0.014,-0.994,0.354
635.808952,0.002,-0.916,0.39
635.859,-0.064,-0.938,0.398
635.909856,-0.046,-0.968,0.342
635.959904,-0.04,-0.996,0.348
636.009952,-0.066,-0.922,0.36
636.06,-0.066,-0.912,0.336
636.109856,-0.144,-0.866,0.322
636.159904,-0.208,-0.832,0.344
636.209952,-0.216,-0.88,0.402
636.26,-0.196,-0.928,0.392
636.309856,-0.154,-0.962,0.352
636.359904,-0.152,-0.936,0.348
636.409952,-0.16,-0.962,0.368
636.46,-0.132,-0.986,0.39
636.509856,-0.098,-0.962,0.358
636.559904,-0.056,-0.942,0.328
636.609952,-0.098,-0.928,0.334
636.66,-0.114,-0.958,0.332
636.709856,-0.184,-0.89,0.368
636.759904,-0.21,-0.906,0.366
636.809952,-0.192,-0.952,0.364
636.86,-0.202,-0.954,0.318
636.910856,-0.208,-0.892,0.316
636.960904,-0.246,-0.842,0.316
637.010952,-0.218,-0.858,0.306
637.061,-0.238,-0.846,0.326
637.110856,-0.232,-0.866,0.308
637.160904,-0.218,-0.868,0.36
637.210952,-0.218,-0.89,0.384
637.261,-0.21,-0.926,0.376
637.310856,-0.186,-0.936,0.406
637.360904,-0.174,-0.9,0.416
637.410952,-0.182,-0.89,0.414
637.461,-0.162,-0.906,0.384
637.510856,-0.162,-0.89,0.398
637.560904,-0.152,-0.898,0.414
637.610952,-0.152,-0.882,0.39
637.661,-0.136,-0.936,0.368
637.710856,-0.11,-0.974,0.358
637.760904,-0.09,-0.954,0.348
637.810952,-0.084,-0.946,0.326
637.861,-0.094,-0.946,0.326
637.910856,-0.114,-0.922,0.32
637.960904,-0.1,-0.928,0.326
638.010952,-0.104,-0.946,0.334
638.061,-0.1,-0.944,0.316
638.111856,-0.114,-0.926,0.326
638.161904,-0.122,-0.932,0.312
638.211952,-0.11,-0.948,0.344
638.262,-0.098,-0.922,0.352
638.311856,-0.114,-0.928,0.356
638.361904,-0.104,-0.936,0.358
638.411952,-0.116,-0.906,0.364
638.462,-0.106,-0.918,0.358
638.511856,-0.12,-0.928,0.364
638.561904,-0.128,-0.914,0.354
638.611952,-0.136,-0.922,0.344
638.662,-0.148,-0.912,0.338
638.711856,-0.142,-0.928,0.344
638.761904,-0.132,-0.938,0.322
638.811952,-0.144,-0.944,0.316
638.862,-0.138,-0.944,0.326
638.911856,-0.13,-0.944,0.296
638.961904,-0.126,-0.932,0.32
639.011952,-0.156,-0.92,0.318
639.062,-0.144,-0.93,0.32
639.112856,-0.158,-0.904,0.316
639.162904,-0.16,-0.888,0.316
639.212952,-0.154,-0.912,0.322
639.263,-0.16,-0.888,0.318
639.312856,-0.136,-0.952,0.316
639.362904,-0.132,-0.926,0.318
639.412952,-0.154,-0.884,0.358
639.463,-0.154,-0.928,0.36
639.512856,-0.154,-0.914,0.366
639.562904,-0.144,-0.868,0.376
639.612952,-0.11,-0.92,0.372
639.663,-0.076,-0.936,0.382
639.712856,-0.03,-0.944,0.38
639.762904,0.002,-0.932,0.386
639.812952,0.028,-0.92,0.376
639.863,0.028,-0.92,0.344
639.912856,0.078,-1.066,0.31
639.962904,0.124,-1.0,0.306
640.012952,0.064,-0.798,0.352
640.063,0.056,-0.832,0.336
640.113856,0.12,-1.04,0.246
640.163904,0.128,-0.986,0.222
640.213952,0.134,-0.878,0.27
640.264,0.126,-0.894,0.278
640.313856,0.142,-0.874,0.262
640.363904,0.12,-0.898,0.24
640.413952,0.184,-0.986,0.262
640.464,0.198,-0.97,0.274
640.513856,0.182,-0.882,0.284
640.563904,0.216,-0.828,0.288
640.613952,0.23,-0.794,0.32
640.664,0.232,-0.712,0.302
640.713856,0.262,-0.74,0.326
640.763904,0.334,-0.882,0.358
640.813952,0.338,-0.754,0.342
640.864,0.37,-0.784,0.352
640.913856,0.476,-0.88,0.416
640.963904,0.496,-0.872,0.414
641.013952,0.504,-0.848,0.38
641.064,0.576,-0.874,0.366
641.114856,0.574,-0.82,0.332
641.164904,0.578,-0.772,0.3
641.214952,0.604,-0.848,0.244
641.265,0.596,-0.82,0.232
641.314856,0.62,-0.792,0.22
641.364904,0.664,-0.872,0.248
641.414952,0.664,-0.84,0.238
641.465,0.658,-0.818,0.262
641.514856,0.662,-0.808,0.248
641.564904,0.662,-0.77,0.272
641.614952,0.696,-0.794,0.248
641.665,0.722,-0.762,0.232
641.714856,0.728,-0.738,0.23
641.764904,0.728,-0.736,0.214
641.814952,0.736,-0.698,0.204
641.865,0.736,-0.704,0.194
641.914856,0.734,-0.67,0.192
641.964904,0.7,-0.642,0.182
642.014952,0.72,-0.634,0.152
642.065,0.728,-0.762,0.166
642.115856,0.716,-0.654,0.156
642.165904,0.792,-0.728,0.214
642.215952,0.742,-0.644,0.248
642.266,0.78,-0.648,0.228
642.315856,0.736,-0.708,0.23
642.365904,0.704,-0.756,0.274
642.415952,0.688,-0.692,0.248
642.466,0.742,-0.424,0.316
642.515856,0.76,-0.64,0.332
642.565904,0.802,-0.562,0.336
642.615952,0.862,-0.552,0.272
642.666,0.974,-0.506,0.284
642.715856,1.008,-0.544,0.224
642.765904,1.132,-0.328,0.288
642.815952,1.144,-0.45,0.216
642.866,1.12,-0.456,0.2
642.915856,1.08,-0.424,0.168
642.965904,1.116,-0.37,0.184
643.015952,1.064,-0.362,0.216
643.066,1.008,-0.288,0.3
643.115856,0.944,-0.266,0.406
643.165904,0.92,-0.238,0.502
643.215952,0.946,-0.264,0.582
643.266,0.856,-0.194,0.718
643.316856,0.712,-0.292,0.798
643.366904,0.67,-0.296,0.8
643.416952,0.616,-0.336,0.704
643.467,0.448,-0.644,0.604
643.516856,0.38,-0.756,0.52
643.566904,0.248,-0.718,0.406
643.616952,0.126,-0.712,0.398
643.667,-0.016,-0.68,0.438
