t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
1013.421,-0.386,-0.058,0.912,,,-94.0,
1013.471856,-0.404,-0.036,0.858,,-100.0,,
1013.521904,-0.504,-0.08,0.94,,-100.0,,
1013.571952,-0.45,-0.208,0.96,,-100.0,,
1013.622,-0.392,-0.148,0.974,,-100.0,,
1013.671856,-0.372,-0.202,0.96,,,-99.0,
1013.721904,-0.398,-0.158,0.96,,,-99.0,
1013.771952,-0.418,-0.114,0.928,,,-99.0,
1013.822,-0.434,-0.05,1.042,,,-99.0,
1013.871856,-0.382,-0.048,1.136,,,-90.0,
1013.921904,-0.336,0.088,1.118,,,-90.0,
1013.971952,-0.314,0.07,0.918,,,-90.0,
1014.022,-0.26,0.126,0.944,,,-90.0,
1014.071856,-0.202,0.114,0.956,,-94.0,-90.0,
1014.121904,-0.194,0.062,1.014,,-94.0,-90.0,
1014.171952,-0.144,-0.088,0.904,,-94.0,-90.0,
1014.222,-0.114,-0.19,0.952,,-94.0,-90.0,
1014.271856,-0.168,-0.458,1.03,,-81.0,,
1014.321904,-0.202,-0.37,1.01,,-81.0,,
1014.371952,-0.192,-0.432,1.016,,-81.0,,
1014.422,-0.21,-0.61,0.99,,-81.0,,
1014.472856,-0.226,-0.626,0.898,,-79.0,-101.0,
1014.522904,-0.21,-0.64,0.79,,-79.0,-101.0,
1014.572952,-0.208,-0.626,0.712,,-79.0,-101.0,
1014.623,-0.2,-0.672,0.678,,-79.0,-101.0,
1014.672856,-0.21,-0.71,0.624,,-87.0,-101.0,
1014.722904,-0.19,-0.762,0.64,,-87.0,-101.0,
1014.772952,-0.206,-0.708,0.662,,-87.0,-101.0,
1014.823,-0.21,-0.798,0.608,,-87.0,-101.0,
1014.872856,-0.192,-0.77,0.59,,-103.0,-95.0,
1014.922904,-0.212,-0.82,0.544,,-103.0,-95.0,
1014.972952,-0.174,-0.824,0.51,,-103.0,-95.0,
1015.023,-0.178,-0.848,0.466,,-103.0,-95.0,
1015.072856,-0.19,-0.904,0.414,,-94.0,-99.0,
1015.122904,-0.222,-1.016,0.412,,-94.0,-99.0,
1015.172952,-0.172,-0.984,0.312,,-94.0,-99.0,
1015.223,-0.13,-0.808,0.23,,-94.0,-99.0,
1015.272856,-0.068,-1.178,0.262,,-103.0,-93.0,
1015.322904,-0.048,-1.044,0.32,,-103.0,-93.0,
1015.372952,-0.08,-1.064,0.286,,-103.0,-93.0,
1015.423,-0.03,-1.14,0.448,,-103.0,-93.0,
1015.473856,0.038,-1.122,0.568,,-79.0,-91.0,
1015.523904,-0.016,-0.994,0.428,,-79.0,-91.0,
1015.573952,-0.096,-0.944,0.142,,-79.0,-91.0,
1015.624,-0.154,-0.722,0.006,,-79.0,-91.0,
1015.673856,-0.156,-0.392,0.142,,-85.0,-94.0,
1015.723904,-0.062,-0.118,0.236,,-85.0,-94.0,
1015.773952,0.352,0.166,0.678,,-85.0,-94.0,
1015.824,0.67,-4.096,2.616,,-85.0,-94.0,
1015.873856,0.248,1.12,1.01,,-87.0,,
1015.923904,0.318,-0.416,1.086,,-87.0,,
1015.973952,0.128,-0.648,0.882,,-87.0,,
1016.024,0.094,-0.388,0.86,,-87.0,,
1016.073856,0.072,-0.506,0.892,,-88.0,,
1016.123904,0.126,-0.59,0.956,,-88.0,,
1016.173952,0.144,-0.536,0.892,,-88.0,,
1016.224,0.142,-0.576,0.856,,-88.0,,
1016.273856,0.118,-0.584,0.824,,-87.0,-104.0,
1016.323904,0.112,-0.57,0.854,,-87.0,-104.0,
1016.373952,0.146,-0.522,0.912,,-87.0,-104.0,
1016.424,0.158,-0.506,0.93,,-87.0,-104.0,
1016.473856,0.162,-0.514,0.87,,-88.0,,
1016.523904,0.172,-0.506,0.926,,-88.0,,
1016.573952,0.134,-0.504,0.854,,-88.0,,
1016.624,0.126,-0.532,0.892,,-88.0,,
1016.674856,0.104,-0.538,0.892,,-86.0,,
1016.724904,0.086,-0.544,0.898,,-86.0,,
1016.774952,0.116,-0.544,0.888,,-86.0,,
1016.825,0.12,-0.514,0.87,,-86.0,,
1016.874856,0.088,-0.462,0.844,,-80.0,-101.0,
1016.924904,0.096,-0.618,0.862,,-80.0,-101.0,
1016.974952,0.176,-0.584,0.816,,-80.0,-101.0,
1017.025,0.264,-0.524,0.896,,-80.0,-101.0,
1017.074856,0.36,-0.506,0.942,,-82.0,,
1017.124904,0.39,-0.378,1.022,,-82.0,,
1017.174952,0.374,-0.382,1.004,,-82.0,,
1017.225,0.496,-0.574,1.068,,-82.0,,
1017.274856,0.504,-0.052,1.24,,-91.0,-86.0,
1017.324904,0.3,0.21,1.132,,-91.0,-86.0,
1017.374952,-0.05,0.034,0.988,,-91.0,-86.0,
1017.425,-0.048,0.19,0.902,,-91.0,-86.0,
1017.474856,-0.126,-0.03,0.632,,-99.0,-94.0,
1017.524904,0.08,-0.098,0.508,,-99.0,-94.0,
1017.574952,0.508,-0.432,0.372,,-99.0,-94.0,
1017.625,1.096,0.428,1.372,,-99.0,-94.0,
1017.675856,0.152,-0.976,0.66,,-80.0,-95.0,
1017.725904,0.304,0.264,0.886,,-80.0,-95.0,
1017.775952,0.342,-0.42,0.952,,-80.0,-95.0,
1017.826,0.384,-0.49,0.896,,-80.0,-95.0,
1017.875856,0.39,-0.322,1.038,,-83.0,-96.0,
1017.925904,0.326,-0.346,1.014,,-83.0,-96.0,
1017.975952,0.336,-0.402,1.154,,-83.0,-96.0,
1018.026,0.206,-0.4,0.956,,-83.0,-96.0,
1018.075856,0.172,-0.146,0.828,,-83.0,-89.0,
1018.125904,0.156,-0.096,0.946,,-83.0,-89.0,
1018.175952,0.056,-0.106,0.972,,-83.0,-89.0,
1018.226,0.052,-0.16,0.942,,-83.0,-89.0,
1018.275856,0.046,-0.2,0.94,,-78.0,-88.0,
1018.325904,-0.014,-0.272,0.934,,-78.0,-88.0,
1018.375952,-0.09,-0.346,0.958,,-78.0,-88.0,
1018.426,-0.1,-0.366,0.904,,-78.0,-88.0,
1018.475856,-0.142,-0.314,0.864,,-81.0,-88.0,
1018.525904,-0.116,-0.254,0.846,,-81.0,-88.0,
1018.575952,-0.11,-0.25,0.872,,-81.0,-88.0,
1018.626,0.162,-0.212,1.408,,-81.0,-88.0,
1018.676856,0.376,-0.442,1.328,,-83.0,,
1018.726904,0.086,-0.152,0.798,,-83.0,,
1018.776952,-0.112,-0.098,0.944,,-83.0,,
1018.827,0.174,-0.434,1.106,,-83.0,,
1018.876856,0.43,-1.152,0.732,,-84.0,-86.0,
1018.926904,0.562,-1.38,0.78,,-84.0,-86.0,
1018.976952,1.234,-1.242,0.988,,-84.0,-86.0,
1019.027,1.104,-0.434,1.154,,-84.0,-86.0,
1019.076856,0.664,-0.24,0.984,,-75.0,-89.0,
1019.126904,0.712,-0.462,0.946,,-75.0,-89.0,
1019.176952,0.766,-0.756,0.802,,-75.0,-89.0,
1019.227,0.734,-0.736,0.782,,-75.0,-89.0,
1019.276856,0.526,-0.468,0.712,,-79.0,,
1019.326904,0.438,-0.372,0.664,,-79.0,,
1019.376952,0.252,-0.316,0.598,,-79.0,,
1019.427,0.198,-0.324,0.584,,-79.0,,
1019.476856,0.132,-0.324,0.55,,-74.0,-93.0,
1019.526904,0.102,-0.308,0.542,,-74.0,-93.0,
1019.576952,0.15,-0.45,0.622,,-74.0,-93.0,
1019.627,0.216,-0.532,0.718,,-74.0,-93.0,
1019.677856,0.266,-0.418,0.774,,-74.0,-92.0,
1019.727904,0.258,-0.254,0.75,,-74.0,-92.0,
1019.777952,0.272,-0.052,0.664,,-74.0,-92.0,
1019.828,0.39,-0.242,0.696,,-74.0,-92.0,
1019.877856,0.47,-0.466,0.594,,-74.0,-91.0,
1019.927904,0.498,-0.4,0.466,,-74.0,-91.0,
1019.977952,0.614,-0.234,0.408,,-74.0,-91.0,
1020.028,0.838,-0.206,0.498,,-74.0,-91.0,
1020.277856,0.998,-0.528,0.286,,-93.0,,
1020.327904,0.94,-0.52,0.206,,-93.0,,
1020.377952,0.828,-0.544,0.166,,-93.0,,
1020.428,0.742,-0.51,0.182,,-93.0,,
1020.477856,0.76,-0.48,0.27,,-88.0,-88.0,
1020.527904,0.88,-0.456,0.432,,-88.0,-88.0,
1020.577952,1.03,0.124,0.546,,-88.0,-88.0,
1020.628,1.054,-0.25,0.576,,-88.0,-88.0,
1020.678856,0.88,-0.288,0.338,,-86.0,-94.0,
1020.728904,1.048,-0.336,0.13,,-86.0,-94.0,
1020.778952,0.67,0.132,0.238,,-86.0,-94.0,
1020.829,0.866,0.252,0.326,,-86.0,-94.0,
1020.878856,1.094,-0.312,0.216,,-91.0,-91.0,
1020.928904,0.91,-0.362,0.188,,-91.0,-91.0,
1020.978952,0.928,-0.392,0.194,,-91.0,-91.0,
1021.029,0.926,-0.528,0.084,,-91.0,-91.0,
1021.078856,0.914,-0.392,0.162,,-88.0,-92.0,
1021.128904,0.896,-0.37,0.156,,-88.0,-92.0,
1021.178952,0.87,-0.372,0.166,,-88.0,-92.0,
1021.229,0.958,-0.49,0.176,,-88.0,-92.0,
1021.278856,1.008,-0.53,0.108,,-75.0,-94.0,
1021.328904,1.028,-0.434,0.062,,-75.0,-94.0,
1021.378952,0.992,-0.336,0.098,,-75.0,-94.0,
1021.429,0.882,-0.314,0.12,,-75.0,-94.0,
1021.478856,0.84,-0.33,0.112,,-82.0,-87.0,
1021.528904,0.88,-0.336,0.108,,-82.0,-87.0,
1021.578952,0.874,-0.336,0.166,,-82.0,-87.0,
1021.629,0.814,-0.282,0.242,,-82.0,-87.0,
1021.678856,0.844,-0.27,0.23,,-84.0,,
1021.728904,0.934,-0.32,0.306,,-84.0,,
1021.778952,1.016,-0.416,0.318,,-84.0,,
1021.829,1.17,-1.01,0.34,,-84.0,,
1021.879856,0.946,-1.086,0.312,,-84.0,-89.0,
1021.929904,0.83,-0.552,0.152,,-84.0,-89.0,
1021.979952,0.824,-0.362,0.152,,-84.0,-89.0,
1022.03,0.862,-0.388,0.132,,-84.0,-89.0,
1022.079856,0.88,-0.42,0.134,,-84.0,-99.0,
1022.129904,0.87,-0.458,0.176,,-84.0,-99.0,
1022.179952,0.88,-0.448,0.192,,-84.0,-99.0,
1022.23,0.952,-0.02,0.352,,-84.0,-99.0,
1022.279856,0.952,-0.046,0.358,,,-88.0,
1022.329904,0.96,-0.136,0.288,,,-88.0,
1022.379952,0.966,-0.142,0.236,,,-88.0,
1022.43,0.96,-0.238,0.264,,,-88.0,
1022.479856,0.944,-0.25,0.224,,-100.0,-88.0,
1022.529904,0.902,-0.24,0.224,,-100.0,-88.0,
1022.579952,0.892,-0.258,0.24,,-100.0,-88.0,
1022.63,0.908,-0.186,0.3,,-100.0,-88.0,
1022.679856,0.926,-0.2,0.318,,-77.0,-91.0,
1022.729904,0.958,-0.24,0.28,,-77.0,-91.0,
1022.779952,0.956,-0.218,0.27,,-77.0,-91.0,
1022.83,0.926,-0.232,0.232,,-77.0,-91.0,
1022.880856,0.91,-0.232,0.242,,-78.0,-97.0,
1022.930904,0.926,-0.234,0.262,,-78.0,-97.0,
1022.980952,0.944,-0.25,0.264,,-78.0,-97.0,
1023.031,0.932,-0.288,0.28,,-78.0,-97.0,
1023.080856,0.936,-0.254,0.28,,-78.0,-101.0,
1023.130904,0.95,-0.25,0.246,,-78.0,-101.0,
1023.180952,0.936,-0.266,0.262,,-78.0,-101.0,
1023.231,0.934,-0.288,0.224,,-78.0,-101.0,
1023.280856,0.934,-0.29,0.24,,-78.0,,
1023.330904,0.934,-0.242,0.246,,-78.0,,
1023.380952,0.934,-0.25,0.246,,-78.0,,
1023.431,0.944,-0.272,0.246,,-78.0,,
1023.480856,1.068,-0.256,0.24,,-75.0,,
1023.530904,1.062,-0.314,0.152,,-75.0,,
1023.580952,1.058,-0.226,0.19,,-75.0,,
1023.631,0.998,-0.096,0.232,,-75.0,,
1023.680856,0.958,-0.184,0.232,,,-100.0,
1023.730904,0.96,-0.418,0.128,,,-100.0,
1023.780952,0.984,-0.45,0.038,,,-100.0,
1023.831,0.944,-0.384,0.072,,,-100.0,
1023.881856,0.876,-0.446,-0.05,,-79.0,-97.0,
1023.931904,0.816,-0.504,-0.098,,-79.0,-97.0,
1023.981952,0.72,-0.57,-0.142,,-79.0,-97.0,
1024.032,0.678,-0.67,-0.074,,-79.0,-97.0,
1024.081856,0.742,-0.506,-0.18,,-80.0,-88.0,
1024.131904,0.83,-0.56,-0.096,,-80.0,-88.0,
1024.181952,0.844,-0.272,-0.17,,-80.0,-88.0,
1024.232,0.88,-0.238,-0.41,,-80.0,-88.0,
1024.281856,0.872,-0.368,-0.2,,-95.0,-85.0,
1024.331904,0.828,-0.354,-0.33,,-95.0,-85.0,
1024.381952,0.744,-0.392,-0.37,,-95.0,-85.0,
1024.432,0.79,0.098,-0.434,,-95.0,-85.0,
1024.481856,0.828,-0.626,-0.384,,-81.0,-92.0,
1024.531904,0.718,-0.122,-0.482,,-81.0,-92.0,
1024.581952,0.792,-0.43,-0.52,,-81.0,-92.0,
1024.632,0.696,-0.298,-0.622,,-81.0,-92.0,
1024.681856,0.736,-0.338,-0.584,,-87.0,-88.0,
1024.731904,0.798,-0.226,-0.346,,-87.0,-88.0,
1024.781952,0.754,-0.392,-0.464,,-87.0,-88.0,
1024.832,0.616,-0.366,-0.346,,-87.0,-88.0,
1024.882856,0.75,-0.282,-0.336,,-83.0,-87.0,
1024.932904,0.726,-0.378,-0.468,,-83.0,-87.0,
1024.982952,0.736,-0.462,-0.314,,-83.0,-87.0,
1025.033,0.84,-0.672,-0.682,,-83.0,-87.0,
1025.082856,0.838,0.062,-0.484,,-97.0,-95.0,
1025.132904,0.608,-0.576,-0.754,,-97.0,-95.0,
1025.182952,0.472,-0.572,-0.61,,-97.0,-95.0,
1025.233,0.67,-0.498,-0.494,,-97.0,-95.0,
1025.282856,0.64,-0.336,-0.576,,-84.0,,
1025.332904,0.608,-0.488,-0.448,,-84.0,,
1025.382952,0.486,-0.488,-0.442,,-84.0,,
1025.433,0.376,-0.37,-0.41,,-84.0,,
1025.482856,0.434,-0.472,-0.522,,-84.0,-88.0,
1025.532904,0.658,-0.362,-0.228,,-84.0,-88.0,
1025.582952,0.634,-0.242,-0.082,,-84.0,-88.0,
1025.633,0.648,-0.512,-0.12,,-84.0,-88.0,
1025.682856,0.678,-0.16,-0.13,,-89.0,-85.0,
1025.732904,0.928,-0.68,-0.008,,-89.0,-85.0,
1025.782952,0.638,0.038,0.1,,-89.0,-85.0,
1025.833,1.106,-0.402,0.088,,-89.0,-85.0,
1025.883856,0.92,-0.032,0.102,,,-96.0,
1025.933904,0.896,-0.312,0.092,,,-96.0,
1025.983952,0.796,-0.218,0.06,,,-96.0,
1026.034,1.004,-0.254,-0.162,,,-96.0,
1026.083856,1.1,-0.382,-0.274,,-96.0,-96.0,
1026.133904,1.058,-0.264,-0.314,,-96.0,-96.0,
1026.183952,1.176,-0.116,-0.238,,-96.0,-96.0,
1026.234,1.212,-0.104,-0.112,,-96.0,-96.0,
1026.283856,1.186,-0.042,-0.104,,-79.0,-98.0,
1026.333904,1.262,-0.152,-0.24,,-79.0,-98.0,
1026.383952,1.31,-0.226,-0.306,,-79.0,-98.0,
1026.434,1.302,-0.226,-0.158,,-79.0,-98.0,
1026.483856,1.132,-0.184,-0.176,,-77.0,-93.0,
1026.533904,1.062,0.418,0.318,,-77.0,-93.0,
1026.583952,1.086,-0.172,0.176,,-77.0,-93.0,
1026.634,1.084,-0.488,-0.12,,-77.0,-93.0,
1026.683856,1.062,-0.596,-0.1,,-79.0,,
1026.733904,1.048,-0.506,-0.08,,-79.0,,
1026.783952,1.03,-0.426,-0.078,,-79.0,,
1026.834,0.99,-0.272,0.028,,-79.0,,
1026.883856,1.008,-0.238,0.108,,-79.0,,
1026.933904,0.888,-0.304,0.08,,-79.0,,
1026.983952,0.85,-0.36,0.066,,-79.0,,
1027.034,0.892,-0.376,0.028,,-79.0,,
1027.084856,0.92,-0.372,-0.02,,-80.0,-91.0,
1027.134904,0.96,-0.37,-0.08,,-80.0,-91.0,
1027.184952,0.942,-0.378,-0.126,,-80.0,-91.0,
1027.235,0.946,-0.334,-0.202,,-80.0,-91.0,
1027.284856,0.928,-0.352,-0.228,,-85.0,-96.0,
1027.334904,0.902,-0.34,-0.208,,-85.0,-96.0,
1027.384952,0.908,-0.292,-0.186,,-85.0,-96.0,
1027.435,0.926,-0.242,-0.192,,-85.0,-96.0,
1027.484856,0.952,-0.252,-0.16,,-76.0,-95.0,
1027.534904,0.948,-0.272,-0.136,,-76.0,-95.0,
1027.584952,0.92,-0.276,-0.114,,-76.0,-95.0,
1027.635,0.922,-0.298,-0.072,,-76.0,-95.0,
1027.684856,0.892,-0.314,-0.046,,-78.0,-101.0,
1027.734904,0.914,-0.328,-0.018,,-78.0,-101.0,
1027.784952,0.936,-0.328,0.006,,-78.0,-101.0,
1027.835,0.92,-0.25,0.028,,-78.0,-101.0,
1027.884856,0.856,-0.072,-0.002,,-78.0,-91.0,
1027.934904,1.04,-0.312,0.038,,-78.0,-91.0,
1027.984952,1.054,-0.356,-0.024,,-78.0,-91.0,
1028.035,0.966,-0.206,-0.068,,-78.0,-91.0,
1028.085856,0.996,-0.29,-0.034,,-76.0,-92.0,
1028.135904,1.008,-0.356,-0.064,,-76.0,-92.0,
1028.185952,0.968,-0.34,-0.098,,-76.0,-92.0,
1028.236,0.992,-0.314,-0.098,,-76.0,-92.0,
1028.285856,0.91,-0.306,-0.088,,-85.0,-90.0,
1028.335904,0.86,-0.288,-0.114,,-85.0,-90.0,
1028.385952,0.83,-0.35,-0.128,,-85.0,-90.0,
1028.436,0.844,-0.388,-0.17,,-85.0,-90.0,
1028.485856,0.848,-0.4,-0.168,,-77.0,,
1028.535904,0.902,-0.384,-0.128,,-77.0,,
1028.585952,0.932,-0.364,-0.136,,-77.0,,
1028.636,0.952,-0.34,-0.072,,-77.0,,
1028.685856,0.956,-0.32,-0.042,,-74.0,-96.0,
1028.735904,0.934,-0.322,-0.032,,-74.0,-96.0,
1028.785952,0.914,-0.27,-0.026,,-74.0,-96.0,
1028.836,0.914,-0.298,-0.016,,-74.0,-96.0,
1028.885856,0.918,-0.296,0.016,,-79.0,-92.0,
1028.935904,0.91,-0.306,-0.016,,-79.0,-92.0,
1028.985952,0.926,-0.304,0.016,,-79.0,-92.0,
1029.036,0.966,-0.314,0.028,,-79.0,-92.0,
1029.086856,0.966,-0.32,0.002,,-79.0,-91.0,
1029.136904,0.968,-0.36,-0.008,,-79.0,-91.0,
1029.186952,0.918,-0.36,-0.02,,-79.0,-91.0,
1029.237,0.926,-0.374,-0.04,,-79.0,-91.0,
1029.286856,0.872,-0.382,-0.064,,-79.0,-95.0,
1029.336904,0.882,-0.356,-0.072,,-79.0,-95.0,
1029.386952,0.862,-0.372,-0.078,,-79.0,-95.0,
1029.437,0.892,-0.354,-0.092,,-79.0,-95.0,
1029.486856,0.898,-0.35,-0.106,,-80.0,-91.0,
1029.536904,0.918,-0.354,-0.114,,-80.0,-91.0,
1029.586952,0.926,-0.36,-0.116,,-80.0,-91.0,
1029.637,0.952,-0.36,-0.106,,-80.0,-91.0,
1029.686856,0.96,-0.35,-0.096,,-77.0,-94.0,
1029.736904,0.974,-0.354,-0.066,,-77.0,-94.0,
1029.786952,0.992,-0.37,-0.04,,-77.0,-94.0,
1029.837,1.03,-0.362,-0.026,,-77.0,-94.0,
1029.886856,1.054,-0.366,-0.004,,-78.0,,
1029.936904,1.07,-0.368,0.014,,-78.0,,
1029.986952,1.074,-0.374,0.012,,-78.0,,
1030.037,1.074,-0.392,0.05,,-78.0,,
1030.087856,1.036,-0.398,0.062,,-80.0,-94.0,
1030.137904,1.054,-0.368,0.08,,-80.0,-94.0,
1030.187952,1.016,-0.358,0.098,,-80.0,-94.0,
1030.238,0.96,-0.344,0.096,,-80.0,-94.0,
1030.287856,0.894,-0.322,0.078,,-81.0,-90.0,
1030.337904,0.924,-0.322,0.086,,-81.0,-90.0,
1030.387952,0.888,-0.324,0.088,,-81.0,-90.0,
1030.438,0.886,-0.336,0.08,,-81.0,-90.0,
1030.487856,0.848,-0.334,0.102,,-89.0,-93.0,
1030.537904,0.798,-0.306,0.086,,-89.0,-93.0,
1030.587952,0.78,-0.32,0.08,,-89.0,-93.0,
1030.638,0.736,-0.286,0.076,,-89.0,-93.0,
1030.687856,0.656,-0.328,0.088,,-81.0,-88.0,
1030.737904,0.576,-0.338,0.134,,-81.0,-88.0,
1030.787952,0.584,-0.312,0.142,,-81.0,-88.0,
1030.838,0.776,-0.386,0.188,,-81.0,-88.0,
1030.887856,0.902,-0.282,0.242,,-82.0,,
1030.937904,1.036,-0.442,0.496,,-82.0,,
1030.987952,0.86,-0.882,0.252,,-82.0,,
1031.038,0.902,-0.816,0.29,,-82.0,,
1031.088856,0.93,-0.488,0.316,,-84.0,-90.0,
1031.138904,0.934,-0.352,0.284,,-84.0,-90.0,
1031.188952,0.952,-0.246,0.286,,-84.0,-90.0,
1031.239,0.952,-0.286,0.294,,-84.0,-90.0,
1031.288856,0.96,-0.378,0.198,,-78.0,-87.0,
1031.338904,1.054,-0.322,0.224,,-78.0,-87.0,
1031.388952,1.054,-0.226,0.236,,-78.0,-87.0,
1031.439,0.918,-0.19,0.162,,-78.0,-87.0,
1031.488856,0.844,-0.258,0.184,,-76.0,-87.0,
1031.538904,0.728,-0.302,0.192,,-76.0,-87.0,
1031.588952,0.648,-0.286,0.168,,-76.0,-87.0,
1031.639,0.688,-0.292,0.18,,-76.0,-87.0,
1031.688856,0.862,-0.378,0.192,,-78.0,-90.0,
1031.738904,0.972,-0.44,0.214,,-78.0,-90.0,
1031.788952,1.042,-0.436,0.224,,-78.0,-90.0,
1031.839,1.086,-0.344,0.508,,-78.0,-90.0,
1031.888856,1.016,-0.378,0.424,,-77.0,-97.0,
1031.938904,0.846,-0.328,0.292,,-77.0,-97.0,
1031.988952,0.814,-0.336,0.166,,-77.0,-97.0,
1032.039,0.792,-0.322,0.192,,-77.0,-97.0,
1032.088856,0.856,-0.354,0.206,,-79.0,,
1032.138904,0.886,-0.38,0.222,,-79.0,,
1032.188952,0.93,-0.41,0.22,,-79.0,,
1032.239,0.94,-0.41,0.216,,-79.0,,
1032.289856,0.928,-0.336,0.268,,-78.0,-99.0,
1032.339904,0.934,-0.234,0.332,,-78.0,-99.0,
1032.389952,0.902,-0.226,0.294,,-78.0,-99.0,
1032.44,0.894,-0.298,0.248,,-78.0,-99.0,
1032.489856,0.902,-0.368,0.22,,-77.0,,
1032.539904,0.902,-0.386,0.23,,-77.0,,
1032.589952,0.902,-0.392,0.24,,-77.0,,
1032.64,0.896,-0.376,0.27,,-77.0,,
1032.689856,0.908,-0.366,0.286,,-78.0,-96.0,
1032.739904,0.908,-0.354,0.28,,-78.0,-96.0,
1032.789952,0.904,-0.354,0.24,,-78.0,-96.0,
1032.84,0.898,-0.36,0.254,,-78.0,-96.0,
1032.889856,0.902,-0.346,0.242,,-78.0,-95.0,
1032.939904,0.898,-0.36,0.262,,-78.0,-95.0,
1032.989952,0.896,-0.374,0.248,,-78.0,-95.0,
1033.04,0.91,-0.356,0.264,,-78.0,-95.0,
1033.089856,0.912,-0.346,0.262,,-78.0,-95.0,
1033.139904,0.902,-0.35,0.262,,-78.0,-95.0,
1033.189952,0.902,-0.356,0.252,,-78.0,-95.0,
1033.24,0.902,-0.364,0.242,,-78.0,-95.0,
1033.290856,0.876,-0.354,0.254,,-78.0,-99.0,
1033.340904,0.908,-0.346,0.238,,-78.0,-99.0,
1033.390952,0.888,-0.346,0.264,,-78.0,-99.0,
1033.441,0.902,-0.346,0.252,,-78.0,-99.0,
1033.490856,0.89,-0.344,0.268,,-78.0,,
1033.540904,0.898,-0.356,0.24,,-78.0,,
1033.590952,0.898,-0.36,0.264,,-78.0,,
1033.641,0.894,-0.354,0.252,,-78.0,,
1033.690856,0.908,-0.34,0.254,,-77.0,-98.0,
1033.740904,0.898,-0.36,0.248,,-77.0,-98.0,
1033.790952,0.908,-0.362,0.258,,-77.0,-98.0,
1033.841,0.902,-0.35,0.262,,-77.0,-98.0,
1033.890856,0.904,-0.35,0.248,,-78.0,-103.0,
1033.940904,0.864,-0.36,0.236,,-78.0,-103.0,
1033.990952,0.896,-0.35,0.24,,-78.0,-103.0,
1034.041,0.896,-0.356,0.252,,-78.0,-103.0,
1034.090856,0.896,-0.35,0.242,,-78.0,-92.0,
1034.140904,0.902,-0.356,0.262,,-78.0,-92.0,
1034.190952,0.896,-0.34,0.24,,-78.0,-92.0,
1034.241,0.918,-0.34,0.254,,-78.0,-92.0,
1034.291856,0.912,-0.354,0.248,,-78.0,-92.0,
1034.341904,0.902,-0.362,0.252,,-78.0,-92.0,
1034.391952,0.918,-0.354,0.246,,-78.0,-92.0,
1034.442,0.91,-0.354,0.24,,-78.0,-92.0,
1034.491856,0.91,-0.356,0.238,,-77.0,-91.0,
1034.541904,0.92,-0.356,0.24,,-77.0,-91.0,
1034.591952,0.92,-0.354,0.238,,-77.0,-91.0,
1034.642,0.908,-0.36,0.246,,-77.0,-91.0,
1034.691856,0.928,-0.354,0.24,,-75.0,-93.0,
1034.741904,0.92,-0.36,0.216,,-75.0,-93.0,
1034.791952,0.904,-0.36,0.22,,-75.0,-93.0,
1034.842,0.868,-0.354,0.208,,-75.0,-93.0,
1034.891856,0.918,-0.36,0.216,,-74.0,,
1034.941904,0.914,-0.352,0.222,,-74.0,,
1034.991952,0.936,-0.328,0.224,,-74.0,,
1035.042,0.936,-0.306,0.22,,-74.0,,
1035.091856,0.902,-0.288,0.214,,-82.0,-96.0,
1035.141904,0.934,-0.272,0.224,,-82.0,-96.0,
1035.191952,0.944,-0.26,0.236,,-82.0,-96.0,
1035.242,0.934,-0.244,0.24,,-82.0,-96.0,
1035.292856,0.91,-0.218,0.272,,-95.0,,
1035.342904,0.918,-0.214,0.318,,-95.0,,
1035.392952,0.902,-0.266,0.328,,-95.0,,
1035.443,0.894,-0.324,0.32,,-95.0,,
1035.492856,0.87,-0.35,0.296,,-89.0,-96.0,
1035.542904,0.896,-0.354,0.312,,-89.0,-96.0,
1035.592952,0.902,-0.34,0.318,,-89.0,-96.0,
1035.643,0.904,-0.322,0.28,,-89.0,-96.0,
1035.692856,0.91,-0.282,0.28,,-93.0,-91.0,
1035.742904,0.93,-0.256,0.28,,-93.0,-91.0,
1035.792952,0.952,-0.242,0.254,,-93.0,-91.0,
1035.843,0.944,-0.224,0.23,,-93.0,-91.0,
1035.892856,0.914,-0.226,0.312,,,-94.0,
1035.942904,0.93,-0.224,0.224,,,-94.0,
1035.992952,0.912,-0.232,0.258,,,-94.0,
1036.043,0.866,-0.296,0.232,,,-94.0,
1036.092856,0.822,-0.328,0.208,,-89.0,-90.0,
1036.142904,0.792,-0.29,0.2,,-89.0,-90.0,
1036.192952,0.71,-0.306,0.196,,-89.0,-90.0,
1036.243,0.642,-0.316,0.192,,-89.0,-90.0,
1036.293856,0.608,-0.346,0.204,,-79.0,-96.0,
1036.343904,0.59,-0.348,0.226,,-79.0,-96.0,
1036.393952,0.582,-0.336,0.188,,-79.0,-96.0,
1036.444,0.636,-0.308,0.17,,-79.0,-96.0,
1036.493856,0.812,-0.378,0.204,,-84.0,-100.0,
1036.543904,0.978,-0.45,0.238,,-84.0,-100.0,
1036.593952,1.152,-0.542,0.232,,-84.0,-100.0,
1036.644,1.238,-0.536,0.204,,-84.0,-100.0,
1036.693856,1.238,-0.52,0.19,,-77.0,-93.0,
1036.743904,1.166,-0.478,0.22,,-77.0,-93.0,
1036.793952,1.042,-0.452,0.294,,-77.0,-93.0,
1036.844,0.946,-0.398,0.294,,-77.0,-93.0,
