t,x,y,z
1019.800904,-0.888,0.196,0.244
1019.850952,-0.934,0.296,0.254
1019.901,-0.966,0.26,0.38
1019.951856,-0.8,0.218,0.542
1020.001904,-0.84,0.378,0.502
1020.051952,-0.732,0.084,0.654
1020.102,-0.792,0.19,0.652
1020.151856,-0.824,0.03,0.724
1020.201904,-0.626,-0.152,0.854
1020.251952,-0.376,-0.14,0.856
1020.302,-0.414,-0.43,0.808
1020.351856,-0.368,-0.606,0.882
1020.401904,-0.386,-0.348,0.61
1020.451952,-0.076,-0.162,0.448
1020.502,-0.062,-0.13,0.45
1020.551856,-0.046,0.086,0.224
1020.601904,0.09,0.066,0.324
1020.651952,-0.296,-0.278,0.736
1020.702,-0.328,-0.064,0.748
1020.751856,-0.662,-0.414,1.15
1020.801904,-0.742,-0.498,0.706
1020.851952,-0.45,-0.63,1.672
1020.902,0.12,-1.328,1.784
1020.952856,0.992,-1.422,0.44
1021.002904,0.984,-2.06,-0.106
1021.052952,0.532,-1.054,-0.082
1021.103,0.542,-0.824,-0.146
1021.152856,0.576,-0.674,-0.08
1021.202904,0.632,-0.444,-0.088
1021.252952,0.69,-0.316,-0.146
1021.303,0.674,-0.348,-0.1
1021.352856,0.712,-0.464,0.044
1021.402904,0.854,-0.412,0.128
1021.452952,0.872,-0.272,0.226
1021.503,0.882,-0.152,0.35
1021.552856,0.994,-0.176,0.358
1021.602904,1.07,-0.318,0.344
1021.652952,1.076,-0.294,0.216
1021.703,1.076,-0.262,0.142
1021.752856,1.028,-0.262,0.124
1021.802904,1.068,-0.296,0.19
1021.852952,1.07,-0.354,0.306
1021.903,0.906,-0.302,0.414
1021.953856,0.808,-0.27,0.448
1022.003904,0.794,-0.16,0.304
1022.053952,0.948,-0.172,0.224
1022.104,1.002,-0.168,0.238
1022.153856,0.948,-0.156,0.264
1022.203904,0.862,-0.114,0.286
1022.253952,0.746,-0.014,0.136
1022.304,0.712,-0.04,0.126
1022.353856,0.826,0.096,0.126
1022.403904,0.942,-0.038,0.162
1022.453952,1.048,-0.082,0.206
1022.504,1.064,-0.124,0.304
1022.553856,1.006,-0.092,0.272
1022.603904,0.914,-0.146,0.112
1022.653952,0.874,-0.176,0.084
1022.704,0.818,-0.232,0.06
1022.753856,0.946,-0.25,0.048
1022.803904,0.98,-0.254,0.038
1022.853952,1.134,-0.234,-0.08
1022.904,1.07,-0.282,-0.098
1022.953856,1.022,-0.302,-0.048
1023.003904,0.864,-0.31,0.018
1023.053952,0.85,-0.3,0.03
1023.104,0.928,-0.312,0.032
1023.154856,0.962,-0.274,0.012
1023.204904,0.92,-0.28,0.076
1023.254952,0.92,-0.28,0.07
1023.305,1.002,-0.344,0.206
1023.354856,1.016,-0.294,0.222
1023.404904,1.04,-0.164,0.254
1023.454952,1.08,-0.044,0.232
1023.505,1.05,0.05,0.204
1023.554856,0.988,-0.024,0.222
1023.604904,0.964,-0.078,0.29
1023.654952,0.868,-0.12,0.28
1023.705,0.784,-0.076,0.27
1023.754856,0.928,-0.016,0.168
1023.804904,0.97,-0.014,0.184
1023.854952,0.864,0.098,0.208
1023.905,0.808,0.178,0.254
1023.954856,0.778,0.194,0.2
1024.004904,0.832,0.152,0.232
1024.054952,0.976,0.052,0.242
1024.105,1.018,0.112,0.262
1024.155856,1.008,0.2,0.24
1024.205904,0.944,0.154,0.28
1024.255952,0.858,0.056,0.318
1024.306,0.862,0.032,0.326
1024.355856,0.888,0.02,0.28
1024.405904,0.922,-0.002,0.288
1024.455952,0.964,-0.034,0.376
1024.506,0.872,0.072,0.286
1024.555856,0.8,0.048,0.306
1024.605904,0.848,-0.05,0.278
1024.655952,0.942,-0.16,0.23
1024.706,0.932,-0.174,0.302
1024.755856,1.074,-0.368,0.496
1024.805904,0.984,-0.4,0.224
1024.855952,0.826,-1.176,-0.17
1024.906,0.754,-1.452,-0.474
1024.955856,0.862,-1.286,-0.836
1025.005904,0.776,-1.086,-0.884
1025.055952,0.67,-0.878,-0.932
1025.106,0.474,-0.706,-0.8
1025.156856,0.228,-0.558,-0.45
1025.206904,-0.002,-0.316,-0.276
1025.256952,-0.31,-0.198,0.216
1025.307,-0.472,-0.332,0.254
1025.356856,-0.638,-0.368,0.304
1025.406904,-0.678,-0.494,0.2
1025.456952,-0.736,-0.652,-0.072
1025.507,-0.83,-0.566,0.004
1025.556856,-0.77,-0.476,-0.288
1025.606904,-0.786,-0.55,-0.248
1025.656952,-0.736,-0.508,-0.184
1025.707,-0.748,-0.536,-0.108
1025.756856,-0.796,-0.52,-0.068
1025.806904,-0.8,-0.444,0.008
1025.856952,-0.844,-0.384,-0.068
1025.907,-0.876,-0.294,0.064
1025.956856,-0.86,-0.27,0.142
1026.006904,-0.91,-0.304,0.066
1026.056952,-0.914,-0.338,-0.016
1026.107,-0.984,-0.434,0.014
1026.157856,-1.046,-0.352,0.064
1026.207904,-1.054,-0.318,0.126
1026.257952,-1.064,-0.262,0.166
1026.308,-1.008,-0.198,0.07
1026.357856,-0.95,-0.05,0.038
1026.407904,-0.958,0.016,-0.144
1026.457952,-0.944,0.05,-0.062
1026.508,-1.016,0.004,-0.04
1026.557856,-1.04,-0.088,0.03
1026.607904,-1.056,-0.15,0.044
1026.657952,-0.92,-0.082,0.076
1026.708,-0.7,-0.142,0.14
1026.757856,-0.694,-0.032,0.148
1026.807904,-0.808,0.168,0.174
1026.857952,-0.92,0.016,0.152
1026.908,-1.036,-0.118,0.024
1026.957856,-1.074,-0.166,0.016
1027.007904,-0.93,-0.314,0.158
1027.057952,-0.816,-0.312,0.254
1027.108,-0.526,0.004,0.262
1027.158856,-0.398,0.1,0.27
1027.208904,-0.184,0.152,0.174
1027.258952,-0.03,0.03,0.022
1027.309,0.124,-0.584,-0.136
1027.358856,0.098,-0.966,0.11
1027.408904,0.574,-1.398,0.334
1027.458952,0.816,-1.92,0.422
1027.509,1.21,-0.752,0.422
1027.558856,1.658,0.084,0.48
1027.608904,2.452,-0.428,1.912
1027.658952,0.976,-0.268,0.696
1027.709,1.152,-0.158,0.088
1027.758856,0.964,0.032,0.038
1027.808904,0.876,0.04,0.062
1027.858952,0.818,0.04,0.06
1027.909,0.762,0.05,0.08
1027.958856,0.846,-0.078,0.176
1028.008904,0.89,-0.248,0.23
1028.058952,0.942,-0.3,0.142
1028.109,0.976,-0.344,0.088
1028.158856,1.054,-0.478,0.262
1028.208904,0.976,-0.574,0.176
1028.258952,0.882,-0.55,-0.002
1028.309,0.688,-0.374,0.174
1028.559856,0.92,-0.412,0.304
1028.609904,0.506,0.352,0.23
1028.659952,0.76,-0.48,0.376
1028.71,0.51,-0.652,0.208
1028.759856,0.612,-0.88,0.22
1028.809904,0.596,-0.668,0.2
1028.859952,0.58,-0.59,0.056
1028.91,0.72,-0.736,0.062
1028.959856,0.914,-0.402,-0.104
1029.009904,1.242,-0.546,-0.018
1029.059952,0.992,-0.612,0.158
1029.11,1.24,-0.672,0.286
1029.159856,1.146,-0.644,0.124
1029.209904,0.976,-0.558,0.28
1029.259952,0.736,-0.574,0.472
1029.31,0.45,-0.462,0.296
1029.359856,0.306,-0.462,0.352
1029.409904,0.404,-0.466,0.77
1029.459952,0.376,-0.216,0.704
1029.51,0.312,-0.38,0.718
1029.560856,0.424,-0.71,0.478
1029.610904,0.436,-0.918,0.112
1029.660952,0.314,-0.982,-0.014
1029.711,0.21,-0.946,-0.26
1029.760856,0.136,-0.812,-0.408
1029.810904,0.036,-0.574,-0.458
1029.860952,0.104,-0.806,-0.688
1029.911,0.194,-0.608,-0.592
1029.960856,0.122,-0.944,-0.712
1030.010904,0.146,-0.796,-0.548
1030.060952,0.096,-0.88,-0.368
1030.111,0.114,-0.712,-0.368
1030.160856,0.122,-0.818,-0.336
1030.210904,0.096,-0.896,-0.392
1030.260952,0.08,-0.822,-0.416
1030.311,0.072,-0.85,-0.416
1030.360856,0.056,-0.774,-0.424
1030.410904,0.04,-0.806,-0.432
1030.460952,0.062,-0.802,-0.45
1030.511,0.05,-0.798,-0.426
1030.561856,0.04,-0.778,-0.45
1030.611904,0.032,-0.812,-0.45
1030.661952,0.05,-0.798,-0.456
1030.712,0.082,-0.76,-0.484
1030.761856,0.074,-0.896,-0.428
1030.811904,0.058,-0.822,-0.542
1030.861952,0.082,-0.83,-0.484
1030.912,0.132,-0.688,-0.45
1030.961856,0.178,-0.686,-0.216
1031.011904,0.226,-0.54,-0.144
1031.061952,0.282,-0.546,-0.008
1031.112,0.298,-0.718,-0.54
1031.161856,0.632,-0.69,-0.178
1031.211904,1.616,-0.818,0.386
1031.261952,1.296,-0.616,0.382
1031.312,0.834,-0.816,0.176
1031.361856,0.362,-1.014,0.208
1031.411904,0.32,-0.67,0.14
1031.461952,0.442,-0.878,0.096
1031.512,0.832,-0.664,0.422
1031.562856,0.878,-0.816,0.464
1031.612904,0.782,-0.466,0.214
1031.662952,1.152,-0.096,0.088
1031.713,1.01,-0.304,0.126
1031.762856,0.644,0.052,0.312
1031.812904,0.898,-0.312,0.488
1031.862952,0.66,0.162,0.52
1031.913,0.802,0.158,0.352
1031.962856,0.984,-0.438,0.23
1032.012904,0.91,-0.222,0.188
1032.062952,0.932,-0.702,-0.094
1032.113,0.672,-0.664,0.092
1032.162856,0.77,-0.6,0.152
1032.212904,0.868,-0.078,0.194
1032.262952,0.954,-0.174,0.066
1032.313,0.718,-0.288,0.086
1032.362856,0.882,-0.742,-0.046
1032.412904,0.906,-0.006,-0.122
1032.462952,0.832,-0.204,-0.194
1032.513,0.788,-0.11,-0.2
1032.563856,0.898,-0.184,-0.52
1032.613904,1.088,-0.638,-0.432
1032.663952,1.226,-0.444,0.136
1032.714,1.056,-0.352,0.088
1032.763856,0.958,-0.18,0.07
1032.813904,1.0,-0.076,-0.136
1032.863952,1.026,-0.138,-0.222
1032.914,1.002,-0.024,-0.09
1032.963856,0.99,0.11,0.014
1033.013904,0.928,0.09,-0.042
1033.063952,0.906,-0.088,-0.2
1033.114,0.968,-0.338,-0.238
1033.163856,0.948,-0.206,-0.126
1033.213904,0.96,0.004,-0.328
1033.263952,0.958,-0.07,-0.232
1033.314,0.922,-0.252,-0.264
1033.363856,0.75,-0.43,-0.372
1033.413904,0.84,0.138,-0.474
1033.463952,0.788,-0.176,-0.472
1033.514,0.744,-0.07,-0.324
1033.563856,0.72,0.058,-0.04
1033.613904,0.872,0.202,-0.026
1033.663952,1.026,-0.37,-0.424
1033.714,1.07,0.066,-0.302
1033.764856,0.868,0.104,-0.188
1033.814904,0.954,-0.178,0.08
1033.864952,0.964,0.08,0.056
1033.915,0.878,-0.048,-0.008
1033.964856,0.926,-0.16,-0.122
1034.014904,0.808,0.02,0.03
1034.064952,0.92,-0.068,-0.02
1034.115,0.938,-0.092,0.008
1034.164856,0.956,-0.058,0.028
1034.214904,0.948,-0.166,0.046
1034.264952,0.968,-0.112,0.012
1034.315,0.976,-0.216,0.062
1034.364856,1.082,-0.094,-0.058
1034.414904,1.092,-0.062,-0.024
1034.464952,0.98,-0.172,-0.124
1034.515,0.894,-0.252,-0.12
1034.564856,0.884,-0.27,-0.034
1034.614904,0.866,-0.184,0.02
1034.664952,0.784,-0.318,0.038
1034.715,0.638,-0.278,0.002
1034.765856,0.676,-0.332,-0.154
1034.815904,0.624,0.122,-0.154
1034.865952,0.738,-0.636,-0.186
1034.916,0.948,-0.374,-0.142
1034.965856,1.0,-0.456,-0.242
1035.015904,0.946,-0.172,-0.132
1035.065952,0.736,-0.086,0.126
1035.116,0.76,-0.166,0.072
1035.165856,1.138,-0.242,-0.328
1035.215904,1.218,-0.066,-0.122
1035.265952,1.04,-0.06,-0.05
1035.316,0.942,0.008,0.032
1035.365856,0.892,-0.06,-0.218
1035.415904,0.952,-0.172,-0.354
1035.465952,0.846,0.404,-0.116
1035.516,0.938,-0.134,-0.058
1035.565856,0.842,0.104,-0.088
1035.615904,1.05,0.074,-0.402
1035.665952,0.916,-0.188,-0.33
1035.716,0.788,-0.03,-0.032
1035.766856,0.896,-0.166,-0.156
1035.816904,0.904,-0.022,-0.1
1035.866952,0.84,-0.16,-0.12
1035.917,0.818,-0.134,-0.126
1035.966856,0.81,0.114,-0.264
1036.016904,0.816,0.032,-0.228
1036.066952,0.852,-0.072,-0.194
1036.117,0.814,-0.224,-0.234
1036.166856,0.72,-0.172,-0.328
1036.216904,0.866,-0.296,-0.362
1036.266952,0.862,-0.126,-0.42
1036.317,0.602,-0.31,-0.382
1036.366856,0.992,-0.144,0.03
1036.416904,0.818,-0.4,-0.178
1036.466952,0.762,-0.312,-0.222
1036.517,0.938,-0.126,-0.32
1036.566856,0.9,-0.176,-0.218
1036.616904,0.842,-0.272,-0.52
1036.666952,0.976,-0.362,-0.372
1036.717,0.962,-0.076,0.044
1036.767856,0.884,0.074,0.104
1036.817904,0.784,-0.006,0.118
1036.867952,0.84,-0.258,-0.048
1036.918,0.752,-0.31,-0.078
1036.967856,0.928,-0.294,-0.178
1037.017904,0.99,0.136,-0.296
1037.067952,1.008,-0.236,-0.136
1037.118,0.986,0.016,0.062
1037.167856,0.97,-0.006,0.046
1037.217904,1.05,-0.184,-0.026
1037.267952,1.056,-0.294,-0.032
1037.318,1.048,-0.09,0.006
1037.367856,0.916,-0.262,-0.004
1037.417904,0.912,-0.486,-0.026
1037.467952,0.9,-0.206,0.076
1037.518,0.674,-0.422,-0.008
1037.567856,0.72,-0.262,-0.176
1037.617904,0.562,-0.152,-0.238
1037.667952,0.558,0.082,-0.08
1037.718,0.73,0.032,-0.434
1037.768856,0.834,-0.182,-0.338
1037.818904,0.926,-0.156,-0.228
1037.868952,1.012,-0.316,-0.242
1037.919,0.938,-0.338,-0.32
1037.968856,0.986,-0.47,-0.408
1038.018904,0.77,-0.184,-0.144
1038.068952,0.68,-0.288,0.144
1038.119,1.08,-0.304,0.184
1038.168856,1.034,-0.414,0.272
1038.218904,1.146,-0.23,0.08
1038.268952,1.12,-0.126,0.006
1038.319,0.904,0.072,0.006
1038.368856,0.944,-0.254,-0.186
1038.418904,0.916,-0.312,-0.064
1038.468952,0.858,-0.168,0.092
1038.519,0.856,0.098,0.188
1038.568856,0.958,-0.112,-0.092
1038.618904,0.83,0.13,-0.114
1038.668952,0.84,0.292,-0.24
1038.719,0.928,0.06,-0.322
1038.768856,0.762,0.276,-0.112
1038.818904,0.916,0.264,-0.298
1038.868952,0.99,0.336,-0.392
1038.919,0.938,0.258,-0.264
1038.969856,0.814,0.41,-0.048
1039.019904,0.724,0.434,-0.09
1039.069952,0.84,0.516,-0.242
1039.12,0.744,0.356,0.062
1039.169856,0.942,0.514,-0.052
1039.219904,0.818,0.144,-0.072
1039.269952,0.73,0.488,0.102
1039.32,0.8,0.314,-0.2
1039.369856,0.988,0.55,-0.196
1039.419904,0.928,0.464,-0.222
1039.469952,0.704,-0.178,-0.19
1039.52,1.106,0.684,0.078
1039.569856,0.872,0.218,0.056
1039.619904,0.914,0.432,0.14
1039.669952,0.938,0.622,0.062
1039.72,0.928,0.4,0.108
1039.769856,0.784,-0.032,-0.072
1039.819904,0.852,0.25,-0.04
1039.869952,0.944,0.28,-0.05
1039.92,0.886,0.308,-0.08
1039.970856,1.006,0.386,-0.032
1040.020904,0.89,0.28,0.032
1040.070952,0.87,0.372,0.032
1040.121,0.826,0.624,0.146
1040.170856,0.82,0.276,-0.044
1040.220904,0.866,0.21,-0.058
1040.270952,0.954,0.462,0.016
1040.321,0.866,0.648,-0.094
1040.370856,0.84,0.274,-0.12
1040.420904,0.782,0.692,-0.042
1040.470952,0.922,0.37,-0.016
1040.521,0.936,0.026,-0.104
1040.570856,0.942,-0.008,-0.112
1040.620904,0.916,0.292,-0.116
1040.670952,0.856,0.552,-0.062
1040.721,0.784,0.27,-0.242
1040.770856,0.8,0.136,-0.258
1040.820904,0.74,0.068,-0.232
1040.870952,0.806,-0.012,-0.112
1040.921,0.794,0.032,-0.224
1040.971856,0.77,-0.032,-0.142
1041.021904,0.92,-0.184,-0.094
1041.071952,0.88,-0.182,-0.014
1041.122,0.864,-0.172,-0.152
1041.171856,0.93,-0.082,-0.128
1041.221904,1.082,0.014,-0.066
1041.271952,0.884,-0.046,0.072
1041.322,0.976,0.038,0.002
1041.371856,0.762,0.006,0.04
1041.421904,1.154,-0.12,-0.218
1041.471952,1.072,-0.23,-0.452
1041.522,0.994,-0.184,-0.396
1041.571856,1.098,-0.124,-0.468
1041.621904,0.984,-0.144,-0.282
1041.671952,0.808,0.184,-0.05
1041.722,0.928,-0.14,-0.138
1041.771856,0.98,-0.192,-0.082
1041.821904,0.958,-0.156,-0.176
1041.871952,0.976,-0.284,0.022
1041.922,0.976,-0.126,-0.026
1041.972856,0.96,-0.152,-0.048
1042.022904,0.962,-0.142,-0.132
1042.072952,0.944,-0.182,-0.084
1042.123,0.906,-0.078,-0.062
1042.172856,1.134,-0.248,0.012
1042.222904,1.122,-0.43,0.06
1042.272952,0.994,0.352,-0.002
1042.323,1.102,0.578,0.236
1042.372856,1.136,-0.048,0.326
1042.422904,1.098,-0.416,0.444
1042.472952,0.696,-0.33,-0.464
1042.523,0.9,-0.398,-0.724
1042.572856,0.628,-0.414,-0.424
1042.622904,0.586,-0.406,-0.482
1042.672952,0.536,-0.296,-0.218
1042.723,0.656,-0.52,0.062
1042.772856,1.076,0.08,0.012
1042.822904,1.076,0.172,0.224
1042.872952,0.946,0.058,-0.416
1042.923,0.848,-0.006,-0.514
1043.173856,0.756,0.046,-0.364
1043.223904,0.766,-0.034,-0.452
1043.273952,0.88,0.052,-0.402
1043.324,0.968,0.098,-0.296
1043.373856,1.058,0.32,-0.254
1043.423904,1.156,0.254,-0.224
1043.473952,1.114,0.318,-0.434
1043.524,1.128,0.114,-0.576
1043.573856,0.984,-0.048,-0.564
1043.623904,0.856,-0.018,-0.488
1043.673952,0.848,-0.14,-0.498
1043.724,0.778,-0.14,-0.432
1043.773856,0.832,-0.192,-0.28
1043.823904,0.794,-0.248,-0.152
1043.873952,0.704,-0.126,-0.032
1043.924,0.72,-0.04,-0.012
1043.973856,0.724,-0.12,0.012
1044.023904,0.68,-0.056,-0.032
1044.073952,0.75,-0.31,-0.08
1044.124,0.744,0.026,0.038
1044.174856,0.762,-0.194,-0.226
1044.224904,0.734,-0.13,-0.178
1044.274952,0.83,-0.464,-0.442
1044.325,0.698,-0.114,-0.352
1044.374856,0.914,-0.278,-0.452
1044.424904,0.994,-0.134,-0.414
1044.474952,1.118,-0.334,-0.416
1044.525,1.082,-0.08,-0.136
1044.574856,0.926,-0.062,-0.218
1044.624904,0.91,-0.162,-0.41
1044.674952,0.8,-0.396,-0.306
1044.725,0.816,-0.242,-0.24
1044.774856,0.784,-0.28,-0.174
1044.824904,0.8,-0.364,-0.216
1044.874952,0.836,-0.29,-0.104
1044.925,0.878,-0.36,-0.258
1044.974856,0.834,-0.478,-0.258
1045.024904,0.832,-0.582,-0.122
1045.074952,0.678,-0.334,0.174
1045.125,0.642,-0.4,0.312
1045.175856,0.61,-0.312,0.454
1045.225904,0.976,-0.22,0.084
1045.275952,0.936,-0.432,-0.116
1045.326,0.846,-0.204,-0.274
1045.375856,0.676,-0.344,-0.416
1045.425904,1.026,-0.52,-0.288
1045.475952,1.074,0.098,-0.36
1045.526,1.04,-0.134,-0.426
1045.575856,1.01,-0.454,-0.344
1045.625904,0.712,-0.206,-0.29
1045.675952,0.64,-0.48,-0.208
1045.726,0.778,-0.27,-0.316
1045.775856,0.916,-0.408,-0.272
1045.825904,0.76,-0.14,-0.208
1045.875952,0.366,-0.14,-0.16
1045.926,0.154,-0.35,-0.298
1045.975856,0.578,-0.462,-0.344
1046.025904,1.144,0.138,-0.296
1046.075952,1.092,-0.168,-0.312
1046.126,0.792,-0.068,-0.43
1046.176856,0.772,-0.156,-0.72
1046.226904,0.802,-0.248,-0.482
1046.276952,1.04,-0.498,-0.03
1046.327,0.894,0.486,0.016
1046.376856,1.152,-0.062,-0.372
1046.426904,1.348,-0.12,-0.414
1046.476952,1.124,-0.268,-0.226
1046.527,0.922,-0.008,-0.164
1046.576856,1.022,-0.086,-0.288
1046.626904,1.162,-0.742,-0.146
1046.676952,1.104,-0.47,0.124
1046.727,0.65,-0.342,0.224
1046.776856,0.608,-0.418,0.188
1046.826904,1.272,-0.8,0.032
1046.876952,1.25,-0.224,0.192
1046.927,0.67,0.186,0.54
1046.976856,0.602,-0.334,0.304
1047.026904,0.27,-0.672,0.07
1047.076952,0.256,-0.522,0.076
1047.127,0.416,-0.454,0.234
1047.177856,0.526,-0.502,0.286
1047.227904,0.564,-0.736,0.258
1047.277952,0.61,-1.09,0.466
1047.328,0.664,-1.23,0.326
1047.377856,0.83,-0.682,0.156
1047.427904,0.95,-0.286,0.112
1047.477952,0.922,-0.184,0.03
1047.528,0.93,-0.148,0.268
1047.577856,0.81,-0.414,0.288
1047.627904,0.744,-0.616,0.352
1047.677952,0.84,-0.4,0.114
1047.728,0.83,-0.4,-0.002
1047.777856,0.906,-0.428,0.008
1047.827904,1.056,-0.46,0.07
1047.877952,1.018,-0.38,0.092
1047.928,1.012,-0.318,0.112
1047.977856,0.976,-0.304,0.304
1048.027904,0.98,-0.318,0.268
1048.077952,1.024,-0.578,0.134
1048.128,1.032,-0.728,0.064
1048.178856,1.102,-0.91,0.048
1048.228904,1.138,-0.91,-0.008
1048.278952,1.016,-0.72,-0.08
1048.329,0.754,-0.44,0.028
1048.378856,0.658,-0.386,0.08
1048.428904,0.864,-0.488,0.184
1048.478952,0.896,-0.044,0.294
1048.529,0.954,-0.428,0.54
1048.578856,0.644,-0.598,0.526
1048.628904,0.698,-0.924,0.6
1048.678952,0.352,-0.944,0.39
1048.729,0.16,-0.662,0.414
1048.778856,0.034,-0.542,0.706
1048.828904,0.196,-0.84,0.792
1048.878952,0.212,-0.716,0.614
1048.929,0.218,-0.702,0.496
1048.978856,0.388,-0.572,0.38
1049.028904,0.536,-0.504,0.542
1049.078952,0.49,-0.904,0.382
1049.129,0.53,-0.738,0.434
1049.178856,0.442,-0.712,0.328
1049.228904,0.424,-0.294,0.446
1049.278952,0.378,-0.634,0.398
1049.329,0.424,-0.178,0.326
1049.379856,0.49,-1.496,0.352
1049.429904,0.416,-0.736,0.376
1049.479952,0.248,-0.716,-0.206
1049.53,0.414,-0.814,-0.178
1049.579856,0.66,-1.15,0.03
1049.629904,0.672,-1.062,0.08
1049.679952,0.648,-0.548,0.056
1049.73,1.048,-0.51,0.112
1049.779856,1.154,-0.642,0.182
1049.829904,1.016,0.024,0.358
1049.879952,1.056,-0.172,0.348
1049.93,0.76,-0.562,0.312
1049.979856,0.644,-0.428,0.326
1050.029904,0.724,-0.604,0.342
1050.079952,0.658,-0.226,0.27
1050.13,0.69,-0.646,-0.036
1050.179856,0.61,-0.142,0.294
1050.229904,0.72,-0.456,0.158
1050.279952,0.814,-0.69,0.092
1050.33,1.0,-0.646,-0.002
1050.380856,0.976,-0.518,-0.012
1050.430904,0.932,-0.39,0.028
1050.480952,0.932,-0.428,0.03
1050.531,0.904,-0.422,0.044
1050.580856,0.84,-0.38,0.088
1050.630904,0.848,-0.296,0.096
1050.680952,0.672,-0.24,0.12
1050.731,0.77,-0.166,0.16
1050.780856,0.808,-0.102,0.176
1050.830904,0.816,-0.014,0.208
1050.880952,0.736,0.034,0.206
1050.931,0.724,-0.014,0.156
1050.980856,0.77,-0.06,0.166
1051.030904,0.954,-0.108,0.15
1051.080952,1.042,-0.182,0.182
1051.131,1.184,-0.158,0.166
1051.180856,1.204,-0.206,0.204
1051.230904,1.034,-0.16,0.22
1051.280952,0.946,-0.166,0.22
1051.331,1.008,-0.206,0.168
1051.381856,1.018,-0.184,0.172
1051.431904,0.92,-0.116,0.22
1051.481952,0.888,-0.26,0.248
1051.532,0.958,-0.21,0.336
1051.581856,0.894,-0.134,0.232
1051.631904,1.054,-0.114,0.134
1051.681952,1.25,-0.092,0.06
1051.732,1.082,-0.23,-0.068
1051.781856,1.0,-0.246,-0.068
1051.831904,0.946,-0.24,-0.01
1051.881952,0.96,-0.22,-0.036
1051.932,0.978,-0.21,-0.008
1051.981856,0.948,-0.248,0.022
1052.031904,0.866,-0.27,0.016
1052.081952,0.882,-0.3,0.082
1052.132,0.942,-0.342,0.046
1052.181856,1.01,-0.316,0.048
1052.231904,1.25,-0.3,0.028
1052.281952,1.158,-0.234,0.024
1052.332,0.976,-0.236,-0.016
1052.382856,1.0,-0.352,0.022
1052.432904,0.852,-0.35,-0.084
1052.482952,0.834,-0.392,-0.058
1052.533,0.842,-0.39,0.038
1052.582856,0.782,-0.358,0.19
1052.632904,0.832,-0.296,0.304
1052.682952,0.84,-0.046,0.3
1052.733,0.808,0.11,0.318
1052.782856,0.936,0.104,0.326
1052.832904,0.966,-0.096,0.336
1052.882952,0.96,-0.094,0.284
1052.933,0.976,-0.142,0.236
1052.982856,1.072,-0.22,0.156
1053.032904,1.086,-0.332,0.112
1053.082952,1.016,-0.31,0.076
1053.133,0.948,-0.27,0.08
1053.182856,0.932,-0.2,0.116
1053.232904,0.936,-0.192,0.134
1053.282952,0.916,-0.24,0.152
1053.333,0.912,-0.27,0.144
1053.383856,0.89,-0.242,0.2
1053.433904,0.906,-0.22,0.172
1053.483952,0.938,-0.198,0.216
1053.534,0.926,-0.176,0.208
1053.583856,0.936,-0.152,0.204
1053.633904,0.936,-0.172,0.2
1053.683952,0.916,-0.174,0.19
1053.734,0.93,-0.184,0.19
1053.783856,0.932,-0.16,0.176
1053.833904,0.932,-0.176,0.144
1053.883952,0.92,-0.198,0.142
1053.934,0.916,-0.19,0.158
1053.983856,0.928,-0.194,0.16
1054.033904,0.926,-0.206,0.158
1054.083952,0.922,-0.198,0.156
1054.134,0.936,-0.214,0.146
1054.183856,0.926,-0.206,0.152
1054.233904,0.928,-0.192,0.144
1054.283952,0.93,-0.194,0.166
1054.334,0.92,-0.188,0.158
1054.383856,0.92,-0.206,0.152
1054.433904,0.894,-0.192,0.152
1054.483952,0.912,-0.192,0.146
1054.534,0.926,-0.2,0.144
1054.584856,0.928,-0.198,0.146
1054.634904,0.932,-0.216,0.14
1054.684952,0.938,-0.204,0.152
1054.735,0.938,-0.198,0.152
1054.784856,0.922,-0.184,0.15
1054.834904,0.928,-0.192,0.162
1054.884952,0.936,-0.254,0.136
1054.935,0.936,-0.192,0.152
1054.984856,0.93,-0.182,0.144
1055.034904,0.916,-0.184,0.152
1055.084952,0.93,-0.184,0.152
1055.135,0.912,-0.182,0.152
1055.184856,0.928,-0.178,0.144
1055.234904,0.922,-0.19,0.144
1055.284952,0.926,-0.19,0.15
1055.335,0.928,-0.184,0.146
1055.384856,0.928,-0.176,0.178
1055.434904,0.888,-0.158,0.182
1055.484952,0.852,-0.142,0.206
1055.535,0.824,-0.174,0.192
1055.585856,0.858,-0.146,0.184
1055.635904,0.95,-0.16,0.128
1055.685952,1.002,-0.174,0.112
1055.736,1.038,-0.198,0.082
1055.785856,0.942,-0.158,0.146
1055.835904,0.932,-0.142,0.136
1055.885952,0.986,-0.206,0.118
1055.936,0.948,-0.412,0.032
1055.985856,0.928,-0.462,0.014
1056.035904,0.92,-0.478,-0.016
1056.085952,0.946,-0.472,-0.032
1056.136,0.938,-0.47,-0.058
1056.185856,0.922,-0.422,-0.032
1056.235904,0.862,-0.344,-0.046
1056.285952,0.778,-0.318,0.004
1056.336,0.862,-0.238,-0.058
1056.385856,0.906,-0.214,-0.046
1056.435904,0.872,-0.242,-0.002
1056.485952,0.888,-0.238,0.012
1056.536,1.134,-0.334,0.096
1056.586856,1.506,-0.326,0.088
1056.636904,1.274,-0.208,0.064
1056.686952,0.832,-0.2,0.228
1056.737,0.382,-0.248,0.228
1056.786856,0.402,-0.176,0.198
1056.836904,0.948,-0.286,0.338
