t,x,y,z
757.030952,0.056,-1.08,-0.022
757.081,0.118,-1.07,-0.056
757.131856,0.126,-1.068,-0.024
757.181904,0.112,-1.084,-0.03
757.231952,0.12,-1.052,-0.032
757.282,0.128,-1.062,-0.028
757.331856,0.092,-1.062,-0.018
757.381904,0.112,-1.04,-0.008
757.431952,0.088,-1.078,-0.024
757.482,0.108,-1.038,-0.024
757.531856,0.082,-1.074,-0.048
757.581904,0.12,-1.058,-0.048
757.631952,0.15,-1.062,-0.048
757.682,0.102,-1.054,-0.05
757.731856,0.136,-1.056,-0.04
757.781904,0.108,-1.054,-0.04
757.831952,0.114,-1.062,-0.056
757.882,0.126,-1.062,-0.048
757.931856,0.13,-1.072,-0.056
757.981904,0.092,-1.064,-0.048
758.031952,0.126,-1.068,-0.046
758.082,0.126,-1.054,-0.048
758.132856,0.112,-1.062,-0.048
758.182904,0.134,-1.06,-0.048
758.232952,0.142,-1.052,-0.054
758.283,0.13,-1.062,-0.056
758.332856,0.14,-1.048,-0.036
758.382904,0.118,-1.072,-0.048
758.432952,0.136,-1.048,-0.044
758.483,0.12,-1.072,-0.044
758.532856,0.128,-1.054,-0.046
758.582904,0.124,-1.07,-0.032
758.632952,0.112,-1.072,-0.042
758.683,0.132,-1.068,-0.03
758.732856,0.118,-1.054,-0.048
758.782904,0.126,-1.07,-0.046
758.832952,0.13,-1.068,-0.038
758.883,0.14,-1.052,-0.058
758.932856,0.152,-1.044,-0.05
758.982904,0.13,-1.07,-0.038
759.032952,0.14,-1.062,-0.05
759.083,0.124,-1.07,-0.04
759.133856,0.13,-1.062,-0.044
759.183904,0.128,-1.052,-0.054
759.233952,0.156,-1.062,-0.048
759.284,0.124,-1.062,-0.048
759.333856,0.144,-1.056,-0.05
759.383904,0.12,-1.052,-0.038
759.433952,0.134,-1.056,-0.046
759.484,0.134,-1.068,-0.054
759.533856,0.13,-1.062,-0.034
759.583904,0.146,-1.062,-0.044
759.633952,0.128,-1.058,-0.04
759.684,0.14,-1.064,-0.046
759.733856,0.134,-1.056,-0.048
759.783904,0.13,-1.026,-0.046
759.833952,0.136,-1.054,-0.038
759.884,0.128,-1.046,-0.038
759.933856,0.14,-1.056,-0.048
759.983904,0.126,-1.056,-0.04
760.033952,0.142,-1.062,-0.048
760.084,0.14,-1.056,-0.05
760.133856,0.12,-1.078,-0.05
760.183904,0.13,-1.062,-0.05
760.233952,0.134,-1.052,-0.048
760.284,0.134,-1.062,-0.05
760.535856,0.108,-1.056,-0.038
760.585904,0.138,-1.058,-0.038
760.635952,0.134,-1.07,-0.048
760.686,0.126,-1.136,-0.04
760.735856,0.086,-1.244,-0.046
760.785904,-0.016,-1.34,-0.226
760.835952,-0.072,-1.34,-0.318
760.886,-0.104,-1.24,-0.358
760.935856,0.006,-1.068,-0.318
760.985904,0.08,-1.02,-0.222
761.035952,0.204,-0.864,-0.142
761.086,0.096,-0.87,-0.072
761.135856,0.184,-0.87,0.128
761.185904,0.11,-0.882,0.2
761.235952,0.162,-1.02,0.208
761.286,0.166,-0.934,0.174
761.335856,0.094,-1.038,0.122
761.385904,0.064,-0.998,0.09
761.435952,0.034,-0.974,0.062
761.486,-0.024,-1.102,0.064
761.536856,0.028,-1.138,0.08
761.586904,0.006,-1.128,0.09
761.636952,0.05,-1.12,0.05
761.687,-0.002,-1.074,0.084
761.736856,-0.008,-1.062,0.084
761.786904,0.018,-1.038,0.08
761.836952,0.008,-1.016,0.072
761.887,0.008,-1.062,0.082
761.936856,0.014,-1.04,0.08
761.986904,-0.048,-1.052,0.092
762.036952,-0.04,-1.096,0.106
762.087,-0.026,-1.054,0.088
762.136856,-0.032,-1.062,0.094
762.186904,-0.04,-1.022,0.084
762.236952,-0.048,-1.072,0.096
762.287,-0.02,-1.07,0.114
762.336856,-0.02,-1.054,0.08
762.386904,-0.018,-1.052,0.096
762.436952,-0.042,-1.04,0.09
762.487,-0.04,-1.054,0.096
762.537856,-0.042,-1.086,0.096
762.587904,-0.016,-1.062,0.09
762.637952,-0.04,-1.062,0.104
762.688,-0.024,-1.064,0.09
762.737856,-0.046,-1.054,0.1
762.787904,-0.04,-1.048,0.096
762.837952,-0.024,-1.07,0.094
762.888,-0.032,-1.062,0.104
762.937856,-0.018,-1.076,0.098
762.987904,-0.026,-1.066,0.094
763.037952,-0.032,-1.048,0.108
763.088,-0.032,-1.042,0.096
763.137856,-0.026,-1.04,0.098
763.187904,-0.016,-1.032,0.084
763.237952,-0.026,-1.094,0.114
763.288,-0.026,-1.078,0.104
763.337856,-0.034,-1.072,0.106
763.387904,-0.032,-1.062,0.09
763.437952,-0.024,-1.06,0.112
763.488,-0.008,-1.068,0.1
763.538856,-0.04,-1.056,0.082
763.588904,-0.016,-1.068,0.09
763.638952,-0.002,-1.068,0.096
763.689,-0.046,-1.072,0.08
763.738856,-0.008,-1.06,0.088
763.788904,-0.03,-1.068,0.08
763.838952,-0.016,-1.054,0.108
763.889,-0.032,-1.06,0.09
763.938856,-0.014,-1.074,0.104
763.988904,-0.032,-1.072,0.11
764.038952,-0.006,-1.056,0.098
764.089,-0.01,-1.058,0.104
764.138856,-0.018,-1.07,0.1
764.188904,-0.024,-1.048,0.098
764.238952,-0.032,-1.07,0.082
764.289,-0.016,-1.072,0.09
764.338856,-0.026,-1.07,0.088
764.388904,-0.016,-1.042,0.096
764.438952,-0.016,-1.058,0.1
764.489,0.006,-1.048,0.122
764.539856,-0.03,-1.072,0.128
764.589904,-0.032,-1.028,0.146
764.639952,0.038,-1.136,0.238
764.69,0.018,-1.084,0.282
764.739856,-0.1,-1.004,0.196
764.789904,0.046,-1.056,0.224
764.839952,0.076,-0.86,0.1
764.89,-0.104,-0.966,-0.018
764.939856,-0.05,-0.854,-0.284
764.989904,-0.112,-0.798,-0.368
765.039952,-0.072,-0.844,-0.354
765.09,-0.1,-1.012,-0.398
765.139856,-0.068,-1.04,-0.398
765.189904,-0.106,-1.122,-0.402
765.239952,-0.106,-1.17,-0.342
765.29,-0.032,-1.18,-0.232
765.339856,-0.024,-1.184,-0.172
765.389904,0.048,-1.118,-0.12
765.439952,0.04,-1.096,-0.112
765.49,0.018,-1.152,-0.032
765.539856,-0.008,-1.17,-0.07
765.589904,0.074,-1.068,-0.056
765.639952,0.062,-1.006,-0.038
765.69,0.044,-1.038,-0.03
765.740856,0.152,-1.104,-0.032
765.790904,0.176,-1.072,-0.04
765.840952,0.344,-0.966,-0.076
765.891,0.344,-0.996,-0.088
765.940856,0.548,-1.038,-0.048
765.990904,0.376,-1.032,-0.048
766.040952,0.68,-0.952,-0.166
766.091,0.536,-0.96,-0.126
766.140856,0.534,-0.87,-0.114
766.190904,0.56,-0.864,-0.126
766.240952,0.52,-0.878,-0.114
766.291,0.29,-0.96,0.016
766.340856,0.51,-0.782,-0.03
766.390904,0.62,-0.752,-0.15
766.440952,0.61,-0.774,-0.158
766.491,0.806,-0.62,-0.224
766.540856,0.846,-0.586,-0.206
766.590904,0.542,-0.196,-0.172
766.640952,1.072,0.208,-0.198
766.691,0.8,0.244,-0.358
766.741856,1.07,0.384,-0.366
766.791904,0.918,0.18,-0.304
766.841952,0.962,-0.274,-0.108
766.892,1.104,-0.546,-0.038
766.941856,0.894,0.232,-0.316
766.991904,0.936,0.114,-0.3
767.041952,0.846,0.158,-0.28
767.092,0.892,0.178,-0.198
767.141856,0.798,0.306,-0.134
767.191904,0.854,0.256,-0.03
767.241952,0.838,0.348,0.072
767.292,0.884,0.276,0.17
767.541856,0.704,0.136,0.286
767.591904,1.004,0.222,0.252
767.641952,0.984,0.158,0.208
767.692,0.992,0.144,0.168
767.742856,0.892,0.194,0.174
767.792904,0.96,0.128,0.216
767.842952,1.084,0.216,0.212
767.893,0.824,-0.024,0.242
767.942856,1.04,-0.056,0.266
767.992904,1.078,-0.104,0.314
768.042952,0.738,-0.254,0.258
768.093,0.792,-0.304,0.29
768.142856,0.862,-0.29,0.244
768.192904,0.574,-0.416,0.326
768.242952,0.728,-0.352,0.344
768.293,1.08,-0.638,0.41
768.342856,1.072,-0.782,0.484
768.392904,1.0,-0.806,0.44
768.442952,0.572,-0.576,0.212
768.493,0.206,-0.744,0.04
768.542856,0.38,-0.84,-0.088
768.592904,0.504,-1.088,0.072
768.642952,0.472,-0.924,0.094
768.693,0.06,-0.71,-0.176
768.743856,0.048,-0.668,-0.086
768.793904,0.15,-0.994,0.314
768.843952,-0.036,-1.09,0.478
768.894,-0.196,-0.976,0.602
768.943856,-0.192,-1.008,0.6
768.993904,0.166,-0.964,0.594
769.043952,0.44,-0.974,0.718
769.094,-0.036,-1.478,0.554
769.143856,-0.03,-1.136,0.58
769.193904,-0.064,-0.752,0.536
769.243952,-0.36,-0.518,0.616
769.294,-0.25,-0.686,0.674
769.343856,-0.552,-0.806,0.656
769.393904,-0.414,-0.866,0.762
769.443952,0.28,-0.828,0.734
769.494,-0.112,-0.728,0.626
769.543856,-0.122,-0.886,0.224
769.593904,-0.194,-0.748,-0.006
769.643952,-0.308,-1.004,-0.048
769.694,-0.272,-1.056,-0.064
769.744856,-0.386,-1.132,-0.03
769.794904,-0.052,-1.062,0.152
769.844952,0.124,-1.474,-0.158
769.895,0.07,-1.494,-0.408
769.944856,0.502,-0.588,-0.486
769.994904,0.92,-0.76,-0.07
770.044952,0.578,-0.752,-0.118
770.095,0.23,-0.902,-0.13
770.144856,1.112,-0.748,-0.078
770.194904,0.864,-0.868,-0.172
770.244952,0.732,-0.85,-0.142
770.295,0.592,-0.702,-0.146
770.344856,0.518,-0.838,-0.232
770.394904,0.206,-0.902,-0.184
770.444952,0.496,-0.732,-0.272
770.495,0.758,-0.62,-0.302
770.544856,0.722,0.036,-0.418
770.594904,1.49,-0.294,-0.07
770.644952,0.91,-0.518,-0.218
770.695,0.962,-0.318,-0.194
770.744856,1.218,-0.246,-0.15
770.794904,1.042,-0.252,-0.16
770.844952,0.854,-0.398,-0.176
770.895,0.872,-0.398,-0.166
770.945856,0.898,-0.336,-0.152
770.995904,0.918,-0.362,-0.156
771.045952,0.934,-0.372,-0.168
771.096,0.87,-0.374,-0.176
771.145856,0.866,-0.404,-0.156
771.195904,0.898,-0.364,-0.176
771.245952,0.888,-0.402,-0.16
771.296,0.92,-0.334,-0.16
771.345856,0.952,-0.354,-0.178
771.395904,0.846,-0.21,-0.222
771.445952,1.014,-0.284,-0.116
771.496,0.706,-0.284,-0.216
771.545856,0.792,0.02,-0.374
771.595904,1.09,0.104,-0.398
771.645952,0.866,-0.046,-0.31
771.696,0.864,0.144,-0.368
771.745856,1.072,0.098,-0.318
771.795904,0.976,-0.046,-0.3
771.845952,0.882,-0.014,-0.31
771.896,0.974,-0.108,-0.246
772.546856,1.036,0.078,-0.306
772.596904,0.886,-0.012,-0.28
772.646952,0.918,-0.096,-0.286
772.697,0.888,-0.092,-0.248
772.746856,0.882,-0.092,-0.248
772.796904,0.91,-0.08,-0.286
772.846952,0.984,-0.038,-0.268
772.897,0.902,-0.038,-0.27
773.147856,0.926,-0.08,-0.248
773.197904,0.914,-0.04,-0.262
773.247952,0.942,-0.044,-0.268
773.298,0.94,-0.018,-0.254
773.347856,0.928,-0.076,-0.248
773.397904,0.934,-0.052,-0.266
773.447952,0.952,-0.088,-0.24
773.498,0.934,-0.092,-0.24
773.547856,0.918,-0.14,-0.262
773.597904,0.934,-0.12,-0.254
773.647952,0.952,-0.11,-0.262
773.698,0.934,-0.13,-0.254
773.747856,0.918,-0.126,-0.24
773.797904,0.934,-0.126,-0.252
773.847952,0.92,-0.14,-0.268
773.898,0.934,-0.096,-0.252
773.948856,0.942,-0.098,-0.264
773.998904,0.934,-0.098,-0.254
774.048952,0.928,-0.096,-0.262
774.099,0.94,-0.096,-0.248
774.148856,0.924,-0.088,-0.268
774.198904,0.918,-0.088,-0.266
774.248952,0.928,-0.102,-0.27
774.299,0.926,-0.094,-0.268
774.348856,0.934,-0.098,-0.254
774.398904,0.928,-0.096,-0.26
774.448952,0.93,-0.088,-0.274
774.499,0.926,-0.108,-0.254
774.548856,0.934,-0.102,-0.272
774.598904,0.926,-0.094,-0.264
774.648952,0.928,-0.108,-0.254
774.699,0.94,-0.102,-0.264
774.748856,0.926,-0.102,-0.254
774.798904,0.928,-0.096,-0.264
774.848952,0.908,-0.104,-0.262
774.899,0.934,-0.078,-0.268
774.949856,0.926,-0.1,-0.252
774.999904,0.934,-0.088,-0.258
775.049952,0.928,-0.092,-0.258
775.1,0.928,-0.096,-0.262
775.149856,0.934,-0.096,-0.262
775.199904,0.926,-0.096,-0.248
775.249952,0.928,-0.096,-0.252
775.3,0.924,-0.088,-0.26
775.349856,0.926,-0.092,-0.254
775.399904,0.934,-0.094,-0.246
775.449952,0.928,-0.102,-0.248
775.5,0.926,-0.102,-0.246
775.549856,0.93,-0.1,-0.254
775.599904,0.934,-0.086,-0.254
775.649952,0.936,-0.076,-0.254
775.7,0.926,-0.094,-0.246
775.749856,0.926,-0.088,-0.248
775.799904,0.94,-0.092,-0.252
775.849952,0.928,-0.104,-0.248
775.9,0.934,-0.096,-0.246
775.949856,0.934,-0.102,-0.254
775.999904,0.936,-0.1,-0.248
776.049952,0.936,-0.096,-0.252
776.1,0.928,-0.114,-0.262
776.150856,0.926,-0.104,-0.254
776.200904,0.92,-0.108,-0.248
776.250952,0.94,-0.092,-0.262
776.301,0.918,-0.112,-0.242
776.550856,0.94,-0.102,-0.268
776.600904,0.916,-0.11,-0.254
776.650952,0.93,-0.096,-0.248
776.701,0.934,-0.104,-0.252
776.750856,0.93,-0.094,-0.254
776.800904,0.94,-0.102,-0.254
776.850952,0.926,-0.104,-0.254
776.901,0.94,-0.092,-0.268
776.950856,0.95,-0.088,-0.262
777.000904,0.924,-0.182,-0.254
777.050952,0.926,-0.108,-0.252
777.101,0.92,-0.098,-0.262
777.151856,0.928,-0.098,-0.26
777.201904,0.934,-0.096,-0.254
777.251952,0.92,-0.098,-0.252
777.302,0.942,-0.096,-0.252
777.351856,0.93,-0.104,-0.268
777.401904,0.88,-0.086,-0.242
777.451952,0.934,-0.104,-0.252
777.502,0.93,-0.096,-0.254
777.551856,0.924,-0.088,-0.26
777.601904,0.934,-0.096,-0.254
777.651952,0.928,-0.112,-0.264
777.702,0.928,-0.098,-0.248
777.751856,0.92,-0.098,-0.248
777.801904,0.896,-0.104,-0.248
777.851952,0.928,-0.082,-0.262
777.902,0.91,-0.096,-0.236
777.951856,0.934,-0.096,-0.27
778.001904,0.918,-0.108,-0.246
778.051952,0.926,-0.102,-0.254
778.102,0.926,-0.092,-0.248
778.152856,0.936,-0.092,-0.262
778.202904,0.934,-0.096,-0.254
778.252952,0.914,-0.096,-0.264
778.303,0.934,-0.096,-0.262
778.352856,0.936,-0.096,-0.252
778.402904,0.928,-0.104,-0.264
778.452952,0.926,-0.092,-0.262
778.503,0.92,-0.094,-0.24
778.552856,0.942,-0.094,-0.264
778.602904,0.92,-0.094,-0.248
778.652952,0.934,-0.096,-0.262
778.703,0.912,-0.096,-0.248
778.752856,0.94,-0.096,-0.252
778.802904,0.93,-0.092,-0.252
778.852952,0.924,-0.094,-0.26
778.903,0.93,-0.092,-0.262
778.952856,0.93,-0.102,-0.262
779.002904,0.928,-0.078,-0.248
779.052952,0.928,-0.092,-0.266
779.103,0.946,-0.086,-0.254
779.153856,0.926,-0.104,-0.252
779.203904,0.924,-0.102,-0.24
779.253952,0.92,-0.096,-0.262
779.304,0.926,-0.112,-0.254
779.353856,0.928,-0.096,-0.254
779.403904,0.928,-0.108,-0.27
779.453952,0.928,-0.104,-0.262
779.504,0.928,-0.112,-0.254
779.553856,0.926,-0.092,-0.272
779.603904,0.936,-0.098,-0.268
779.653952,0.926,-0.102,-0.258
779.704,0.936,-0.102,-0.272
779.753856,0.934,-0.096,-0.248
779.803904,0.926,-0.096,-0.262
779.853952,0.926,-0.094,-0.274
779.904,0.934,-0.088,-0.26
779.953856,0.922,-0.096,-0.272
780.003904,0.926,-0.1,-0.272
780.053952,0.928,-0.1,-0.252
780.104,0.92,-0.1,-0.268
780.154856,0.914,-0.088,-0.27
780.204904,0.94,-0.092,-0.27
780.254952,0.92,-0.088,-0.262
780.305,0.94,-0.112,-0.272
780.354856,0.93,-0.108,-0.262
780.404904,0.934,-0.1,-0.264
780.454952,0.926,-0.088,-0.262
780.505,0.92,-0.096,-0.278
780.554856,0.928,-0.104,-0.262
780.604904,0.926,-0.092,-0.27
780.654952,0.932,-0.096,-0.262
780.705,0.926,-0.096,-0.262
780.754856,0.936,-0.1,-0.262
780.804904,0.93,-0.092,-0.274
780.854952,0.93,-0.096,-0.254
780.905,0.93,-0.088,-0.27
780.954856,0.928,-0.112,-0.264
781.004904,0.924,-0.096,-0.262
781.054952,0.924,-0.07,-0.22
781.105,0.944,-0.088,-0.22
781.154856,0.924,-0.098,-0.27
781.204904,0.926,-0.112,-0.316
781.254952,0.936,-0.114,-0.27
781.305,0.92,-0.096,-0.24
781.355856,0.952,-0.088,-0.246
781.405904,0.93,-0.102,-0.248
781.455952,0.902,-0.12,-0.27
781.506,0.926,-0.11,-0.27
781.555856,0.934,-0.088,-0.254
781.605904,0.926,-0.11,-0.268
781.655952,0.924,-0.102,-0.272
781.706,0.934,-0.096,-0.252
781.755856,0.942,-0.096,-0.254
781.805904,0.93,-0.104,-0.248
781.855952,0.924,-0.098,-0.27
781.906,0.92,-0.108,-0.268
781.955856,0.926,-0.12,-0.246
782.005904,0.934,-0.096,-0.252
782.055952,0.92,-0.096,-0.27
782.106,0.93,-0.096,-0.26
782.155856,0.918,-0.102,-0.254
782.205904,0.946,-0.102,-0.264
782.255952,0.926,-0.102,-0.262
782.306,0.942,-0.092,-0.27
782.356856,0.926,-0.094,-0.262
782.406904,0.926,-0.096,-0.248
782.456952,0.932,-0.092,-0.254
782.507,0.914,-0.096,-0.24
782.556856,0.914,-0.108,-0.248
782.606904,1.02,-0.048,-0.268
782.656952,0.91,-0.076,-0.248
782.707,0.92,-0.07,-0.254
782.756856,0.95,-0.062,-0.252
782.806904,0.946,-0.05,-0.248
782.856952,0.944,-0.078,-0.238
782.907,0.92,-0.08,-0.246
782.956856,0.92,-0.082,-0.246
783.006904,0.96,-0.048,-0.252
783.056952,0.924,-0.07,-0.24
783.107,0.912,-0.104,-0.246
783.156856,0.928,-0.112,-0.236
783.206904,0.942,-0.082,-0.236
783.256952,0.94,-0.096,-0.24
783.307,0.934,-0.094,-0.248
783.357856,0.934,-0.094,-0.248
783.407904,0.934,-0.088,-0.248
783.457952,0.944,-0.072,-0.254
783.508,0.918,-0.088,-0.246
783.557856,0.926,-0.076,-0.242
783.607904,0.926,-0.088,-0.236
783.657952,0.914,-0.07,-0.24
783.708,0.942,-0.072,-0.254
783.757856,0.928,-0.056,-0.248
783.807904,0.926,-0.064,-0.252
783.857952,0.93,-0.062,-0.262
783.908,0.92,-0.092,-0.248
783.957856,0.936,-0.062,-0.254
784.007904,0.886,-0.056,-0.23
784.057952,0.936,-0.062,-0.262
784.108,0.92,-0.08,-0.246
784.157856,0.936,-0.064,-0.236
784.207904,0.934,-0.056,-0.254
784.257952,0.94,-0.054,-0.24
784.308,0.942,-0.062,-0.24
784.358856,0.912,-0.078,-0.232
784.408904,0.934,-0.062,-0.248
784.458952,0.934,-0.06,-0.254
784.509,0.926,-0.056,-0.258
784.558856,0.928,-0.064,-0.248
784.608904,0.93,-0.068,-0.242
784.658952,0.934,-0.06,-0.242
784.709,0.93,-0.062,-0.242
784.758856,0.936,-0.066,-0.254
784.808904,0.928,-0.06,-0.246
784.858952,0.936,-0.07,-0.254
784.909,0.926,-0.066,-0.252
784.958856,0.928,-0.056,-0.262
785.008904,0.936,-0.064,-0.224
785.058952,0.942,-0.066,-0.254
785.109,0.924,-0.066,-0.254
785.158856,0.926,-0.062,-0.252
785.208904,0.934,-0.062,-0.248
785.258952,0.934,-0.072,-0.262
785.309,0.926,-0.07,-0.248
785.359856,0.926,-0.082,-0.248
785.409904,0.942,-0.066,-0.254
785.459952,0.934,-0.064,-0.254
785.51,0.944,-0.062,-0.254
785.559856,0.946,-0.064,-0.246
785.609904,0.902,-0.056,-0.224
785.659952,0.924,-0.062,-0.252
785.71,0.896,-0.062,-0.24
785.759856,0.928,-0.07,-0.248
785.809904,0.93,-0.06,-0.246
785.859952,0.926,-0.07,-0.248
785.91,0.934,-0.062,-0.248
785.959856,0.936,-0.082,-0.248
786.009904,0.924,-0.062,-0.248
786.059952,0.91,-0.062,-0.248
786.11,0.952,-0.056,-0.254
786.159856,0.902,-0.07,-0.252
786.209904,0.83,-0.068,-0.252
786.259952,1.054,-0.056,-0.288
786.31,1.002,-0.076,-0.304
786.359856,0.962,-0.092,-0.31
786.409904,0.966,-0.104,-0.358
786.459952,1.016,-0.144,-0.294
786.51,0.926,-0.174,-0.27
786.560856,0.902,-0.192,-0.262
786.610904,1.022,-0.134,-0.286
786.660952,0.836,-0.156,-0.27
786.711,0.958,-0.192,-0.278
786.760856,0.798,-0.28,-0.168
786.810904,0.758,-0.188,-0.15
786.860952,0.912,-0.072,-0.214
786.911,0.978,-0.038,-0.268
786.960856,0.902,-0.214,-0.198
787.010904,1.03,-0.178,-0.198
787.060952,0.792,-0.386,-0.184
787.111,0.904,-0.476,-0.236
787.160856,0.8,-0.544,-0.192
787.210904,1.016,-0.44,-0.178
787.260952,0.974,-0.568,-0.056
787.311,0.712,-0.576,-0.078
787.360856,1.04,-0.204,-0.134
787.410904,0.716,-0.546,-0.098
787.460952,1.022,-0.732,-0.194
787.511,0.78,-0.664,-0.252
787.561856,0.546,-0.67,-0.16
787.611904,0.908,-0.504,-0.054
787.661952,0.622,-0.52,0.168
787.712,0.632,-0.432,0.394
787.761856,0.742,-0.488,0.616
787.811904,0.854,-0.504,0.704
787.861952,0.834,-0.588,0.612
787.912,0.712,-0.814,0.546
787.961856,0.496,-0.816,0.414
788.011904,0.152,-1.0,0.428
788.061952,0.488,-0.83,0.392
788.112,0.592,-0.734,0.302
788.161856,0.488,-0.828,0.302
788.211904,0.366,-1.096,0.42
788.261952,0.326,-1.08,0.234
788.312,0.306,-1.074,0.186
788.361856,0.162,-1.064,0.146
788.411904,0.344,-0.784,0.21
788.461952,0.286,-0.704,0.296
788.512,0.27,-0.912,0.37
788.562856,0.834,-1.064,0.52
788.612904,0.108,-1.086,0.334
788.662952,-0.104,-1.12,0.392
788.713,-0.222,-0.926,0.41
788.762856,-0.352,-0.808,0.314
788.812904,-0.416,-0.966,0.378
788.862952,-0.452,-1.062,0.416
788.913,-0.498,-0.988,0.43
788.962856,-0.158,-1.008,0.574
789.012904,-0.098,-1.078,0.602
789.062952,0.248,-0.838,0.704
789.113,0.286,-0.924,0.464
789.162856,0.054,-0.76,0.082
789.212904,-0.164,-0.816,-0.066
789.262952,-0.31,-0.894,-0.28
789.313,-0.516,-1.216,0.062
789.362856,-0.42,-1.052,-0.224
789.412904,-0.794,-0.812,-0.238
789.462952,-0.51,-0.848,0.1
789.513,0.132,-1.102,0.434
789.563856,-0.412,-1.256,0.58
789.613904,-0.052,-1.072,0.53
789.663952,0.024,-1.158,0.682
789.714,0.23,-1.31,0.53
789.763856,0.056,-0.894,0.366
789.813904,-0.094,-0.702,0.128
789.863952,0.06,-0.7,0.042
789.914,0.194,-1.054,0.016
789.963856,0.094,-0.748,0.062
790.013904,0.716,-0.34,0.024
790.063952,0.892,0.05,-0.364
790.114,2.37,0.356,-0.446
790.163856,0.23,-0.646,0.088
790.213904,0.032,-1.63,0.4
790.263952,1.166,-0.144,0.112
790.314,1.33,-0.36,0.084
790.363856,0.856,-1.04,0.574
790.413904,1.13,-1.256,0.206
790.463952,1.328,0.184,-0.008
790.514,0.278,0.462,-0.668
790.563856,0.156,0.268,-0.558
790.613904,0.132,-0.608,0.352
790.663952,-0.206,-1.11,0.58
790.714,-0.424,-1.272,0.602
790.764856,-0.594,-1.32,0.734
790.814904,-0.338,-1.59,0.648
790.864952,-0.066,-1.422,0.402
790.915,-0.112,-1.478,0.218
790.964856,0.226,-1.372,0.068
791.014904,0.498,-0.496,-0.086
791.064952,0.368,-0.286,-0.206
791.115,0.284,-0.07,-0.21
791.164856,0.71,-0.56,-0.056
791.214904,0.52,-0.334,0.104
791.264952,0.686,-0.728,0.344
791.315,0.39,-0.796,0.446
791.364856,0.664,-0.796,0.426
791.414904,1.158,-0.898,0.622
791.464952,0.072,-0.668,0.1
791.515,-0.386,-1.23,-0.254
791.564856,0.172,-1.232,-0.184
791.614904,-0.032,-1.206,-0.03
791.664952,0.214,-0.76,0.16
791.715,-0.216,-0.888,0.368
791.765856,-0.014,-1.038,0.548
791.815904,-0.084,-1.248,0.538
791.865952,0.044,-0.926,0.354
791.916,0.03,-0.948,0.308
791.965856,-0.208,-1.02,0.276
792.015904,-0.414,-0.936,0.2
792.065952,-0.308,-0.948,0.286
792.116,-0.21,-1.12,0.354
792.365856,0.752,-0.71,-0.176
792.415904,0.318,-0.7,-0.258
792.465952,0.038,-0.692,-0.38
792.516,0.152,-0.786,-0.526
792.565856,0.358,-0.696,-0.616
792.615904,0.432,-0.608,-0.636
792.665952,0.474,-0.516,-0.646
792.716,0.456,-0.508,-0.67
792.766856,0.482,-0.448,-0.654
792.816904,0.45,-0.502,-0.654
792.866952,0.402,-0.504,-0.678
792.917,0.542,-0.548,-0.742
793.366856,0.51,-0.544,-0.664
793.416904,0.428,-0.556,-0.606
793.466952,0.422,-0.704,-0.54
793.517,-0.036,-0.776,-0.518
793.566856,-0.104,-0.78,-0.414
793.616904,0.024,-0.798,-0.34
793.666952,0.342,-0.718,-0.144
793.717,0.396,-1.176,0.106
793.767856,0.48,-1.248,0.286
793.817904,0.366,-1.368,0.272
793.867952,0.178,-1.218,0.232
793.918,0.088,-1.02,0.18
793.967856,0.054,-1.072,0.228
794.017904,0.012,-1.122,0.302
794.067952,0.012,-1.112,0.314
794.118,0.048,-1.08,0.432
794.167856,-0.08,-1.022,0.41
794.217904,-0.08,-1.478,0.27
794.267952,0.088,-1.214,0.08
794.318,0.39,-0.886,-0.102
794.367856,0.678,-0.728,-0.104
794.417904,0.498,-0.468,-0.116
794.467952,0.966,-0.508,-0.176
794.518,0.486,-0.294,-0.242
794.567856,0.536,-0.286,-0.166
794.617904,0.728,-0.238,-0.176
794.667952,0.678,-0.312,-0.162
794.718,0.914,-0.494,-0.114
794.768856,0.992,-0.504,-0.088
794.818904,0.934,-0.792,-0.062
794.868952,0.87,-0.736,-0.024
794.919,0.818,-0.818,0.082
794.968856,0.686,-0.896,0.076
795.018904,0.718,-0.718,0.098
795.068952,0.678,-0.86,0.136
795.119,0.482,-0.614,0.128
795.168856,0.696,-0.856,0.17
795.218904,0.584,-0.672,0.106
795.268952,0.83,-0.844,0.178
795.319,0.592,-0.88,0.144
795.368856,0.624,-0.856,0.114
795.418904,0.496,-0.746,0.112
795.468952,0.526,-0.774,0.074
795.519,0.642,-0.944,0.09
795.568856,0.604,-0.91,0.108
795.618904,0.588,-0.834,0.148
795.668952,0.508,-0.936,0.154
795.719,0.586,-0.884,0.122
795.768856,0.616,-0.864,0.106
795.818904,0.568,-0.974,0.114
795.868952,0.478,-0.94,0.16
795.919,0.622,-0.69,0.138
795.969856,0.672,-0.88,0.072
796.019904,0.536,-0.914,0.066
796.069952,0.402,-0.87,0.168
796.12,0.574,-0.936,0.2
796.169856,0.65,-0.862,0.08
796.219904,0.43,-1.02,0.152
796.269952,0.686,-0.75,0.158
796.32,0.654,-0.908,0.078
796.369856,0.552,-0.7,0.096
796.419904,0.558,-1.072,0.132
796.469952,0.476,-0.808,0.2
796.52,0.558,-0.824,0.194
796.569856,0.496,-0.846,0.11
796.619904,0.704,-0.678,0.058
796.669952,0.604,-0.752,0.094
796.72,0.53,-0.934,0.132
