t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
961.278,0.802,-0.154,-0.28,,,-97.0,
961.327856,0.792,-0.062,-0.33,,,-84.0,
961.377904,0.644,-0.13,-0.474,,,-84.0,
961.427952,0.482,-0.11,-0.522,,,-84.0,
961.478,0.392,-0.378,-0.714,,,-84.0,
961.527856,0.408,-0.298,-0.724,,,-80.0,
961.577904,0.654,-0.242,-0.776,,,-80.0,
961.627952,1.022,-0.18,-1.112,,,-80.0,
961.678,0.734,0.048,-0.836,,,-80.0,
961.727856,0.568,0.122,-0.48,,,-80.0,
961.777904,0.502,0.054,-0.778,,,-80.0,
961.827952,0.524,-0.158,-0.96,,,-80.0,
961.878,0.51,-0.128,-0.752,,,-80.0,
961.927856,0.528,-0.128,-0.632,,,-86.0,
961.977904,0.504,-0.148,-0.676,,,-86.0,
962.027952,0.602,-0.116,-0.89,,,-86.0,
962.078,0.496,-0.144,-0.674,,,-86.0,
962.128856,0.562,-0.094,-0.698,,,-86.0,
962.178904,0.53,-0.078,-0.772,,,-86.0,
962.228952,0.526,-0.034,-0.836,,,-86.0,
962.279,0.518,-0.04,-0.816,,,-86.0,
962.328856,0.48,-0.046,-0.776,,,-84.0,
962.378904,0.464,-0.036,-0.776,,,-84.0,
962.428952,0.482,-0.024,-0.816,,,-84.0,
962.479,0.47,-0.02,-0.814,,,-84.0,
962.528856,0.472,-0.004,-0.804,,,-84.0,
962.578904,0.454,-0.034,-0.744,,,-84.0,
962.628952,0.48,-0.032,-0.762,,,-84.0,
962.679,0.486,-0.036,-0.77,,,-84.0,
962.728856,0.504,-0.036,-0.782,,,-84.0,
962.778904,0.48,-0.04,-0.754,,,-84.0,
962.828952,0.482,-0.036,-0.74,,,-84.0,
962.879,0.464,-0.048,-0.752,,,-84.0,
962.928856,0.478,-0.032,-0.794,,,-84.0,
962.978904,0.496,-0.034,-0.77,,,-84.0,
963.028952,0.482,-0.03,-0.754,,,-84.0,
963.079,0.48,-0.04,-0.77,,,-84.0,
963.129856,0.496,-0.05,-0.77,,,-84.0,
963.179904,0.48,-0.032,-0.756,,,-84.0,
963.229952,0.48,-0.036,-0.766,,,-84.0,
963.28,0.48,-0.04,-0.776,,,-84.0,
963.329856,0.486,-0.026,-0.776,,,-85.0,
963.379904,0.486,-0.04,-0.77,,,-85.0,
963.429952,0.486,-0.032,-0.772,,,-85.0,
963.48,0.492,-0.036,-0.762,,,-85.0,
963.529856,0.482,-0.032,-0.782,,,-84.0,
963.579904,0.472,-0.048,-0.756,,,-84.0,
963.629952,0.492,-0.04,-0.772,,,-84.0,
963.68,0.476,-0.032,-0.734,,,-84.0,
963.729856,0.482,-0.032,-0.776,,,-84.0,
963.779904,0.486,-0.032,-0.77,,,-84.0,
963.829952,0.486,-0.032,-0.784,,,-84.0,
963.88,0.48,-0.036,-0.77,,,-84.0,
963.929856,0.494,-0.032,-0.776,,,-84.0,
963.979904,0.494,-0.032,-0.762,,,-84.0,
964.029952,0.476,-0.032,-0.762,,,-84.0,
964.08,0.492,-0.04,-0.762,,,-84.0,
964.130856,0.482,-0.03,-0.77,,,-84.0,
964.180904,0.482,-0.042,-0.748,,,-84.0,
964.230952,0.494,-0.034,-0.752,,,-84.0,
964.281,0.488,-0.032,-0.77,,,-84.0,
964.330856,0.48,-0.026,-0.76,,,-84.0,
964.380904,0.492,-0.034,-0.76,,,-84.0,
964.430952,0.488,-0.036,-0.756,,,-84.0,
964.481,0.486,-0.036,-0.776,,,-84.0,
964.530856,0.494,-0.034,-0.782,,,-84.0,
964.580904,0.48,-0.026,-0.762,,,-84.0,
964.630952,0.482,-0.034,-0.77,,,-84.0,
964.681,0.486,-0.032,-0.762,,,-84.0,
964.730856,0.492,-0.046,-0.76,,,-84.0,
964.780904,0.492,-0.034,-0.766,,,-84.0,
964.830952,0.486,-0.036,-0.766,,,-84.0,
964.881,0.488,-0.024,-0.784,,,-84.0,
964.930856,0.486,-0.032,-0.772,,,-84.0,
964.980904,0.486,-0.03,-0.756,,,-84.0,
965.030952,0.488,-0.034,-0.762,,,-84.0,
965.081,0.492,-0.032,-0.77,,,-84.0,
965.130856,0.492,-0.026,-0.762,,,-84.0,
965.180904,0.48,-0.03,-0.77,,,-84.0,
965.230952,0.488,-0.032,-0.756,,,-84.0,
965.281,0.488,-0.036,-0.77,,,-84.0,
965.531856,0.492,-0.052,-0.776,,,-84.0,
965.581904,0.486,-0.038,-0.756,,,-84.0,
965.631952,0.494,-0.03,-0.762,,,-84.0,
965.682,0.494,-0.03,-0.764,,,-84.0,
965.731856,0.482,-0.046,-0.754,,,-84.0,
965.781904,0.472,-0.048,-0.754,,,-84.0,
965.831952,0.486,-0.034,-0.77,,,-84.0,
965.882,0.478,-0.04,-0.76,,,-84.0,
965.931856,0.488,-0.032,-0.76,,,-84.0,
965.981904,0.492,-0.03,-0.762,,,-84.0,
966.031952,0.496,-0.036,-0.762,,,-84.0,
966.082,0.488,-0.03,-0.76,,,-84.0,
966.131856,0.492,-0.048,-0.756,,,-84.0,
966.181904,0.486,-0.016,-0.784,,,-84.0,
966.231952,0.494,-0.036,-0.754,,,-84.0,
966.282,0.488,-0.024,-0.772,,,-84.0,
966.331856,0.496,-0.05,-0.826,,,-84.0,
966.381904,0.51,-0.032,-0.804,,,-84.0,
966.431952,0.496,-0.058,-0.69,,,-84.0,
966.482,0.482,-0.068,-0.752,,,-84.0,
966.532856,0.476,-0.082,-0.77,,,-84.0,
966.582904,0.47,-0.08,-0.782,,,-84.0,
966.632952,0.454,-0.122,-0.764,,,-84.0,
966.683,0.446,-0.136,-0.706,,,-84.0,
966.732856,0.44,-0.158,-0.866,,,-80.0,
966.782904,0.428,-0.174,-0.828,,,-80.0,
966.832952,0.444,-0.168,-0.91,,,-80.0,
966.883,0.406,-0.16,-0.922,,,-80.0,
966.932856,0.464,-0.158,-1.0,,,-83.0,
966.982904,0.51,-0.158,-0.884,,,-83.0,
967.032952,0.53,-0.232,-1.008,,,-83.0,
967.083,0.632,-0.064,-1.166,,,-83.0,
967.132856,0.556,-0.036,-1.088,,,-92.0,
967.182904,0.614,-0.08,-0.482,,,-92.0,
967.232952,0.56,-0.142,-0.17,,,-92.0,
967.283,0.496,-0.196,-0.042,,,-92.0,
967.332856,0.542,0.03,0.152,,,-101.0,
967.382904,0.424,0.108,0.56,,,-101.0,
967.432952,0.166,0.358,1.142,,,-101.0,
967.483,0.076,0.19,1.292,,,-101.0,
967.533856,0.096,0.306,1.104,,,-88.0,
967.583904,0.206,0.258,0.914,,,-88.0,
967.633952,-0.048,-0.112,2.024,,,-88.0,
967.684,0.49,0.166,1.312,,,-88.0,
967.733856,0.392,0.198,0.884,,,-88.0,
967.783904,0.384,0.12,0.824,,,-88.0,
967.833952,0.48,0.048,0.956,,,-88.0,
967.884,0.45,0.014,1.026,,,-88.0,
967.933856,0.45,0.034,0.928,,,-87.0,
967.983904,0.428,-0.034,0.896,,,-87.0,
968.033952,0.444,-0.014,0.934,,,-87.0,
968.084,0.504,0.088,0.944,,,-87.0,
968.133856,0.482,0.07,0.976,,,-87.0,
968.183904,0.432,0.176,0.926,,,-87.0,
968.233952,0.36,0.056,1.004,,,-87.0,
968.284,0.386,0.014,1.006,,,-87.0,
968.333856,0.406,0.034,1.004,,,-87.0,
968.383904,0.422,0.038,0.972,,,-87.0,
968.433952,0.432,0.03,0.968,,,-87.0,
968.484,0.412,0.018,0.968,,,-87.0,
968.534856,0.444,0.03,0.968,,,-86.0,
968.584904,0.414,0.024,0.96,,,-86.0,
968.634952,0.432,0.02,0.984,,,-86.0,
968.685,0.438,0.03,0.976,,,-86.0,
968.734856,0.446,0.002,0.96,,,-87.0,
968.784904,0.424,0.014,1.022,,,-87.0,
968.834952,0.434,0.03,0.962,,,-87.0,
968.885,0.432,-0.004,0.93,,,-87.0,
968.934856,0.438,0.03,0.966,,,-86.0,
968.984904,0.434,0.002,0.972,,,-86.0,
969.034952,0.434,0.014,0.966,,,-86.0,
969.085,0.444,0.006,0.972,,,-86.0,
969.134856,0.444,0.014,0.972,,,-85.0,
969.184904,0.434,0.014,0.964,,,-85.0,
969.234952,0.448,0.018,0.976,,,-85.0,
969.285,0.438,-0.004,0.972,,,-85.0,
969.334856,0.446,-0.002,0.96,,,-96.0,
969.384904,0.438,0.016,0.956,,,-96.0,
969.434952,0.438,0.014,0.96,,,-96.0,
969.485,0.444,-0.004,0.95,,,-96.0,
969.535856,0.446,0.008,0.962,,,-86.0,
969.585904,0.444,0.014,0.98,,,-86.0,
969.635952,0.446,-0.016,0.956,,,-86.0,
969.686,0.438,0.006,0.966,,,-86.0,
969.735856,0.438,0.008,0.964,,,-85.0,
969.785904,0.448,-0.002,0.96,,,-85.0,
969.835952,0.448,0.012,0.966,,,-85.0,
969.886,0.446,0.002,0.968,,,-85.0,
969.935856,0.44,-0.004,0.956,,,-86.0,
969.985904,0.44,0.016,0.966,,,-86.0,
970.035952,0.448,0.002,0.972,,,-86.0,
970.086,0.43,0.008,0.96,,,-86.0,
970.135856,0.434,0.012,0.968,,,-86.0,
970.185904,0.432,0.024,0.974,,,-86.0,
970.235952,0.44,0.008,0.968,,,-86.0,
970.286,0.43,0.012,0.968,,,-86.0,
970.335856,0.43,-0.008,0.982,,,-86.0,
970.385904,0.432,0.008,0.952,,,-86.0,
970.435952,0.44,-0.002,0.96,,,-86.0,
970.486,0.428,0.03,0.982,,,-86.0,
970.535856,0.43,0.014,0.966,,,-86.0,
970.585904,0.408,-0.016,0.956,,,-86.0,
970.635952,0.432,0.006,0.968,,,-86.0,
970.686,0.418,-0.004,0.966,,,-86.0,
970.736856,0.432,0.006,0.984,,,-87.0,
970.786904,0.428,-0.008,0.974,,,-87.0,
970.836952,0.422,-0.01,0.976,,,-87.0,
970.887,0.432,0.006,0.976,,,-87.0,
970.936856,0.422,0.008,0.978,,,-86.0,
970.986904,0.414,0.008,0.978,,,-86.0,
971.036952,0.422,-0.004,0.984,,,-86.0,
971.087,0.428,0.024,0.984,,,-86.0,
971.136856,0.414,-0.016,0.968,,,-87.0,
971.186904,0.422,-0.002,0.978,,,-87.0,
971.236952,0.422,0.014,0.984,,,-87.0,
971.287,0.42,0.002,0.974,,,-87.0,
971.336856,0.418,0.024,0.976,,,-87.0,
971.386904,0.408,0.008,0.982,,,-87.0,
971.436952,0.414,-0.004,0.982,,,-87.0,
971.487,0.424,0.018,0.972,,,-87.0,
971.536856,0.422,0.018,0.968,,,-87.0,
971.586904,0.414,0.014,0.974,,,-87.0,
971.636952,0.422,0.006,0.968,,,-87.0,
971.687,0.422,0.002,0.984,,,-87.0,
971.737856,0.414,0.002,0.972,,,-86.0,
971.787904,0.428,0.014,0.972,,,-86.0,
971.837952,0.422,0.014,0.974,,,-86.0,
971.888,0.422,-0.004,0.96,,,-86.0,
971.937856,0.432,-0.004,0.974,,,-86.0,
971.987904,0.432,-0.002,0.972,,,-86.0,
972.037952,0.432,-0.002,0.974,,,-86.0,
972.088,0.424,0.006,0.974,,,-86.0,
972.137856,0.422,-0.004,0.978,,,-85.0,
972.187904,0.432,-0.002,0.96,,,-85.0,
972.237952,0.432,-0.016,0.966,,,-85.0,
972.288,0.448,0.008,0.972,,,-85.0,
972.337856,0.466,-0.024,0.92,,,-84.0,
972.387904,0.432,-0.114,0.824,,,-84.0,
972.437952,0.432,0.006,1.004,,,-84.0,
972.488,0.472,-0.032,1.176,,,-84.0,
972.537856,0.414,-0.028,1.102,,,-81.0,
972.587904,0.518,-0.098,1.072,,,-81.0,
972.637952,0.594,-0.01,1.092,,,-81.0,
972.688,0.59,0.056,1.02,,,-81.0,
972.738856,0.592,-0.078,1.016,,,-75.0,
972.788904,0.626,-0.272,0.974,,,-75.0,
972.838952,0.638,-0.29,0.764,,,-75.0,
972.889,0.638,-0.346,0.728,,,-75.0,
972.938856,0.514,-0.34,0.742,,,-80.0,
972.988904,0.456,-0.366,0.726,,,-80.0,
973.038952,0.408,-0.362,0.732,,,-80.0,
973.089,0.322,-0.314,0.716,,,-80.0,
973.138856,0.344,-0.294,0.736,,,-86.0,
973.188904,0.346,-0.248,0.912,,,-86.0,
973.238952,0.28,-0.26,1.016,,,-86.0,
973.289,0.05,-0.05,1.02,,,-86.0,
973.338856,-0.008,0.038,1.068,,,-84.0,
973.388904,-0.158,-0.052,1.24,,,-84.0,
973.438952,-0.34,-0.208,1.544,,,-84.0,
973.489,-0.398,-0.466,1.324,,,-84.0,
973.538856,-0.26,-0.17,1.036,,,-85.0,
973.588904,-0.046,-0.01,0.872,,,-85.0,
973.638952,-0.032,-0.04,0.798,,,-85.0,
973.689,-0.034,-0.354,1.006,,,-85.0,
973.739856,0.054,-0.336,0.944,,,-81.0,
973.789904,-0.062,-0.05,0.984,,,-81.0,
973.839952,-0.162,0.232,0.862,,,-81.0,
973.89,-0.27,0.242,0.798,,,-81.0,
973.939856,-0.296,0.214,0.752,,,-83.0,
973.989904,-0.424,0.03,0.672,,,-83.0,
974.039952,-0.526,-0.1,0.568,,,-83.0,
974.09,-0.552,-0.072,0.518,,,-83.0,
974.139856,-0.9,-0.218,0.476,,,-81.0,
974.189904,-1.096,-0.542,0.462,,,-81.0,
974.239952,-0.98,-0.784,0.358,,,-81.0,
974.29,-1.164,-0.478,0.564,,,-81.0,
974.339856,-1.472,-0.126,0.67,,,-80.0,
974.389904,-0.996,-0.224,0.08,,,-80.0,
974.439952,-0.792,-0.282,-0.074,,,-80.0,
974.49,-0.808,0.518,0.55,,,-80.0,
974.539856,-0.976,0.578,-0.032,,,-88.0,
974.589904,-1.166,0.408,0.176,,,-88.0,
974.639952,-0.74,0.38,-0.088,,,-88.0,
974.69,-0.904,0.17,0.194,,,-88.0,
974.740856,-0.866,0.448,-0.154,,,-97.0,-105.0
974.790904,-1.028,-0.062,-0.272,,,-97.0,-105.0
974.840952,-0.83,0.54,-0.272,,,-97.0,-105.0
974.891,-0.752,0.07,-0.008,,,-97.0,-105.0
974.940856,-0.69,0.536,0.286,,,-95.0,
974.990904,-0.788,0.432,0.31,,,-95.0,
975.040952,-0.922,0.344,0.144,,,-95.0,
975.091,-0.786,0.428,0.192,,,-95.0,
975.140856,-1.002,0.332,0.462,,,-96.0,
975.190904,-1.026,0.342,0.444,,,-96.0,
975.240952,-0.84,0.392,0.526,,,-96.0,
975.291,-0.79,0.29,0.656,,,-96.0,
975.340856,-0.784,0.216,0.732,,,-90.0,
975.390904,-0.718,0.152,0.76,,,-90.0,
975.440952,-0.698,0.018,0.92,,,-90.0,
975.491,-0.59,0.152,1.056,,,-90.0,
975.540856,-0.388,0.216,0.844,,,-99.0,-102.0
975.590904,-0.232,0.24,0.908,,,-99.0,-102.0
975.640952,-0.24,0.158,0.752,,,-99.0,-102.0
975.691,-0.296,0.048,0.432,,,-99.0,-102.0
975.740856,-0.462,0.176,0.45,,,-87.0,
975.790904,-1.05,-0.01,1.618,,,-87.0,
975.840952,-0.798,0.164,0.95,,,-87.0,
975.891,-0.578,0.104,0.734,,,-87.0,
978.944856,-0.562,0.194,0.88,,,-101.0,
978.994904,-0.548,0.2,0.856,,,-101.0,
979.044952,-0.528,0.194,0.862,,,-101.0,
979.095,-0.512,0.202,0.864,,,-101.0,
979.144856,-0.51,0.226,0.85,,,-88.0,
979.194904,-0.498,0.184,0.806,,,-88.0,
979.244952,-0.506,0.176,0.782,,,-88.0,
979.295,-0.442,0.172,0.85,,,-88.0,
979.344856,-0.484,0.234,0.796,,,-95.0,-101.0
979.394904,-0.606,0.184,0.664,,,-95.0,-101.0
979.444952,-0.832,0.286,0.782,,,-95.0,-101.0
979.495,-0.936,0.286,0.704,,,-95.0,-101.0
979.544856,-0.896,0.294,0.55,,,-96.0,
979.594904,-0.922,0.262,0.454,,,-96.0,
979.644952,-0.994,0.232,0.4,,,-96.0,
979.695,-1.046,0.208,0.268,,,-96.0,
979.744856,-1.2,0.206,0.358,,,-86.0,
979.794904,-1.288,0.184,0.334,,,-86.0,
979.844952,-1.242,0.108,0.286,,,-86.0,
979.895,-1.028,0.04,-0.104,,,-86.0,
979.945856,-1.028,0.008,-0.154,,,-82.0,-102.0
979.995904,-0.922,-0.014,-0.256,,,-82.0,-102.0
980.045952,-0.888,0.014,-0.148,,,-82.0,-102.0
980.096,-0.848,-0.018,-0.004,,,-82.0,-102.0
980.145856,-0.77,-0.062,0.076,,,-79.0,-105.0
980.195904,-0.776,0.144,0.056,,,-79.0,-105.0
980.245952,-0.688,0.172,0.04,,,-79.0,-105.0
980.296,-0.656,0.24,0.136,,,-79.0,-105.0
980.345856,-0.738,0.232,0.198,,,-82.0,-97.0
980.395904,-0.75,0.204,0.198,,,-82.0,-97.0
980.445952,-0.762,0.264,0.204,,,-82.0,-97.0
980.496,-0.802,0.284,0.188,,,-82.0,-97.0
980.545856,-0.848,0.27,0.248,,,-80.0,-96.0
980.595904,-0.858,0.27,0.236,,,-80.0,-96.0
980.645952,-0.858,0.328,0.24,,,-80.0,-96.0
980.696,-0.858,0.334,0.254,,,-80.0,-96.0
980.745856,-0.874,0.322,0.28,,,-77.0,-102.0
980.795904,-0.878,0.322,0.254,,,-77.0,-102.0
980.845952,-0.904,0.332,0.264,,,-77.0,-102.0
980.896,-0.878,0.322,0.29,,,-77.0,-102.0
980.945856,-0.866,0.29,0.3,,,-78.0,-102.0
980.995904,-0.876,0.28,0.288,,,-78.0,-102.0
981.045952,-0.852,0.284,0.3,,,-78.0,-102.0
981.096,-0.862,0.318,0.31,,,-78.0,-102.0
981.146856,-0.872,0.308,0.294,,,-77.0,
981.196904,-0.88,0.306,0.31,,,-77.0,
981.246952,-0.862,0.316,0.312,,,-77.0,
981.297,-0.856,0.328,0.312,,,-77.0,
981.346856,-0.868,0.334,0.328,,,-83.0,-101.0
981.396904,-0.866,0.328,0.336,,,-83.0,-101.0
981.446952,-0.858,0.312,0.324,,,-83.0,-101.0
981.497,-0.88,0.322,0.32,,,-83.0,-101.0
981.546856,-0.862,0.326,0.308,,,-79.0,
981.596904,-0.852,0.312,0.312,,,-79.0,
981.646952,-0.82,0.304,0.278,,,-79.0,
981.697,-0.794,0.322,0.27,,,-79.0,
981.746856,-0.852,0.304,0.278,,,-80.0,
981.796904,-0.948,0.324,0.276,,,-80.0,
981.846952,-0.958,0.328,0.348,,,-80.0,
981.897,-0.826,0.294,0.312,,,-80.0,
981.946856,-0.866,0.262,0.332,,,-79.0,
981.996904,-0.878,0.32,0.3,,,-79.0,
982.046952,-0.874,0.348,0.304,,,-79.0,
982.097,-0.852,0.312,0.3,,,-79.0,
982.147856,-0.85,0.31,0.3,,,-77.0,-100.0
982.197904,-0.846,0.304,0.288,,,-77.0,-100.0
982.247952,-0.848,0.304,0.28,,,-77.0,-100.0
982.298,-0.858,0.324,0.308,,,-77.0,-100.0
982.347856,-0.878,0.348,0.308,,,-77.0,
982.397904,-0.882,0.354,0.294,,,-77.0,
982.447952,-0.874,0.326,0.302,,,-77.0,
982.498,-0.868,0.318,0.306,,,-77.0,
982.547856,-0.848,0.316,0.288,,,-83.0,-99.0
982.597904,-0.852,0.304,0.284,,,-83.0,-99.0
982.647952,-0.864,0.332,0.288,,,-83.0,-99.0
982.698,-0.862,0.332,0.288,,,-83.0,-99.0
982.747856,-0.874,0.342,0.294,,,-77.0,-99.0
982.797904,-0.868,0.318,0.312,,,-77.0,-99.0
982.847952,-0.872,0.328,0.312,,,-77.0,-99.0
982.898,-0.864,0.326,0.304,,,-77.0,-99.0
982.947856,-0.858,0.318,0.302,,,-77.0,-99.0
982.997904,-0.858,0.332,0.286,,,-77.0,-99.0
983.047952,-0.874,0.312,0.29,,,-77.0,-99.0
983.098,-0.872,0.326,0.286,,,-77.0,-99.0
983.148856,-0.852,0.312,0.286,,,-77.0,-98.0
983.198904,-0.858,0.316,0.296,,,-77.0,-98.0
983.248952,-0.858,0.322,0.3,,,-77.0,-98.0
983.299,-0.848,0.318,0.28,,,-77.0,-98.0
983.348856,-0.852,0.318,0.302,,,-77.0,-97.0
983.398904,-0.864,0.312,0.294,,,-77.0,-97.0
983.448952,-0.864,0.316,0.294,,,-77.0,-97.0
983.499,-0.872,0.312,0.29,,,-77.0,-97.0
983.548856,-0.862,0.31,0.286,,,-76.0,-95.0
983.598904,-0.864,0.304,0.29,,,-76.0,-95.0
983.648952,-0.866,0.326,0.278,,,-76.0,-95.0
983.699,-0.866,0.312,0.28,,,-76.0,-95.0
983.748856,-0.874,0.318,0.28,,,-76.0,-93.0
983.798904,-0.858,0.324,0.28,,,-76.0,-93.0
983.848952,-0.872,0.334,0.272,,,-76.0,-93.0
983.899,-0.868,0.332,0.26,,,-76.0,-93.0
983.948856,-0.856,0.338,0.27,,,-75.0,-95.0
983.998904,-0.872,0.318,0.236,,,-75.0,-95.0
984.048952,-0.904,0.304,0.238,,,-75.0,-95.0
984.099,-0.858,0.304,0.208,,,-75.0,-95.0
984.149856,-0.818,0.322,0.208,,,-77.0,-99.0
984.199904,-0.766,0.326,0.192,,,-77.0,-99.0
984.249952,-0.752,0.342,0.174,,,-77.0,-99.0
984.3,-0.762,0.366,0.136,,,-77.0,-99.0
984.349856,-0.75,0.35,0.134,,,-77.0,-95.0
984.399904,-0.706,0.326,0.118,,,-77.0,-95.0
984.449952,-0.734,0.294,0.108,,,-77.0,-95.0
984.5,-0.702,0.278,0.06,,,-77.0,-95.0
984.549856,-0.672,0.248,0.038,,,-84.0,
984.599904,-0.744,0.276,-0.008,,,-84.0,
984.649952,-0.808,0.222,-0.02,,,-84.0,
984.7,-0.846,0.206,-0.066,,,-84.0,
984.749856,-0.916,0.198,-0.144,,,-89.0,
984.799904,-0.978,0.162,-0.098,,,-89.0,
984.849952,-0.974,0.176,-0.122,,,-89.0,
984.9,-1.044,0.118,-0.094,,,-89.0,
984.949856,-0.996,0.146,-0.09,,,-77.0,-102.0
984.999904,-0.958,0.136,-0.098,,,-77.0,-102.0
985.049952,-1.012,0.142,-0.09,,,-77.0,-102.0
985.1,-1.01,0.168,-0.096,,,-77.0,-102.0
985.150856,-1.038,0.166,-0.106,,,-83.0,-96.0
985.200904,-1.07,0.184,-0.128,,,-83.0,-96.0
985.250952,-1.006,0.146,-0.18,,,-83.0,-96.0
985.301,-0.996,0.2,-0.188,,,-83.0,-96.0
985.350856,-1.02,0.152,-0.176,,,-81.0,-98.0
985.400904,-1.034,0.19,-0.212,,,-81.0,-98.0
985.450952,-1.012,0.158,-0.194,,,-81.0,-98.0
985.501,-0.984,0.156,-0.154,,,-81.0,-98.0
985.550856,-0.964,0.158,-0.154,,,-82.0,-98.0
985.600904,-0.946,0.158,-0.136,,,-82.0,-98.0
985.650952,-0.894,0.162,-0.12,,,-82.0,-98.0
985.701,-0.872,0.152,-0.122,,,-82.0,-98.0
985.750856,-0.858,0.142,-0.12,,,-83.0,-97.0
985.800904,-0.868,0.158,-0.138,,,-83.0,-97.0
985.850952,-0.88,0.16,-0.164,,,-83.0,-97.0
985.901,-0.884,0.158,-0.196,,,-83.0,-97.0
985.950856,-0.89,0.194,-0.2,,,-83.0,-97.0
986.000904,-0.9,0.19,-0.21,,,-83.0,-97.0
986.050952,-0.906,0.172,-0.194,,,-83.0,-97.0
986.101,-0.906,0.184,-0.18,,,-83.0,-97.0
986.150856,-0.89,0.174,-0.186,,,-84.0,-98.0
986.200904,-0.882,0.184,-0.152,,,-84.0,-98.0
986.250952,-0.896,0.176,-0.164,,,-84.0,-98.0
986.301,-0.888,0.184,-0.16,,,-84.0,-98.0
986.351856,-0.904,0.182,-0.164,,,-85.0,
986.401904,-0.884,0.176,-0.17,,,-85.0,
986.451952,-0.884,0.176,-0.168,,,-85.0,
986.502,-0.91,0.152,-0.164,,,-85.0,
986.551856,-0.894,0.152,-0.178,,,-83.0,-98.0
986.601904,-0.894,0.158,-0.154,,,-83.0,-98.0
986.651952,-0.9,0.168,-0.178,,,-83.0,-98.0
986.702,-0.902,0.156,-0.168,,,-83.0,-98.0
986.751856,-0.894,0.164,-0.168,,,-83.0,-97.0
986.801904,-0.88,0.174,-0.164,,,-83.0,-97.0
986.851952,-0.89,0.172,-0.16,,,-83.0,-97.0
986.902,-0.872,0.16,-0.174,,,-83.0,-97.0
986.951856,-0.884,0.174,-0.19,,,-84.0,-97.0
987.001904,-0.894,0.194,-0.176,,,-84.0,-97.0
987.051952,-0.888,0.184,-0.186,,,-84.0,-97.0
987.102,-0.89,0.176,-0.178,,,-84.0,-97.0
987.151856,-0.904,0.184,-0.176,,,-84.0,-97.0
987.201904,-0.89,0.166,-0.186,,,-84.0,-97.0
987.251952,-0.882,0.176,-0.174,,,-84.0,-97.0
987.302,-0.898,0.182,-0.164,,,-84.0,-97.0
987.352856,-0.89,0.166,-0.176,,,-84.0,-96.0
987.402904,-0.882,0.178,-0.18,,,-84.0,-96.0
987.452952,-0.89,0.176,-0.18,,,-84.0,-96.0
987.503,-0.894,0.178,-0.18,,,-84.0,-96.0
987.552856,-0.896,0.176,-0.164,,,-85.0,-96.0
987.602904,-0.896,0.168,-0.178,,,-85.0,-96.0
987.652952,-0.89,0.174,-0.18,,,-85.0,-96.0
987.703,-0.892,0.184,-0.178,,,-85.0,-96.0
987.752856,-0.888,0.166,-0.168,,,-85.0,
987.802904,-0.89,0.166,-0.186,,,-85.0,
987.852952,-0.898,0.176,-0.178,,,-85.0,
987.903,-0.888,0.168,-0.184,,,-85.0,
987.952856,-0.888,0.156,-0.168,,,-85.0,-105.0
988.002904,-0.89,0.176,-0.178,,,-85.0,-105.0
988.052952,-0.878,0.166,-0.194,,,-85.0,-105.0
988.103,-0.888,0.158,-0.19,,,-85.0,-105.0
988.152856,-0.882,0.176,-0.18,,,-85.0,-97.0
988.202904,-0.9,0.176,-0.192,,,-85.0,-97.0
988.252952,-0.914,0.176,-0.18,,,-85.0,-97.0
988.303,-0.964,0.204,-0.19,,,-85.0,-97.0
988.353856,-1.002,0.206,-0.218,,,-77.0,-99.0
988.403904,-1.074,0.224,-0.232,,,-77.0,-99.0
988.453952,-1.076,0.246,-0.232,,,-77.0,-99.0
988.504,-1.082,0.212,-0.24,,,-77.0,-99.0
988.553856,-1.086,0.184,-0.208,,,-80.0,
988.603904,-1.104,0.162,-0.196,,,-80.0,
988.653952,-1.074,0.158,-0.218,,,-80.0,
988.704,-1.13,0.142,-0.18,,,-80.0,
988.753856,-1.08,0.166,-0.144,,,-84.0,-101.0
988.803904,-0.994,0.166,-0.13,,,-84.0,-101.0
988.853952,-0.882,0.176,-0.122,,,-84.0,-101.0
988.904,-0.82,0.162,-0.12,,,-84.0,-101.0
988.953856,-0.774,0.192,-0.104,,,-76.0,-102.0
989.003904,-0.782,0.204,-0.064,,,-76.0,-102.0
989.053952,-0.714,0.216,-0.04,,,-76.0,-102.0
989.104,-0.738,0.232,-0.04,,,-76.0,-102.0
989.153856,-0.68,0.248,-0.018,,,-77.0,-96.0
989.203904,-0.682,0.27,0.044,,,-77.0,-96.0
989.253952,-0.686,0.294,0.086,,,-77.0,-96.0
989.304,-0.718,0.326,0.156,,,-77.0,-96.0
989.354856,-0.772,0.298,0.182,,,-78.0,-95.0
989.404904,-0.8,0.306,0.246,,,-78.0,-95.0
989.454952,-0.84,0.31,0.254,,,-78.0,-95.0
989.505,-0.858,0.318,0.294,,,-78.0,-95.0
989.554856,-0.862,0.316,0.29,,,-78.0,
989.604904,-0.866,0.33,0.262,,,-78.0,
989.654952,-0.864,0.332,0.264,,,-78.0,
989.705,-0.936,0.352,0.24,,,-78.0,
989.754856,-0.944,0.348,0.246,,,-81.0,
989.804904,-0.912,0.278,0.274,,,-81.0,
989.854952,-0.842,0.27,0.262,,,-81.0,
989.905,-0.804,0.254,0.272,,,-81.0,
989.954856,-0.834,0.254,0.288,,,-77.0,-98.0
