t,x,y,z
733.095,-0.016,-0.53,0.902
733.145856,-0.126,-0.756,0.774
733.195904,-0.114,-0.828,0.52
733.245952,0.022,-0.648,0.386
733.296,0.368,-1.044,0.334
733.345856,0.414,-0.868,0.2
733.395904,0.336,-1.008,-0.058
733.445952,0.296,-1.066,-0.368
733.496,0.358,-0.954,-0.108
733.545856,0.376,-0.798,-0.024
733.595904,0.294,-0.968,-0.076
733.645952,0.324,-0.904,-0.03
733.696,0.318,-0.904,-0.136
733.745856,0.23,-0.984,-0.128
733.795904,0.224,-1.042,-0.258
733.845952,0.316,-0.89,0.06
733.896,0.182,-0.8,-0.212
733.945856,0.248,-0.916,-0.152
733.995904,0.306,-0.912,-0.08
734.045952,0.318,-0.944,-0.142
734.096,0.248,-0.904,-0.104
734.146856,0.236,-0.994,-0.106
734.196904,0.248,-1.032,-0.056
734.246952,0.284,-1.0,0.024
734.297,0.336,-0.954,0.008
734.346856,0.39,-0.862,0.108
734.396904,0.45,-0.81,0.294
734.446952,0.54,-1.102,0.288
734.497,0.992,-0.91,0.696
734.546856,0.696,-0.712,0.704
734.596904,0.774,-0.626,0.518
734.646952,0.604,-0.584,0.62
734.697,0.428,-0.57,0.52
734.746856,0.376,-0.832,0.406
734.796904,0.216,-0.794,0.352
734.846952,0.162,-0.802,0.396
734.897,0.146,-0.82,0.418
734.946856,0.112,-0.858,0.44
734.996904,0.158,-1.04,0.536
735.046952,0.138,-0.922,0.496
735.097,0.19,-0.914,0.48
735.147856,0.14,-0.52,0.434
735.197904,0.214,-0.882,0.39
735.247952,0.198,-0.56,0.592
735.298,0.366,-0.72,0.502
735.347856,0.47,-1.118,0.44
735.397904,0.358,-0.688,0.486
735.447952,0.55,-0.73,0.764
735.498,0.83,-0.594,0.448
735.547856,0.872,-0.576,0.508
735.597904,0.738,-0.562,0.536
735.647952,0.686,-0.624,0.552
735.698,0.614,-0.446,0.678
735.747856,0.59,-0.478,0.812
735.797904,0.588,-0.478,0.736
735.847952,0.56,-0.564,0.672
735.898,0.578,-0.58,0.654
735.947856,0.578,-0.642,0.632
735.997904,0.536,-0.616,0.642
736.047952,0.59,-0.776,0.582
736.098,0.472,-0.88,0.384
736.148856,0.488,-0.89,0.11
736.198904,0.294,-0.98,0.024
736.248952,0.252,-0.788,-0.036
736.299,0.176,-1.0,-0.098
736.348856,0.28,-0.77,0.006
736.398904,0.332,-1.064,-0.016
736.448952,0.416,-0.962,0.134
736.499,0.422,-1.29,0.19
736.548856,0.408,-0.848,0.3
736.598904,0.414,-0.832,0.504
736.648952,0.346,-0.866,0.44
736.699,0.326,-0.97,0.386
736.748856,0.248,-0.562,0.52
736.798904,0.28,-0.68,0.54
736.848952,0.364,-0.562,0.608
736.899,0.582,-0.592,0.678
736.948856,0.48,-0.824,0.4
736.998904,0.504,-0.864,0.454
737.048952,0.368,-0.648,0.334
737.099,0.432,-1.178,0.078
737.148856,0.478,-1.034,0.038
737.198904,0.552,-0.738,-0.16
737.248952,0.486,-0.626,-0.176
737.299,0.344,-0.926,-0.794
737.349856,0.306,-1.002,-0.766
737.399904,0.208,-0.898,-0.914
737.449952,0.07,-0.824,-0.69
737.5,0.092,-0.878,-0.442
737.549856,-0.016,-0.916,-0.416
737.599904,-0.052,-0.722,-0.158
737.649952,-0.328,-1.362,-0.244
737.7,-0.33,-0.624,0.096
737.749856,-0.216,-1.018,0.114
737.799904,-0.186,-0.458,0.384
737.849952,-0.056,-0.662,-0.464
737.9,0.112,-1.012,-0.248
737.949856,0.326,-1.326,-0.176
737.999904,0.384,-1.342,-0.052
738.049952,0.402,-0.962,-0.052
738.1,0.318,-0.996,-0.208
738.149856,0.224,-0.942,-0.336
738.199904,0.192,-0.928,-0.45
738.249952,0.15,-0.832,-0.424
738.3,0.14,-0.746,-0.41
738.350856,0.096,-0.88,-0.52
738.400904,0.024,-0.548,-0.346
738.450952,-0.032,-0.624,-0.514
738.501,0.032,-0.83,-0.48
738.550856,0.034,-0.866,-0.336
738.600904,0.03,-0.938,-0.37
738.650952,-0.002,-0.756,-0.312
738.701,-0.058,-0.8,-0.432
738.750856,0.006,-0.802,-0.452
738.800904,0.014,-0.818,-0.352
738.850952,-0.018,-0.864,-0.484
738.901,-0.02,-0.81,-0.44
738.950856,0.002,-0.8,-0.352
739.000904,-0.014,-0.866,-0.392
739.050952,0.014,-0.648,-0.388
739.101,0.094,-1.034,-0.238
739.150856,0.096,-1.012,-0.176
739.200904,0.152,-0.986,-0.016
739.250952,0.162,-0.77,0.172
739.301,0.152,-0.826,0.054
739.351856,0.166,-0.88,-0.08
739.401904,0.07,-1.064,-0.418
739.451952,0.022,-0.914,-0.328
739.502,-0.018,-0.968,-0.378
739.551856,-0.052,-0.866,-0.334
739.601904,-0.09,-0.828,-0.346
739.651952,-0.006,-0.872,-0.32
739.702,0.03,-0.866,-0.36
739.751856,0.038,-0.858,-0.41
739.801904,0.016,-0.904,-0.408
739.851952,0.012,-0.826,-0.452
739.902,-0.01,-0.816,-0.456
739.951856,0.012,-0.824,-0.4
740.001904,0.014,-0.798,-0.4
740.051952,0.008,-0.856,-0.418
740.102,0.012,-0.864,-0.432
740.151856,0.018,-0.848,-0.424
740.201904,0.024,-0.842,-0.4
740.251952,0.008,-0.818,-0.43
740.302,-0.002,-0.832,-0.41
740.352856,-0.008,-0.832,-0.426
740.402904,-0.008,-0.82,-0.41
740.452952,-0.016,-0.826,-0.416
740.503,-0.01,-0.846,-0.412
740.552856,0.012,-0.826,-0.42
740.602904,0.014,-0.818,-0.42
740.652952,0.014,-0.862,-0.41
740.703,0.016,-0.818,-0.4
740.752856,0.038,-0.846,-0.434
740.802904,0.014,-0.818,-0.42
740.852952,0.006,-0.84,-0.424
740.903,0.022,-0.834,-0.416
740.952856,0.03,-0.846,-0.4
741.002904,0.016,-0.836,-0.42
741.052952,0.016,-0.852,-0.402
741.103,0.014,-0.816,-0.408
741.152856,0.028,-0.864,-0.418
741.202904,0.032,-0.852,-0.408
741.252952,0.03,-0.846,-0.424
741.303,0.03,-0.872,-0.416
741.353856,0.022,-0.83,-0.408
741.403904,0.024,-0.852,-0.43
741.453952,0.014,-0.832,-0.408
741.504,0.024,-0.856,-0.416
741.553856,0.028,-0.834,-0.416
741.603904,0.014,-0.832,-0.408
741.653952,0.022,-0.848,-0.404
741.704,0.014,-0.85,-0.4
741.753856,0.016,-0.842,-0.402
741.803904,0.016,-0.84,-0.416
741.853952,0.014,-0.846,-0.4
741.904,0.018,-0.868,-0.404
741.953856,0.018,-0.846,-0.392
742.003904,0.012,-0.858,-0.414
742.053952,0.022,-0.864,-0.408
742.104,0.016,-0.858,-0.394
742.153856,0.024,-0.846,-0.402
742.203904,0.022,-0.856,-0.416
742.253952,0.02,-0.854,-0.396
742.304,0.012,-0.856,-0.402
742.353856,0.016,-0.858,-0.404
742.403904,0.024,-0.874,-0.408
742.453952,0.012,-0.848,-0.37
742.504,-0.01,-0.856,-0.382
742.554856,0.006,-0.802,-0.404
742.604904,0.006,-0.872,-0.372
742.654952,0.014,-0.866,-0.388
742.705,0.004,-0.864,-0.366
742.754856,-0.002,-0.866,-0.38
742.804904,0.006,-0.864,-0.366
742.854952,0.006,-0.864,-0.372
742.905,0.006,-0.868,-0.36
742.954856,-0.002,-0.862,-0.382
743.004904,0.014,-0.872,-0.352
743.054952,0.024,-0.9,-0.332
743.105,0.006,-0.874,-0.388
743.154856,-0.004,-0.846,-0.356
743.204904,-0.002,-0.856,-0.356
743.254952,0.012,-0.888,-0.35
743.305,0.012,-0.894,-0.336
743.354856,0.014,-0.898,-0.338
743.404904,-0.008,-0.848,-0.314
743.454952,0.006,-0.848,-0.336
743.505,-0.002,-0.942,-0.334
743.555856,0.024,-0.91,-0.32
743.605904,-0.004,-0.85,-0.392
743.655952,0.016,-0.82,-0.328
743.706,-0.014,-0.872,-0.384
743.755856,0.006,-0.866,-0.368
743.805904,-0.002,-0.89,-0.362
743.855952,-0.018,-0.85,-0.368
743.906,0.014,-0.862,-0.368
743.955856,-0.002,-0.85,-0.38
744.005904,-0.002,-0.888,-0.368
744.055952,-0.002,-0.844,-0.372
744.106,-0.008,-0.864,-0.398
744.155856,-0.004,-0.848,-0.376
744.205904,-0.008,-0.85,-0.392
744.255952,-0.016,-0.84,-0.408
744.306,-0.002,-0.86,-0.378
744.355856,0.006,-0.84,-0.382
744.405904,0.002,-0.884,-0.394
744.455952,-0.004,-0.846,-0.386
744.506,-0.008,-0.862,-0.378
744.556856,-0.002,-0.842,-0.376
744.606904,-0.004,-0.866,-0.388
744.656952,-0.004,-0.846,-0.392
744.707,-0.008,-0.85,-0.384
744.756856,0.006,-0.882,-0.372
744.806904,0.006,-0.85,-0.36
744.856952,0.006,-0.888,-0.392
744.907,0.006,-0.858,-0.368
744.956856,-0.008,-0.878,-0.356
745.006904,0.006,-0.85,-0.384
745.056952,0.006,-0.878,-0.366
745.107,0.014,-0.868,-0.368
745.156856,0.006,-0.872,-0.356
745.206904,-0.002,-0.864,-0.384
745.256952,-0.002,-0.868,-0.364
745.307,-0.008,-0.868,-0.368
745.356856,0.006,-0.882,-0.36
745.406904,0.012,-0.834,-0.346
745.456952,0.006,-0.872,-0.378
745.507,-0.004,-0.872,-0.376
745.557856,0.002,-0.862,-0.356
745.607904,0.006,-0.872,-0.368
745.657952,-0.002,-0.862,-0.36
745.708,0.008,-0.864,-0.37
745.757856,0.012,-0.88,-0.378
745.807904,-0.008,-0.862,-0.346
745.857952,-0.002,-0.866,-0.366
745.908,-0.004,-0.858,-0.36
745.957856,-0.002,-0.872,-0.378
746.007904,-0.002,-0.882,-0.354
746.057952,0.002,-0.862,-0.356
746.108,-0.002,-0.886,-0.37
746.157856,0.012,-0.86,-0.368
746.207904,0.006,-0.888,-0.376
746.257952,-0.002,-0.858,-0.354
746.308,-0.016,-0.866,-0.354
746.357856,0.008,-0.872,-0.36
746.407904,0.012,-0.868,-0.378
746.457952,-0.002,-0.86,-0.356
746.508,-0.002,-0.878,-0.356
746.557856,0.006,-0.864,-0.368
746.607904,0.006,-0.878,-0.388
746.657952,0.012,-0.85,-0.354
746.708,0.006,-0.872,-0.362
746.758856,-0.008,-0.866,-0.346
746.808904,0.004,-0.864,-0.37
746.858952,-0.002,-0.868,-0.368
746.909,0.004,-0.858,-0.36
746.958856,-0.002,-0.866,-0.392
747.008904,-0.002,-0.852,-0.368
747.058952,-0.002,-0.86,-0.382
747.109,-0.002,-0.872,-0.37
747.158856,0.008,-0.848,-0.372
747.208904,-0.004,-0.862,-0.37
747.258952,-0.016,-0.858,-0.356
747.309,-0.008,-0.864,-0.368
747.358856,-0.004,-0.872,-0.376
747.408904,-0.008,-0.846,-0.37
747.458952,-0.008,-0.884,-0.37
747.509,-0.016,-0.848,-0.36
747.558856,-0.008,-0.882,-0.376
747.608904,0.002,-0.852,-0.362
747.658952,-0.008,-0.862,-0.368
747.709,0.002,-0.884,-0.372
747.759856,0.006,-0.862,-0.354
747.809904,-0.006,-0.866,-0.376
747.859952,0.018,-0.866,-0.34
747.91,0.016,-0.882,-0.362
747.959856,0.012,-0.872,-0.346
748.009904,0.014,-0.896,-0.346
748.059952,0.006,-0.91,-0.35
748.11,0.014,-0.872,-0.34
748.159856,0.006,-1.074,-0.408
748.209904,-0.056,-0.906,-0.444
748.259952,0.008,-0.81,-0.16
748.31,0.048,-0.952,-0.068
748.359856,0.198,-0.922,0.398
748.409904,0.194,-0.976,0.38
748.459952,0.082,-0.954,0.014
748.51,0.1,-0.928,0.066
748.559856,0.12,-0.852,0.184
748.609904,0.094,-1.006,0.104
748.659952,0.152,-1.012,0.134
748.71,0.092,-0.932,0.144
748.760856,0.12,-0.992,0.088
748.810904,0.102,-0.9,0.084
748.860952,0.112,-1.008,0.094
748.911,0.102,-0.952,0.056
748.960856,0.128,-1.048,0.06
749.010904,0.118,-0.954,0.056
749.060952,0.114,-0.962,0.056
749.111,0.126,-0.936,0.046
749.160856,0.12,-0.968,0.032
749.210904,0.128,-0.992,0.048
749.260952,0.126,-0.996,0.06
749.311,0.118,-0.99,0.036
749.360856,0.128,-0.968,0.014
749.410904,0.134,-0.976,0.06
749.460952,0.132,-0.954,0.048
749.511,0.13,-0.968,0.036
749.560856,0.114,-0.96,0.028
749.610904,0.126,-0.962,0.038
749.660952,0.142,-0.97,0.024
749.711,0.134,-0.962,0.048
749.761856,0.124,-0.986,0.032
749.811904,0.128,-0.964,0.062
749.861952,0.13,-0.986,0.024
749.912,0.126,-0.976,0.024
749.961856,0.112,-0.936,0.008
750.011904,0.108,-0.952,0.008
750.061952,0.112,-0.96,0.018
750.112,0.114,-0.954,-0.01
750.161856,0.112,-0.97,0.012
750.211904,0.114,-0.968,-0.034
750.261952,0.104,-0.97,-0.048
750.312,0.092,-0.962,-0.048
750.361856,0.112,-0.97,-0.014
750.411904,0.108,-0.954,-0.032
750.461952,0.114,-0.986,-0.034
750.512,0.104,-0.958,-0.032
750.561856,0.098,-0.976,-0.036
750.611904,0.098,-0.962,-0.016
750.661952,0.098,-0.968,-0.008
750.712,0.102,-0.946,-0.002
750.762856,0.112,-0.978,-0.004
750.812904,0.096,-0.968,-0.002
750.862952,0.102,-0.962,-0.004
750.913,0.088,-0.948,0.006
750.962856,0.096,-0.962,0.024
751.012904,0.096,-0.942,0.022
751.062952,0.092,-0.962,0.006
751.113,0.078,-0.962,0.006
751.162856,0.094,-0.954,0.048
751.212904,0.104,-0.936,0.108
751.262952,0.11,-0.916,0.102
751.313,0.142,-0.99,0.18
751.362856,0.12,-0.966,0.13
751.412904,0.096,-0.986,-0.036
751.462952,0.072,-0.936,-0.152
751.513,0.062,-0.85,-0.152
751.562856,0.078,-0.922,-0.122
751.612904,0.102,-0.89,-0.14
751.662952,0.102,-0.974,-0.192
751.713,0.056,-0.862,-0.258
751.762856,0.088,-0.912,-0.306
751.812904,0.076,-0.896,-0.354
751.862952,0.094,-0.904,-0.34
751.913,0.098,-0.906,-0.264
751.963856,0.114,-0.872,-0.24
752.013904,0.13,-1.006,-0.264
752.063952,0.136,-0.92,-0.346
752.114,0.124,-0.92,-0.322
752.163856,0.118,-0.872,-0.334
752.213904,0.14,-0.898,-0.274
752.263952,0.14,-0.912,-0.266
752.314,0.142,-0.878,-0.276
752.363856,0.088,-0.69,-0.32
752.413904,0.112,-0.994,-0.35
752.463952,0.086,-0.846,-0.36
752.514,0.088,-0.858,-0.288
752.563856,0.066,-0.852,-0.346
752.613904,0.078,-0.818,-0.372
752.663952,0.062,-0.856,-0.346
752.714,0.07,-0.862,-0.376
752.763856,0.054,-0.866,-0.38
752.813904,0.062,-0.848,-0.396
752.863952,0.06,-0.838,-0.38
752.914,0.054,-0.872,-0.392
752.964856,0.056,-0.832,-0.396
753.014904,0.056,-0.84,-0.37
753.064952,0.044,-0.704,-0.448
753.115,0.062,-0.794,-0.452
753.164856,0.054,-0.756,-0.52
753.214904,0.06,-0.8,-0.442
753.264952,0.088,-0.794,-0.462
753.315,0.136,-0.946,-0.292
753.364856,0.158,-1.024,-0.336
753.414904,0.124,-0.858,-0.32
753.464952,0.102,-0.68,-0.224
753.515,0.178,-1.158,0.008
753.564856,-0.004,-1.074,-0.074
753.614904,-0.026,-0.488,-0.242
753.664952,0.192,-1.658,0.22
753.715,-0.048,-1.106,0.16
753.764856,-0.016,-0.946,-0.058
753.814904,0.108,-0.77,0.124
753.864952,0.144,-0.814,-0.12
753.915,0.338,-0.832,-0.202
753.965856,0.526,-0.864,-0.04
754.015904,0.608,-0.922,-0.064
754.065952,0.584,-0.808,0.088
754.116,0.608,-0.8,0.174
754.165856,0.61,-0.87,0.232
754.215904,0.63,-0.968,0.198
754.265952,0.62,-1.274,0.428
754.316,0.582,-0.672,0.668
754.365856,0.542,-0.21,0.816
754.415904,0.358,-0.35,0.824
754.465952,0.344,-0.474,0.718
754.516,0.368,-0.308,0.624
754.565856,0.48,-0.584,0.506
754.615904,0.542,-0.648,0.656
754.665952,0.552,-0.97,0.652
754.716,0.434,-0.578,0.93
754.765856,0.448,-0.538,0.838
754.815904,0.486,-0.52,0.648
754.865952,0.508,-0.584,0.588
754.916,0.498,-0.58,0.612
754.966856,0.508,-0.89,0.6
755.016904,0.422,-0.952,0.44
755.066952,0.414,-0.794,0.488
755.117,0.368,-1.048,0.156
755.166856,0.352,-0.882,0.024
755.216904,0.326,-0.978,0.002
755.266952,0.294,-0.968,-0.222
755.317,0.332,-0.944,-0.264
755.366856,0.216,-0.61,-0.328
755.416904,0.156,-0.764,-0.178
755.466952,0.098,-0.736,-0.122
755.517,0.166,-0.794,0.028
755.566856,0.142,-0.978,0.166
755.616904,0.182,-1.252,0.328
755.666952,0.296,-1.296,0.46
755.717,0.242,-1.022,0.304
755.766856,0.178,-0.928,0.208
755.816904,0.168,-0.83,0.188
755.866952,0.206,-1.204,0.542
755.917,0.16,-0.552,0.39
755.967856,0.308,-0.884,0.614
756.017904,0.338,-0.936,0.496
756.067952,0.446,-0.388,0.528
756.118,0.688,-0.938,0.594
756.167856,0.578,-0.456,0.514
756.217904,0.718,-0.42,0.638
756.267952,0.672,-0.18,0.764
756.318,0.608,-0.208,0.992
756.367856,0.698,-0.25,0.926
756.417904,0.716,-0.16,0.944
756.467952,0.806,-0.132,0.976
756.518,0.774,-0.132,0.902
756.567856,0.806,-0.25,0.78
756.617904,0.832,-0.194,0.764
756.667952,0.694,-0.484,0.678
756.718,0.61,-0.698,0.564
756.767856,0.44,-0.874,0.45
756.817904,0.32,-0.762,0.224
756.867952,-0.04,-0.892,0.096
756.918,-0.128,-0.73,-0.008
756.967856,-0.272,-0.836,-0.03
757.017904,-0.456,-0.628,-0.036
757.067952,-0.506,-0.776,-0.078
757.118,-0.488,-0.994,-0.032
757.168856,-0.42,-1.16,0.198
757.218904,-0.41,-0.928,0.076
757.268952,-0.238,-0.968,0.048
757.319,-0.058,-1.104,0.028
757.368856,-0.046,-0.898,-0.114
757.418904,-0.05,-1.088,-0.08
757.468952,-0.036,-0.74,0.03
757.519,0.076,-0.872,0.012
757.568856,0.23,-1.474,0.23
757.618904,0.048,-0.9,0.144
757.668952,0.056,-0.914,0.208
757.719,0.06,-1.056,0.264
757.768856,0.054,-0.866,0.318
757.818904,0.076,-1.032,0.102
757.868952,0.08,-0.934,0.044
757.919,0.112,-0.888,0.032
757.968856,0.158,-0.964,0.334
758.018904,0.156,-1.016,0.344
758.068952,0.108,-0.954,0.312
758.119,0.12,-0.936,0.32
758.169856,0.13,-0.962,0.288
758.219904,0.118,-0.968,0.316
758.269952,0.12,-0.93,0.344
758.32,0.108,-0.914,0.328
758.369856,0.126,-0.946,0.344
758.419904,0.126,-0.926,0.358
758.469952,0.124,-0.936,0.338
758.52,0.128,-0.92,0.342
758.569856,0.112,-0.936,0.344
758.619904,0.12,-0.938,0.344
758.669952,0.124,-0.922,0.376
758.72,0.114,-0.93,0.368
758.769856,0.12,-0.92,0.364
758.819904,0.126,-0.91,0.352
758.869952,0.114,-0.948,0.338
758.92,0.13,-0.928,0.396
758.969856,0.142,-0.912,0.37
759.019904,0.13,-0.9,0.36
759.069952,0.136,-0.898,0.348
759.12,0.15,-0.936,0.352
759.170856,0.08,-0.962,0.284
759.220904,0.08,-0.978,0.292
759.270952,0.104,-0.912,0.318
759.321,0.114,-0.884,0.358
759.370856,0.108,-0.922,0.31
759.420904,0.104,-0.974,0.288
759.470952,0.102,-0.872,0.334
759.521,0.118,-1.008,0.286
759.570856,0.152,-0.938,0.344
759.620904,0.142,-0.9,0.374
759.670952,0.126,-0.974,0.348
759.721,0.126,-0.936,0.392
759.770856,0.13,-0.91,0.408
759.820904,0.12,-0.9,0.42
759.870952,0.142,-0.898,0.424
759.921,0.126,-0.826,0.436
759.970856,0.126,-0.912,0.412
760.020904,0.11,-0.904,0.352
760.070952,0.114,-0.958,0.4
760.121,0.118,-0.936,0.416
760.171856,0.124,-0.882,0.414
760.221904,0.128,-0.888,0.412
760.271952,0.116,-0.906,0.38
760.322,0.11,-0.904,0.412
760.371856,0.082,-0.912,0.36
760.421904,0.102,-0.948,0.4
760.471952,0.12,-0.898,0.432
760.522,0.114,-0.9,0.374
760.571856,0.12,-0.904,0.414
760.621904,0.088,-0.866,0.44
760.671952,0.11,-0.974,0.39
760.722,0.088,-0.912,0.406
760.771856,0.096,-0.906,0.398
760.821904,0.112,-0.894,0.396
760.871952,0.102,-0.896,0.398
760.922,0.092,-0.938,0.456
760.971856,0.07,-0.922,0.436
761.021904,0.1,-0.912,0.44
761.071952,0.096,-0.91,0.44
761.122,0.102,-0.906,0.418
761.172856,0.092,-0.874,0.432
761.222904,0.08,-0.9,0.44
761.272952,0.082,-0.866,0.456
761.323,0.102,-0.936,0.43
761.372856,0.096,-0.898,0.422
761.422904,0.098,-0.91,0.464
761.472952,0.092,-0.912,0.444
761.523,0.098,-0.894,0.436
761.572856,0.096,-0.904,0.422
761.622904,0.102,-0.904,0.432
761.672952,0.088,-0.92,0.432
761.723,0.112,-0.92,0.42
761.772856,0.102,-0.936,0.414
761.822904,0.07,-0.896,0.412
761.872952,0.074,-0.91,0.4
761.923,0.102,-0.948,0.432
761.972856,0.07,-0.882,0.428
762.022904,0.098,-0.896,0.43
762.072952,0.078,-0.872,0.434
762.123,0.084,-0.932,0.44
762.172856,0.07,-0.898,0.436
762.222904,0.106,-0.898,0.454
762.272952,0.08,-0.898,0.444
762.323,0.07,-0.92,0.402
762.373856,0.102,-0.868,0.462
762.423904,0.094,-0.904,0.46
762.473952,0.066,-0.852,0.452
762.524,0.096,-0.954,0.422
762.573856,0.086,-0.868,0.498
762.623904,0.126,-0.914,0.438
762.673952,0.13,-0.89,0.502
762.724,0.092,-0.882,0.436
762.773856,0.082,-0.912,0.44
762.823904,0.044,-0.892,0.384
762.873952,0.076,-0.89,0.444
762.924,0.062,-0.89,0.406
762.973856,0.088,-0.93,0.414
763.023904,0.078,-0.89,0.428
763.073952,0.086,-0.918,0.44
763.124,0.096,-0.9,0.494
763.173856,0.084,-0.896,0.386
763.223904,0.094,-0.906,0.428
763.273952,0.08,-0.9,0.4
763.324,0.076,-0.938,0.436
763.374856,0.078,-0.922,0.412
763.424904,0.102,-0.914,0.464
763.474952,0.088,-0.994,0.366
763.525,0.088,-0.88,0.4
763.574856,0.072,-0.912,0.412
763.624904,0.078,-0.912,0.406
763.674952,0.096,-0.942,0.428
763.725,0.08,-0.836,0.446
763.774856,0.078,-0.968,0.38
763.824904,0.08,-0.906,0.304
763.874952,0.088,-0.89,0.408
763.925,0.014,-0.858,0.422
763.974856,0.024,-0.946,0.444
764.024904,0.056,-0.942,0.358
764.074952,0.082,-0.98,0.334
764.125,0.108,-0.89,0.422
764.174856,0.158,-0.848,0.464
764.224904,0.142,-0.912,0.528
764.274952,0.104,-0.894,0.422
764.325,0.07,-0.928,0.39
764.375856,0.034,-0.906,0.386
764.425904,0.062,-0.89,0.402
764.475952,0.156,-0.904,0.342
764.526,0.142,-0.952,0.374
764.575856,0.12,-0.98,0.364
764.625904,0.096,-0.968,0.374
764.675952,0.032,-0.9,0.364
764.726,0.024,-0.89,0.374
764.775856,0.034,-0.912,0.384
764.825904,0.06,-0.974,0.336
764.875952,0.082,-0.922,0.352
764.926,0.104,-0.932,0.37
764.975856,0.124,-0.944,0.404
765.025904,0.094,-0.96,0.398
765.075952,0.086,-0.936,0.36
765.126,0.072,-0.91,0.38
765.175856,0.112,-0.954,0.412
765.225904,0.136,-0.898,0.34
765.275952,0.182,-0.912,0.326
765.326,0.166,-0.936,0.38
765.376856,0.112,-0.926,0.36
765.426904,0.098,-0.918,0.368
765.476952,0.078,-0.89,0.352
765.527,0.072,-0.896,0.384
765.976856,0.112,-0.936,0.348
766.026904,0.088,-0.896,0.368
766.076952,0.062,-0.912,0.386
766.127,0.06,-0.934,0.39
766.176856,0.088,-0.922,0.386
766.226904,0.102,-0.922,0.4
766.276952,0.114,-0.88,0.408
766.327,0.112,-0.944,0.4
766.377856,0.096,-0.9,0.398
766.427904,0.096,-0.928,0.392
766.477952,0.094,-0.928,0.4
766.528,0.096,-0.904,0.392
766.577856,0.066,-0.922,0.398
766.627904,0.072,-0.912,0.4
766.677952,0.064,-0.936,0.422
766.728,0.066,-0.904,0.39
766.777856,0.076,-0.928,0.386
766.827904,0.128,-0.9,0.408
766.877952,0.134,-0.896,0.414
766.928,0.094,-0.906,0.382
766.977856,0.088,-0.916,0.408
767.027904,0.07,-0.916,0.374
767.077952,0.094,-0.928,0.412
767.128,0.114,-0.938,0.4
767.177856,0.102,-0.89,0.38
767.227904,0.098,-0.914,0.382
767.277952,0.096,-0.932,0.432
767.328,0.084,-0.904,0.4
767.377856,0.102,-0.936,0.404
767.427904,0.098,-0.898,0.398
767.477952,0.096,-0.894,0.428
767.528,0.07,-0.898,0.418
767.779856,0.06,-0.896,0.422
767.829904,0.102,-0.906,0.412
767.879952,0.094,-0.938,0.428
767.93,0.102,-0.914,0.448
767.979856,0.098,-0.94,0.432
768.029904,0.098,-0.882,0.364
768.079952,0.098,-0.902,0.376
768.13,0.07,-0.882,0.396
768.179856,0.076,-0.866,0.414
768.229904,0.08,-0.974,0.428
768.279952,0.072,-0.884,0.414
768.33,0.066,-0.898,0.398
768.379856,0.094,-0.928,0.382
768.429904,0.114,-0.906,0.414
768.479952,0.114,-0.91,0.44
768.53,0.096,-0.936,0.336
768.579856,0.032,-0.836,0.432
768.629904,0.044,-0.894,0.434
768.679952,0.06,-0.928,0.462
768.73,0.078,-0.89,0.434
768.780856,0.134,-0.952,0.396
768.830904,0.142,-0.938,0.366
768.880952,0.112,-0.92,0.348
768.931,0.07,-0.962,0.384
768.980856,0.062,-0.946,0.418
769.030904,0.08,-0.888,0.422
769.080952,0.088,-0.86,0.462
769.131,0.108,-0.84,0.526
769.180856,0.078,-0.836,0.552
769.230904,0.078,-0.826,0.54
769.280952,0.094,-0.872,0.526
769.331,0.104,-0.89,0.556
769.380856,0.092,-0.89,0.46
769.430904,0.092,-0.862,0.484
769.480952,0.07,-0.898,0.484
769.531,0.062,-0.888,0.536
769.580856,0.054,-0.84,0.466
769.630904,0.08,-0.882,0.544
769.680952,0.102,-0.89,0.544
769.731,0.056,-0.964,0.432
769.781856,0.044,-0.904,0.402
769.831904,0.096,-0.878,0.526
769.881952,0.09,-0.884,0.558
769.932,0.094,-0.782,0.536
769.981856,0.102,-0.95,0.444
770.031904,0.108,-0.832,0.546
770.081952,0.092,-0.898,0.526
770.132,0.076,-0.866,0.582
770.181856,0.078,-0.842,0.54
770.231904,0.048,-0.904,0.416
770.281952,0.076,-0.858,0.448
770.332,0.07,-0.896,0.476
770.381856,0.124,-0.866,0.598
770.431904,0.134,-0.752,0.438
770.481952,0.13,-0.996,0.46
770.532,0.022,-1.122,0.45
770.581856,-0.026,-0.978,0.192
770.631904,-0.064,-0.928,0.156
770.681952,-0.09,-0.858,0.142
770.732,-0.058,-0.936,0.124
770.782856,-0.064,-0.926,0.126
770.832904,-0.098,-0.932,0.06
770.882952,-0.126,-0.85,0.028
770.933,-0.072,-0.976,-0.01
770.982856,-0.09,-1.002,0.046
771.032904,-0.032,-0.884,-0.034
771.082952,0.028,-1.172,-0.16
771.133,-0.016,-1.032,-0.12
771.182856,0.04,-1.0,-0.032
771.232904,-0.024,-0.906,0.23
771.282952,0.006,-0.878,0.188
771.333,0.192,-0.928,0.12
771.382856,0.364,-1.082,0.112
771.432904,0.398,-1.0,0.216
771.482952,0.416,-0.948,0.23
771.533,0.48,-0.916,0.312
771.582856,0.526,-0.834,0.44
771.632904,0.55,-0.854,0.44
771.682952,0.486,-0.93,0.364
771.733,0.376,-0.856,0.388
771.783856,0.382,-0.804,0.412
771.833904,0.432,-0.922,0.344
771.883952,0.372,-0.832,0.422
