t,x,y,z
794.102,0.212,-0.848,-0.148
794.152856,0.238,-0.886,-0.116
794.202904,0.226,-0.91,-0.158
794.252952,0.242,-0.904,-0.126
794.303,0.226,-0.902,-0.144
794.352856,0.266,-0.91,-0.082
794.402904,0.258,-0.908,-0.098
794.452952,0.244,-0.902,-0.112
794.503,0.218,-0.924,-0.128
794.552856,0.218,-0.848,-0.114
794.602904,0.234,-0.928,-0.084
794.652952,0.238,-0.896,-0.136
794.703,0.266,-0.922,-0.084
794.752856,0.25,-0.934,-0.056
794.802904,0.232,-0.894,-0.084
794.852952,0.264,-0.93,-0.104
794.903,0.27,-0.898,-0.088
794.952856,0.266,-0.856,-0.078
795.002904,0.282,-0.882,-0.084
795.052952,0.282,-0.92,-0.08
795.103,0.27,-0.896,-0.066
795.153856,0.228,-0.87,-0.09
795.203904,0.244,-0.896,-0.066
795.253952,0.242,-0.874,-0.09
795.304,0.248,-0.904,-0.08
795.353856,0.258,-0.888,-0.064
795.403904,0.282,-0.92,-0.072
795.453952,0.274,-0.916,-0.088
795.504,0.258,-0.896,-0.074
795.553856,0.27,-0.88,-0.05
795.603904,0.258,-0.902,-0.068
795.653952,0.264,-0.92,-0.078
795.704,0.25,-0.894,-0.062
795.753856,0.264,-0.878,-0.052
795.803904,0.264,-0.898,-0.08
795.853952,0.25,-0.894,-0.09
795.904,0.292,-0.896,-0.056
795.953856,0.264,-0.91,-0.074
796.003904,0.272,-0.868,-0.064
796.053952,0.266,-0.92,-0.072
796.104,0.272,-0.896,-0.074
796.153856,0.264,-0.898,-0.09
796.203904,0.266,-0.896,-0.08
796.253952,0.282,-0.894,-0.08
796.304,0.266,-0.856,-0.094
796.354856,0.272,-0.892,-0.096
796.404904,0.264,-0.87,-0.09
796.454952,0.276,-0.92,-0.082
796.505,0.296,-0.898,-0.072
796.554856,0.296,-0.902,-0.076
796.604904,0.292,-0.91,-0.082
796.654952,0.266,-0.902,-0.088
796.705,0.234,-0.888,-0.098
796.754856,0.238,-0.88,-0.094
796.804904,0.224,-0.888,-0.11
796.854952,0.26,-0.878,-0.114
796.905,0.272,-0.908,-0.114
796.954856,0.296,-0.92,-0.11
797.004904,0.304,-0.92,-0.09
797.054952,0.296,-0.918,-0.084
797.105,0.296,-0.902,-0.088
797.154856,0.306,-0.914,-0.074
797.204904,0.288,-0.87,-0.084
797.254952,0.306,-0.88,-0.068
797.305,0.29,-0.86,-0.074
797.355856,0.3,-0.88,-0.098
797.405904,0.314,-0.894,-0.09
797.455952,0.306,-0.888,-0.08
797.506,0.306,-0.896,-0.062
797.555856,0.298,-0.888,-0.066
797.605904,0.312,-0.894,-0.09
797.655952,0.336,-0.894,-0.088
797.706,0.334,-0.862,-0.092
797.755856,0.314,-0.896,-0.068
797.805904,0.324,-0.892,-0.068
797.855952,0.306,-0.91,-0.044
797.906,0.314,-0.878,-0.032
797.955856,0.186,-0.956,-0.068
798.005904,0.304,-0.966,-0.04
798.055952,0.314,-0.882,-0.014
798.106,0.32,-0.966,-0.082
798.155856,0.302,-0.784,-0.004
798.205904,0.306,-0.882,-0.016
798.255952,0.296,-0.84,-0.01
798.306,0.264,-0.924,-0.002
798.356856,0.174,-1.022,-0.014
798.406904,0.156,-0.936,0.096
798.456952,0.024,-0.888,-0.082
798.507,0.146,-1.182,-0.088
798.556856,-0.028,-0.61,-0.1
798.606904,0.002,-0.754,-0.072
798.656952,0.05,-1.094,-0.152
798.707,0.072,-0.738,-0.132
798.756856,0.244,-0.742,-0.016
798.806904,0.578,-0.902,-0.168
798.856952,0.81,-0.77,0.006
798.956856,0.898,-0.614,0.008
799.006904,0.834,-0.702,0.006
799.056952,0.672,-0.71,0.034
799.107,0.648,-0.662,0.05
799.156856,0.63,-0.67,0.044
799.206904,0.722,-0.6,0.086
799.256952,0.858,-0.712,0.094
799.307,0.816,-0.702,0.078
799.357856,0.808,-0.546,0.088
799.407904,0.738,-0.63,-0.008
799.457952,0.692,-0.616,0.012
799.508,0.688,-0.816,0.06
799.557856,0.634,-0.728,0.048
799.607904,0.574,-0.632,0.064
799.657952,0.69,-0.592,0.108
799.708,0.682,-0.654,0.15
799.757856,0.696,-0.742,0.102
799.807904,0.634,-0.632,0.214
799.857952,0.672,-0.806,0.142
799.908,0.628,-0.62,0.236
799.957856,0.656,-0.664,0.176
800.007904,0.798,-0.664,0.238
800.057952,0.88,-0.684,0.2
800.108,0.866,-0.6,0.156
800.157856,0.57,-0.796,0.21
800.207904,0.104,-0.708,0.04
800.257952,0.32,-0.93,0.176
800.308,0.898,-0.662,0.126
800.358856,0.986,-0.686,0.208
800.408904,0.926,-0.6,0.152
800.458952,0.926,-0.674,0.286
800.509,0.666,-0.732,0.124
800.558856,0.514,-0.866,0.096
800.608904,0.328,-0.866,0.046
800.658952,0.226,-0.728,-0.034
800.709,0.228,-0.824,-0.026
800.758856,0.154,-0.826,-0.062
800.808904,0.04,-0.95,0.112
800.858952,-0.322,-0.728,0.264
800.909,-0.246,-1.07,0.188
800.958856,0.228,-1.102,-0.112
801.008904,0.634,-0.846,0.008
801.058952,0.626,-0.808,0.018
801.109,0.392,-0.654,0.12
801.158856,0.656,-0.61,0.224
801.208904,0.538,-0.694,-0.02
801.258952,0.4,-0.906,-0.24
801.309,0.584,-0.77,-0.12
801.358856,0.57,-0.958,-0.314
801.408904,0.718,-0.754,-0.344
801.458952,0.73,-0.792,-0.34
801.509,0.648,-0.684,-0.25
801.559856,0.644,-0.748,-0.41
801.609904,0.496,-0.668,-0.452
801.659952,0.344,-0.72,-0.434
801.71,0.234,-0.752,-0.336
801.759856,0.206,-0.818,-0.288
801.809904,0.168,-0.716,-0.306
801.859952,0.136,-0.55,-0.378
801.91,0.112,-0.784,-0.344
801.959856,0.078,-0.844,-0.416
802.009904,0.08,-0.688,-0.25
802.059952,0.078,-0.806,-0.274
802.11,0.154,-0.798,-0.248
802.159856,0.296,-0.902,-0.336
802.209904,0.404,-0.76,-0.274
802.259952,0.562,-0.88,-0.436
802.31,0.576,-0.77,-0.304
802.359856,0.516,-0.542,-0.386
802.409904,0.606,-0.542,-0.196
802.459952,0.556,-0.562,-0.32
802.51,0.77,-0.578,-0.288
802.560856,0.794,-0.606,-0.242
802.610904,0.826,-0.582,-0.218
802.660952,0.8,-0.628,-0.242
802.711,0.746,-0.636,-0.19
802.760856,0.692,-0.624,-0.174
802.810904,0.666,-0.582,-0.162
802.860952,0.72,-0.524,-0.136
802.911,0.794,-0.486,-0.08
802.960856,0.752,-0.486,-0.064
803.010904,0.644,-0.59,-0.07
803.060952,0.656,-0.6,-0.144
803.111,0.678,-0.558,-0.17
803.160856,0.744,-0.614,-0.2
803.210904,0.73,-0.584,-0.13
803.260952,0.82,-0.53,-0.228
803.311,0.864,-0.604,-0.204
803.360856,0.8,-0.55,-0.186
803.410904,0.72,-0.632,-0.204
803.460952,0.746,-0.672,-0.152
803.511,0.676,-0.732,-0.16
803.561856,0.672,-0.712,-0.174
803.611904,0.568,-0.702,-0.168
803.661952,0.554,-0.71,-0.068
803.712,0.856,-0.46,0.28
803.761856,0.928,-0.114,0.272
803.811904,0.964,-0.176,0.416
803.861952,1.042,-0.368,0.384
803.912,0.978,-0.478,0.39
803.961856,0.89,-0.486,0.414
804.011904,0.808,-0.558,0.418
804.061952,0.666,-0.582,0.312
804.112,0.562,-0.782,0.262
804.161856,0.512,-0.718,0.224
804.211904,0.488,-0.728,0.166
804.261952,0.53,-0.838,0.15
804.312,0.538,-0.734,0.184
804.361856,0.536,-0.704,0.188
804.411904,0.56,-0.744,0.168
804.461952,0.58,-0.732,0.264
804.512,0.548,-0.928,0.23
804.562856,0.428,-0.752,0.176
804.612904,0.27,-0.91,0.04
804.662952,0.224,-0.934,-0.156
804.713,0.418,-1.048,-0.28
804.762856,0.368,-0.878,-0.424
804.812904,0.478,-0.966,-0.324
804.862952,0.418,-0.828,-0.362
804.913,0.378,-0.816,-0.272
804.962856,0.222,-0.54,-0.306
805.012904,0.178,-0.808,-0.378
805.062952,0.128,-0.75,-0.3
805.113,0.176,-0.742,-0.322
805.162856,0.146,-0.688,-0.372
805.212904,0.114,-0.774,-0.494
805.262952,0.164,-0.51,-0.382
805.313,0.324,-0.706,-0.456
805.362856,0.592,-0.864,-0.34
805.412904,0.576,-0.59,-0.104
805.462952,0.544,-0.908,-0.208
805.513,0.528,-0.91,-0.032
805.563856,0.404,-1.008,0.002
805.613904,0.282,-0.966,-0.016
805.663952,0.218,-0.984,0.044
805.714,0.112,-0.736,-0.112
805.763856,0.216,-0.772,-0.296
805.813904,0.258,-0.752,-0.232
805.863952,0.16,-0.704,-0.12
805.914,0.144,-0.574,0.092
805.963856,0.264,-1.192,0.262
806.013904,0.16,-1.274,-0.378
806.063952,-0.06,-0.83,-0.078
806.114,-0.2,-0.738,0.158
806.163856,0.17,-0.624,-0.062
806.213904,0.592,-0.664,-0.042
806.263952,0.96,-0.43,0.19
806.314,1.164,-0.392,0.368
806.363856,1.282,0.002,0.592
806.413904,1.37,-0.006,1.144
806.463952,1.272,-0.094,0.872
806.514,1.178,-0.494,0.806
806.563856,0.738,-0.254,0.684
806.613904,0.456,-0.358,0.418
806.663952,0.25,-0.668,0.31
806.714,0.212,-0.488,0.368
806.764856,0.178,-0.872,0.286
806.814904,0.16,-0.782,0.336
806.864952,0.1,-0.91,0.348
806.915,0.106,-0.824,0.462
806.964856,0.168,-1.038,0.424
807.014904,0.138,-0.908,0.45
807.064952,0.154,-0.92,0.488
807.115,0.184,-0.88,0.388
807.164856,0.212,-0.696,0.454
807.214904,0.238,-0.792,0.438
807.264952,0.402,-0.67,0.508
807.315,0.52,-0.608,0.51
807.364856,0.66,-0.624,0.488
807.414904,0.77,-0.446,0.542
807.464952,0.874,-0.47,0.536
807.515,0.814,-0.344,0.654
807.564856,0.756,-0.388,0.594
807.614904,0.868,-0.462,0.712
807.664952,1.114,-0.574,0.94
807.715,0.738,-0.51,0.856
807.765856,0.366,-0.568,1.072
807.815904,0.032,-0.646,0.86
807.865952,-0.038,-0.608,0.632
807.916,0.258,-0.918,0.29
807.965856,0.416,-0.608,0.236
808.015904,0.746,-0.408,0.176
808.065952,0.834,-0.524,0.302
808.116,0.786,-0.682,0.508
808.165856,0.656,-0.616,0.764
808.215904,0.666,-0.984,0.518
808.265952,0.698,-0.952,0.582
808.316,0.528,-0.884,0.608
808.365856,0.426,-0.872,0.636
808.415904,0.56,-0.864,0.386
808.465952,0.306,-0.654,0.39
808.516,0.238,-1.052,0.376
808.565856,-0.08,-0.526,0.23
808.615904,-0.07,-0.806,0.476
808.665952,-0.046,-0.628,0.368
808.716,-0.056,-0.792,0.494
808.766856,-0.128,-0.914,0.46
808.816904,-0.11,-1.222,0.454
808.866952,-0.112,-1.07,0.486
808.917,-0.038,-0.68,0.614
808.966856,-0.094,-0.808,0.632
809.016904,-0.016,-1.03,0.612
809.066952,-0.006,-0.992,0.536
809.117,-0.012,-0.876,0.472
809.166856,0.084,-0.96,0.51
809.216904,0.028,-0.832,0.44
809.266952,0.056,-0.812,0.448
809.317,0.078,-0.86,0.518
809.366856,0.096,-0.924,0.47
809.416904,0.094,-0.976,0.408
809.466952,0.048,-0.85,0.548
809.517,0.07,-0.654,0.518
809.566856,0.222,-0.86,0.56
809.616904,0.062,-0.91,0.552
809.666952,0.082,-0.856,0.62
809.717,0.09,-0.752,0.75
809.767856,0.058,-0.642,0.644
809.817904,0.042,-0.992,0.402
809.867952,0.132,-0.652,0.526
809.918,-0.006,-0.7,0.558
809.967856,0.002,-1.08,0.29
810.017904,-0.006,-0.978,0.236
810.067952,-0.032,-0.994,0.232
810.118,0.034,-0.95,0.216
810.167856,-0.008,-1.052,0.142
810.217904,0.014,-0.824,0.24
810.267952,-0.03,-0.796,0.304
810.318,-0.012,-0.952,0.254
810.367856,-0.07,-1.112,0.274
810.417904,-0.242,-0.914,0.192
810.467952,0.042,-1.07,0.258
810.518,-0.054,-1.148,0.216
810.567856,-0.07,-0.87,0.422
810.617904,-0.016,-0.758,0.56
810.667952,-0.03,-0.472,0.688
810.718,-0.126,-1.142,0.358
810.768856,-0.078,-0.7,0.27
810.818904,-0.046,-1.376,-0.132
810.868952,-0.158,-0.956,0.216
810.919,-0.144,-1.048,0.434
810.968856,-0.252,-0.718,0.434
811.018904,-0.454,-1.112,0.268
811.068952,-0.48,-0.926,0.226
811.119,-0.382,-0.966,0.21
811.168856,-0.204,-0.664,0.064
811.218904,0.498,-1.222,0.248
811.268952,0.506,-0.76,0.176
811.319,0.592,-0.792,0.416
811.368856,0.68,-0.582,0.424
811.418904,0.552,-0.796,0.518
811.468952,0.52,-0.646,0.54
811.519,0.504,-0.664,0.462
811.568856,0.336,-1.176,0.39
811.618904,0.576,-0.504,0.632
811.668952,0.606,-0.44,0.508
811.719,0.804,-0.682,0.182
811.768856,0.676,-0.806,0.08
811.818904,0.474,-0.828,0.302
811.868952,0.12,-0.924,0.576
811.919,-0.514,-0.784,0.572
811.969856,0.032,-0.348,0.668
812.019904,0.77,-0.592,0.944
812.069952,1.858,-0.174,1.778
812.12,1.138,-0.252,0.694
812.169856,0.57,-0.22,0.098
812.219904,0.388,-0.808,-0.532
812.269952,0.272,-0.85,-0.754
812.32,0.11,-0.76,-0.888
812.369856,0.098,-0.486,-0.85
812.419904,0.184,-0.67,-0.97
812.469952,0.062,-0.62,-0.688
812.52,-0.04,-0.28,0.038
812.569856,-0.03,-0.678,-0.216
812.619904,-0.008,-0.252,-0.376
812.669952,0.322,-1.24,-0.89
812.72,0.196,-0.736,-0.712
812.769856,0.354,-0.864,-0.474
812.819904,0.366,-0.91,-0.52
812.869952,0.132,-0.77,-0.482
812.92,0.096,-0.904,-0.504
812.970856,0.078,-0.536,-0.286
813.020904,0.168,-0.902,-0.332
813.070952,0.18,-0.654,-0.316
813.121,0.224,-1.008,-0.478
813.170856,0.138,-0.792,-0.528
813.220904,0.106,-0.834,-0.372
813.270952,0.234,-0.71,-0.108
813.321,0.19,-0.598,-0.064
813.370856,0.178,-0.99,-0.264
813.420904,0.386,-0.93,-0.744
813.470952,1.06,-0.188,0.162
813.521,0.296,-0.558,-0.04
813.570856,0.168,-1.52,-0.436
813.620904,0.73,-0.818,-0.034
813.670952,0.602,-1.136,-0.456
813.721,0.41,-0.952,-0.288
813.770856,0.278,-0.694,-0.186
813.820904,0.336,-0.744,-0.154
813.870952,0.44,-0.75,-0.218
813.921,0.404,-0.734,-0.27
813.971856,0.186,-1.074,-0.328
814.021904,0.002,-0.802,-0.272
814.071952,-0.006,-0.87,-0.354
814.122,0.1,-0.76,-0.386
814.171856,0.458,-0.568,-0.322
814.221904,0.69,-0.614,-0.392
814.271952,1.064,-0.704,-0.112
814.322,0.782,-0.738,-0.208
814.371856,0.734,-0.572,-0.338
814.421904,0.83,-0.61,-0.35
814.471952,0.85,-0.582,-0.474
814.522,0.66,-0.934,-0.706
814.571856,-0.112,-0.752,-0.346
814.621904,-0.112,-0.902,0.056
814.671952,-0.088,-0.782,0.24
814.722,0.622,-0.524,0.806
814.771856,0.688,-0.792,0.472
814.821904,0.424,-0.686,0.248
814.871952,0.226,-0.622,-0.008
814.922,0.178,-0.712,-0.232
814.972856,0.316,-0.78,-0.762
815.022904,0.132,-0.846,-0.986
815.072952,0.122,-0.838,-0.804
815.123,0.064,-0.8,-0.352
815.172856,0.046,-0.934,0.04
815.222904,0.314,-0.464,0.486
815.272952,0.372,-0.678,0.742
815.323,0.216,-0.978,0.398
815.372856,0.638,-0.828,0.816
815.422904,0.464,-0.374,0.798
815.472952,0.628,-0.048,1.0
815.523,0.456,-0.27,0.48
815.572856,0.436,0.04,0.338
815.622904,0.466,-0.672,-0.468
815.672952,-0.098,-0.888,-1.274
815.723,0.12,-0.76,-0.894
815.772856,0.248,-0.608,-0.826
815.822904,0.052,-0.976,-0.744
815.872952,0.158,-1.08,-0.884
815.923,-0.206,-0.594,-1.144
815.972856,0.174,-0.392,-0.136
816.022904,0.424,-0.638,0.688
816.072952,0.802,-0.198,1.02
816.123,0.368,0.378,-0.13
816.173856,0.186,-1.822,-0.706
816.223904,0.25,-0.254,0.268
816.273952,0.274,-1.752,-0.28
816.324,0.206,-1.006,0.35
816.373856,0.212,-0.862,0.308
816.423904,0.25,-0.83,0.526
816.473952,0.21,-0.88,0.588
816.524,0.218,-0.412,0.688
816.573856,0.186,-0.798,0.652
816.623904,0.452,0.212,1.072
816.673952,0.128,-0.71,0.854
816.724,0.494,-0.398,0.952
816.773856,0.466,-0.722,0.622
816.823904,0.41,-0.518,0.484
816.873952,0.128,0.094,-0.656
816.924,-0.28,-1.182,-1.634
816.973856,-0.094,-0.816,-0.584
817.023904,0.058,-1.496,-0.752
817.073952,-0.224,-1.5,-1.424
817.124,-0.198,1.072,-0.208
817.174856,0.44,-0.934,1.158
817.224904,0.424,-0.352,0.8
817.274952,0.354,0.34,0.654
817.325,-0.102,0.8,-1.576
817.374856,0.308,-1.65,-1.204
817.424904,-0.254,-0.878,-1.018
817.474952,0.094,-1.454,-0.722
817.525,-0.132,-1.766,-1.61
817.574856,0.08,0.85,0.192
817.624904,0.434,-0.012,1.208
817.674952,0.482,-0.312,0.896
817.725,0.488,0.114,0.55
817.774856,0.388,-0.044,-0.114
817.824904,-0.166,-0.376,-1.378
817.874952,0.08,-0.998,-1.242
817.925,0.09,-0.264,-0.996
817.974856,0.202,-0.91,-0.536
818.024904,0.16,-0.578,-0.644
818.074952,0.152,-1.42,-1.176
818.125,-0.102,-0.616,-0.5
818.175856,0.056,-1.158,0.216
818.225904,0.232,-0.646,-0.128
818.275952,0.158,-0.528,0.624
818.326,0.686,-0.078,0.968
818.375856,0.24,0.602,0.224
818.425904,0.13,-0.854,-0.882
818.475952,0.288,-0.376,-1.166
818.526,0.104,-0.99,-0.628
818.575856,0.154,-0.944,-1.16
818.625904,0.026,-0.504,-0.688
818.675952,0.16,-0.496,-0.754
818.726,0.016,-0.178,-0.872
818.775856,-0.11,-0.112,-0.776
818.825904,0.144,-0.236,-0.72
818.875952,0.136,-0.196,-0.706
818.926,0.4,-0.654,-0.792
818.975856,0.442,-0.544,-0.706
819.025904,0.526,-0.832,-0.824
819.075952,0.36,-0.552,-0.964
819.126,-0.352,-0.632,-0.748
819.176856,-0.71,-0.424,-0.632
819.226904,-0.286,-0.614,-0.392
819.276952,0.302,-0.71,0.006
819.327,0.34,-0.496,0.734
819.376856,0.416,-1.158,0.752
819.426904,0.144,-1.074,0.39
819.476952,0.016,-0.582,0.56
819.527,-0.048,-0.158,0.862
819.576856,0.048,0.066,1.158
819.626904,0.306,-0.2,1.08
819.676952,0.142,-0.454,0.486
819.727,1.284,-2.238,-0.596
819.776856,0.288,-1.084,-0.08
819.826904,-0.338,-0.156,0.844
819.876952,-0.344,-0.28,1.552
819.927,0.096,-0.52,0.46
819.976856,0.458,-1.154,-0.562
820.026904,0.416,-0.966,-0.168
820.076952,0.122,-0.406,0.37
820.127,0.186,0.062,1.944
820.177856,-0.014,-0.556,0.928
820.227904,0.506,0.282,-0.036
820.277952,1.29,-2.04,-0.916
820.328,0.064,-0.818,0.044
820.377856,0.106,-1.116,0.018
820.427904,0.372,-0.956,0.094
820.477952,0.34,-0.78,0.088
820.528,0.296,-0.83,0.048
820.577856,0.292,-0.96,-0.064
820.627904,0.248,-0.88,-0.008
820.677952,0.238,-0.91,-0.078
820.728,0.218,-0.91,-0.1
820.777856,0.176,-0.832,-0.104
820.827904,0.178,-0.966,-0.218
820.877952,0.04,-1.19,-0.288
820.928,-0.014,-0.926,-0.324
820.977856,0.218,-0.732,-0.28
821.027904,0.452,-0.432,-0.234
821.077952,0.8,-0.414,-0.452
821.128,0.724,-0.7,-0.624
821.177856,0.468,-0.866,-0.692
821.227904,0.352,-0.772,-0.376
821.277952,0.362,-0.652,-0.712
821.328,0.264,-0.748,-0.482
821.378856,0.34,-0.754,-0.432
821.428904,0.338,-0.736,-0.45
821.478952,0.368,-0.966,-0.374
821.529,0.37,-0.864,-0.386
821.578856,0.324,-0.518,-0.168
821.628904,0.56,-0.604,-0.052
821.678952,0.576,-0.582,-0.05
821.729,0.626,-0.588,0.04
821.778856,0.536,-0.67,-0.212
821.828904,0.584,-0.974,-0.264
821.878952,0.472,-0.874,-0.346
821.929,0.388,-0.782,-0.424
821.978856,0.382,-0.71,-0.238
822.028904,0.354,-0.734,-0.452
822.078952,0.324,-0.846,-0.49
822.129,0.346,-0.814,-0.57
822.178856,0.41,-0.672,-0.456
822.228904,0.398,-0.608,-0.434
822.278952,0.398,-0.572,-0.488
822.329,0.412,-0.608,-0.52
822.379856,0.416,-0.59,-0.512
822.429904,0.416,-0.604,-0.496
822.479952,0.432,-0.652,-0.49
822.53,0.414,-0.624,-0.494
822.579856,0.404,-0.622,-0.488
822.629904,0.372,-0.634,-0.488
822.679952,0.392,-0.632,-0.508
822.73,0.386,-0.636,-0.488
822.779856,0.392,-0.612,-0.506
822.829904,0.382,-0.716,-0.5
822.879952,0.376,-0.632,-0.504
822.93,0.374,-0.664,-0.542
822.979856,0.384,-0.632,-0.504
823.029904,0.366,-0.632,-0.504
823.079952,0.382,-0.59,-0.516
823.13,0.414,-0.604,-0.538
823.179856,0.408,-0.606,-0.512
823.229904,0.418,-0.636,-0.52
823.279952,0.404,-0.646,-0.498
823.33,0.4,-0.64,-0.496
823.380856,0.386,-0.642,-0.48
823.430904,0.376,-0.664,-0.498
823.480952,0.362,-0.632,-0.522
823.531,0.362,-0.638,-0.488
823.580856,0.394,-0.642,-0.504
823.630904,0.388,-0.662,-0.472
823.680952,0.386,-0.644,-0.472
823.731,0.386,-0.674,-0.472
823.780856,0.4,-0.664,-0.45
823.830904,0.386,-0.638,-0.45
823.880952,0.394,-0.672,-0.46
823.931,0.4,-0.678,-0.464
823.980856,0.392,-0.654,-0.432
824.030904,0.378,-0.654,-0.466
824.080952,0.388,-0.656,-0.45
824.131,0.386,-0.67,-0.448
824.180856,0.386,-0.69,-0.458
824.230904,0.378,-0.702,-0.45
824.280952,0.41,-0.722,-0.472
824.331,0.426,-0.68,-0.418
824.381856,0.4,-0.654,-0.424
824.431904,0.368,-0.68,-0.424
824.481952,0.386,-0.69,-0.43
824.532,0.386,-0.674,-0.432
824.581856,0.386,-0.696,-0.42
824.631904,0.356,-0.686,-0.432
824.681952,0.37,-0.696,-0.418
824.732,0.36,-0.716,-0.436
824.781856,0.362,-0.67,-0.448
824.831904,0.354,-0.668,-0.456
824.881952,0.354,-0.68,-0.464
824.932,0.37,-0.704,-0.464
824.981856,0.368,-0.69,-0.436
825.031904,0.368,-0.71,-0.456
825.081952,0.346,-0.68,-0.452
825.132,0.378,-0.702,-0.474
825.181856,0.354,-0.686,-0.464
825.231904,0.328,-0.688,-0.48
825.281952,0.36,-0.702,-0.484
825.332,0.346,-0.674,-0.464
825.382856,0.346,-0.67,-0.458
825.432904,0.324,-0.678,-0.464
825.482952,0.32,-0.704,-0.482
825.533,0.336,-0.718,-0.49
825.582856,0.32,-0.664,-0.464
825.632904,0.306,-0.684,-0.482
825.682952,0.292,-0.696,-0.474
825.733,0.314,-0.706,-0.514
825.782856,0.306,-0.67,-0.474
825.832904,0.306,-0.688,-0.494
825.882952,0.314,-0.67,-0.5
825.933,0.336,-0.684,-0.506
825.982856,0.346,-0.712,-0.48
826.032904,0.336,-0.684,-0.484
826.082952,0.33,-0.688,-0.472
826.133,0.318,-0.712,-0.466
826.182856,0.324,-0.716,-0.48
826.232904,0.32,-0.698,-0.472
826.282952,0.314,-0.678,-0.484
826.333,0.32,-0.696,-0.464
826.382856,0.296,-0.686,-0.464
826.432904,0.302,-0.698,-0.48
826.482952,0.314,-0.71,-0.464
826.533,0.336,-0.712,-0.48
826.583856,0.33,-0.704,-0.448
826.633904,0.35,-0.674,-0.442
826.683952,0.354,-0.718,-0.456
826.734,0.292,-0.71,-0.462
826.783856,0.296,-0.718,-0.452
826.833904,0.26,-0.614,-0.474
826.883952,0.194,-0.656,-0.48
826.934,0.116,-0.844,-0.676
826.983856,0.11,-0.69,-0.648
827.033904,0.158,-0.59,-0.53
827.083952,0.216,-0.652,-0.604
827.134,0.466,-0.6,-0.544
827.183856,0.44,-0.542,-0.526
827.233904,0.376,-0.354,-0.448
827.283952,0.462,-0.472,-0.414
827.334,0.548,-0.582,-0.584
827.383856,0.538,-0.592,-0.494
827.433904,0.478,-0.608,-0.52
827.483952,0.41,-0.718,-0.544
827.534,0.402,-0.728,-0.57
827.584856,0.436,-0.648,-0.496
827.634904,0.376,-0.656,-0.484
827.684952,0.366,-0.664,-0.552
827.735,0.36,-0.638,-0.544
827.784856,0.408,-0.582,-0.54
827.834904,0.37,-0.61,-0.592
827.884952,0.352,-0.63,-0.608
827.935,0.298,-0.62,-0.612
827.984856,0.32,-0.61,-0.584
828.034904,0.288,-0.638,-0.57
828.084952,0.29,-0.63,-0.546
828.135,0.314,-0.67,-0.542
828.184856,0.306,-0.64,-0.52
828.234904,0.296,-0.694,-0.522
828.284952,0.328,-0.674,-0.482
828.335,0.348,-0.67,-0.478
828.384856,0.372,-0.684,-0.442
828.434904,0.376,-0.632,-0.4
828.484952,0.346,-0.364,-0.346
828.535,0.32,-0.542,-0.604
828.585856,0.296,-0.928,-0.73
828.635904,0.288,-0.722,-0.624
828.685952,0.306,-0.556,-0.592
828.736,0.328,-0.488,-0.592
828.785856,0.346,-0.592,-0.488
828.835904,0.338,-0.574,-0.49
828.885952,0.312,-0.572,-0.468
828.936,0.282,-0.636,-0.542
828.985856,0.344,-0.744,-0.548
829.035904,0.414,-0.76,-0.538
829.085952,0.398,-0.678,-0.402
829.136,0.356,-0.654,-0.442
829.185856,0.382,-0.632,-0.436
829.235904,0.378,-0.678,-0.498
829.285952,0.386,-0.672,-0.472
829.336,0.352,-0.674,-0.426
829.385856,0.288,-0.68,-0.466
829.435904,0.296,-0.71,-0.462
829.485952,0.32,-0.688,-0.484
829.536,0.312,-0.718,-0.496
829.586856,0.242,-0.738,-0.528
829.636904,0.248,-0.736,-0.538
829.686952,0.21,-0.756,-0.616
829.737,0.12,-0.822,-0.6
829.786856,-0.124,-0.554,-0.508
829.836904,-0.114,-0.802,-0.52
829.886952,0.296,-0.888,-0.402
829.937,0.896,-0.966,-0.544
829.986856,1.114,-1.03,-0.244
830.036904,1.186,-0.328,0.016
830.086952,1.096,0.816,1.438
830.137,0.16,-0.296,0.864
830.186856,-0.29,-1.936,0.862
830.236904,-0.174,-1.88,0.142
830.286952,0.906,-0.992,-0.514
830.337,1.242,-0.43,-0.356
830.386856,0.496,1.152,1.968
830.436904,-0.322,-1.356,0.98
830.486952,0.338,-0.962,0.006
830.537,0.808,-1.158,-0.38
830.587856,0.494,-0.952,0.582
830.637904,0.02,-0.122,1.2
830.687952,0.216,-0.814,-0.066
830.738,0.548,-1.136,-0.272
830.787856,0.36,-0.71,0.678
830.837904,0.054,-0.84,1.248
830.887952,0.17,-0.544,0.338
830.938,0.672,-1.634,-0.738
830.987856,0.418,-1.138,0.192
831.037904,-0.016,0.856,1.852
831.087952,-0.146,-1.08,0.764
831.138,0.596,-1.83,-0.994
831.187856,0.738,-1.18,-0.648
831.237904,0.738,-0.352,0.568
831.287952,0.36,0.666,1.368
831.338,-0.152,-0.582,1.376
831.387856,-0.048,-1.126,0.878
831.437904,0.494,-2.16,-0.624
831.487952,0.69,-1.116,-0.75
831.538,1.252,-0.262,0.112
831.587856,0.808,0.64,1.072
831.637904,0.066,-0.638,1.496
831.687952,-0.422,-1.266,1.112
831.738,-0.054,-1.798,0.088
831.788856,0.616,-1.468,-0.564
831.838904,1.2,-0.636,-0.152
831.888952,1.36,-0.062,0.37
831.939,0.754,-0.328,1.16
831.988856,-0.312,-0.654,1.254
