t,x,y,z
987.915,-0.388,-1.198,0.274
987.965856,-0.16,-0.91,0.32
988.015904,-0.306,-0.826,0.29
988.065952,-0.226,-0.856,0.286
988.116,-0.216,-0.858,0.304
988.165856,-0.234,-0.738,0.3
988.215904,-0.254,-0.77,0.264
988.265952,-0.248,-0.828,0.272
988.316,-0.288,-0.866,0.288
988.365856,-0.27,-0.904,0.332
988.415904,-0.318,-0.946,0.338
988.465952,-0.304,-1.018,0.376
988.516,-0.322,-1.074,0.352
988.565856,-0.208,-0.92,0.38
988.615904,-0.184,-0.834,0.354
988.665952,-0.202,-0.962,0.312
988.716,-0.218,-0.828,0.344
988.765856,-0.232,-0.808,0.368
988.815904,-0.292,-0.784,0.376
988.865952,-0.33,-0.81,0.4
988.916,-0.36,-0.752,0.456
988.966856,-0.378,-0.784,0.472
989.016904,-0.416,-0.826,0.398
989.066952,-0.366,-0.824,0.42
989.117,-0.426,-1.114,0.376
989.166856,-0.306,-1.038,0.344
989.216904,-0.174,-0.96,0.4
989.266952,-0.192,-0.852,0.336
989.317,-0.142,-0.932,0.294
989.366856,-0.116,-0.872,0.258
989.416904,-0.104,-0.882,0.27
989.466952,-0.088,-0.894,0.244
989.517,-0.1,-0.92,0.254
989.566856,-0.114,-0.962,0.28
989.616904,-0.136,-0.968,0.29
989.666952,-0.144,-0.932,0.28
989.717,-0.178,-0.936,0.286
989.766856,-0.19,-0.938,0.27
989.816904,-0.212,-0.912,0.28
989.866952,-0.21,-0.96,0.312
989.917,-0.24,-0.904,0.302
989.967856,-0.26,-0.898,0.29
990.017904,-0.218,-0.948,0.262
990.067952,-0.232,-0.926,0.27
990.118,-0.194,-0.936,0.312
990.167856,-0.24,-0.922,0.318
990.217904,-0.234,-0.936,0.348
990.267952,-0.222,-0.906,0.334
990.318,-0.178,-0.922,0.39
990.367856,-0.154,-0.906,0.398
990.417904,-0.106,-0.898,0.398
990.467952,-0.11,-0.92,0.382
990.518,-0.052,-0.936,0.402
990.567856,-0.104,-0.874,0.422
990.617904,-0.098,-0.84,0.412
990.667952,-0.116,-0.846,0.414
990.718,-0.106,-0.828,0.402
990.767856,-0.084,-0.8,0.422
990.817904,-0.044,-0.836,0.454
990.867952,-0.01,-0.882,0.478
990.918,0.032,-0.832,0.504
990.968856,0.06,-0.856,0.414
991.018904,0.114,-0.874,0.496
991.068952,0.166,-0.946,0.398
991.119,0.166,-0.954,0.398
991.168856,0.224,-1.006,0.372
991.218904,0.28,-0.746,0.402
991.268952,0.406,-0.834,0.364
991.319,0.46,-0.828,0.32
991.368856,0.528,-0.81,0.348
991.418904,0.55,-0.714,0.344
991.468952,0.678,-0.792,0.36
991.519,0.71,-0.744,0.39
991.568856,0.732,-0.68,0.364
991.618904,0.736,-0.72,0.386
991.668952,0.702,-0.66,0.39
991.719,0.72,-0.64,0.376
991.768856,0.716,-0.572,0.376
991.818904,0.736,-0.578,0.39
991.868952,0.726,-0.584,0.432
991.919,0.734,-0.528,0.414
991.969856,0.752,-0.506,0.416
992.019904,0.752,-0.528,0.432
992.069952,0.762,-0.544,0.412
992.12,0.768,-0.474,0.424
992.169856,0.806,-0.502,0.46
992.219904,0.782,-0.478,0.416
992.269952,0.79,-0.498,0.446
992.32,0.784,-0.496,0.424
992.369856,0.772,-0.48,0.4
992.419904,0.776,-0.464,0.432
992.469952,0.802,-0.454,0.434
992.52,0.822,-0.48,0.46
992.569856,0.792,-0.474,0.448
992.619904,0.786,-0.488,0.456
992.669952,0.8,-0.402,0.482
992.72,0.766,-0.386,0.478
992.769856,0.832,-0.416,0.478
992.819904,0.85,-0.206,0.486
992.869952,0.84,-0.206,0.51
992.92,0.912,-0.08,0.504
992.969856,0.906,0.002,0.482
993.019904,0.88,-0.098,0.464
993.069952,0.884,-0.13,0.526
993.12,0.914,-0.048,0.5
993.170856,0.872,-0.1,0.56
993.220904,0.846,-0.18,0.608
993.270952,0.774,-0.144,0.48
993.321,0.844,-0.152,0.46
993.370856,0.844,-0.208,0.616
993.420904,0.832,-0.122,0.576
993.470952,0.87,-0.264,0.406
993.521,0.806,-0.178,0.482
993.570856,0.894,-0.274,0.646
993.620904,0.8,-0.366,0.42
993.670952,0.84,-0.424,0.53
993.721,0.67,-0.512,0.486
993.770856,0.692,-0.628,0.542
993.820904,0.492,-0.656,0.334
993.870952,0.526,-0.818,0.384
993.921,0.454,-0.644,0.312
993.970856,0.39,-0.874,0.326
994.020904,0.534,-1.05,0.396
994.070952,0.398,-0.776,0.376
994.121,0.486,-0.87,0.376
994.171856,0.39,-0.826,0.364
994.221904,0.358,-0.854,0.264
994.271952,0.414,-0.754,0.28
994.322,0.388,-0.93,0.212
994.371856,0.408,-0.82,0.222
994.421904,0.498,-0.762,0.254
994.471952,0.624,-0.772,0.248
994.522,0.71,-0.672,0.258
994.571856,0.754,-0.708,0.31
994.621904,0.626,-0.736,0.194
994.671952,0.654,-0.712,0.302
994.722,0.638,-0.77,0.274
994.771856,0.592,-0.744,0.27
994.821904,0.664,-0.69,0.28
994.871952,0.702,-0.704,0.262
994.922,0.774,-0.71,0.368
994.971856,0.716,-0.616,0.408
995.021904,0.832,-0.64,0.58
995.071952,0.752,-0.67,0.598
995.122,0.55,-0.846,0.6
995.172856,0.264,-1.06,0.792
995.222904,-0.04,-0.794,0.764
995.272952,0.006,-0.862,0.604
995.323,-0.02,-0.558,0.472
995.372856,0.092,-0.644,0.47
995.422904,0.392,-0.626,0.34
995.472952,0.646,-0.728,0.532
995.523,0.708,-0.346,0.718
995.572856,0.336,-0.306,0.824
995.622904,0.222,-0.792,0.988
995.672952,0.224,-0.482,0.88
995.723,0.358,-0.516,0.878
995.772856,0.254,-0.488,0.94
995.822904,0.338,-0.436,0.978
995.872952,0.22,-0.542,0.91
995.923,0.304,-0.51,0.832
995.972856,0.37,-0.306,0.856
996.022904,0.358,-0.344,0.888
996.072952,0.314,-0.318,0.888
996.123,0.332,-0.312,0.934
996.173856,0.304,-0.322,0.95
996.223904,0.31,-0.392,0.952
996.273952,0.334,-0.346,0.974
996.324,0.31,-0.322,0.942
996.373856,0.342,-0.318,0.96
996.423904,0.344,-0.33,0.934
996.473952,0.332,-0.328,0.904
996.524,0.326,-0.322,0.902
996.573856,0.23,-0.32,0.94
996.623904,0.28,-0.324,0.956
996.673952,0.328,-0.426,0.934
996.724,0.274,-0.35,0.96
996.973856,0.414,-0.776,0.59
997.023904,0.162,-0.49,0.636
997.073952,-0.296,-0.51,0.672
997.124,-0.542,-0.4,0.806
997.174856,-0.6,-0.394,0.742
997.224904,-0.304,-0.722,0.616
997.274952,0.124,-0.936,0.734
997.325,0.582,-0.946,0.582
997.374856,0.824,-0.69,0.638
997.424904,0.894,-0.706,0.624
997.474952,0.8,-0.808,0.678
997.525,0.486,-0.616,0.462
997.574856,0.632,-0.792,0.384
997.624904,0.63,-0.656,0.232
997.674952,0.598,-0.68,0.32
997.725,0.14,-0.846,0.188
997.774856,-0.094,-0.848,0.12
997.824904,-0.058,-1.012,-0.202
997.874952,0.098,-1.23,-0.302
997.925,0.32,-0.984,-0.388
997.974856,0.384,-0.944,-0.354
998.024904,0.52,-0.926,-0.144
998.074952,0.454,-0.612,-0.232
998.125,0.48,-1.032,-0.194
998.174856,0.348,-0.81,-0.19
998.224904,0.366,-0.916,-0.2
998.274952,0.46,-0.826,-0.05
998.325,0.374,-1.13,-0.218
998.375856,0.376,-0.778,-0.052
998.425904,0.358,-0.994,-0.104
998.475952,0.342,-0.794,-0.122
998.526,0.35,-0.912,-0.116
998.575856,0.37,-0.848,-0.09
998.625904,0.368,-0.928,-0.12
998.675952,0.372,-0.898,-0.058
998.726,0.384,-0.882,-0.128
998.775856,0.394,-0.836,-0.128
998.825904,0.35,-0.834,-0.136
998.875952,0.246,-0.784,-0.218
998.926,0.248,-1.064,-0.242
998.975856,0.166,-0.728,-0.194
999.025904,0.206,-0.942,-0.218
999.075952,0.142,-1.002,-0.258
999.126,0.312,-0.922,-0.122
999.175856,0.284,-0.968,-0.306
999.225904,0.294,-1.012,-0.226
999.275952,0.386,-0.718,-0.142
999.326,0.406,-0.948,-0.184
999.376856,0.414,-0.776,-0.178
999.426904,0.438,-0.702,-0.146
999.476952,0.488,-0.858,-0.154
999.527,0.45,-0.916,-0.174
999.576856,0.446,-0.858,-0.136
999.626904,0.424,-0.958,-0.186
999.676952,0.334,-0.942,-0.284
999.727,0.304,-0.964,-0.308
999.776856,0.286,-0.884,-0.224
999.826904,0.254,-0.816,-0.264
999.876952,0.188,-0.894,-0.312
999.927,0.176,-0.804,-0.264
999.976856,0.104,-0.874,-0.314
1000.026904,0.124,-0.858,-0.272
1000.076952,0.104,-0.872,-0.346
1000.127,0.122,-0.894,-0.328
1000.176856,0.108,-0.862,-0.324
1000.226904,0.096,-0.908,-0.308
1000.276952,0.022,-0.88,-0.33
1000.327,0.008,-0.912,-0.312
1000.377856,-0.016,-0.914,-0.346
1000.427904,0.014,-0.904,-0.34
1000.477952,0.014,-0.862,-0.312
1000.528,-0.008,-0.872,-0.244
1000.577856,-0.04,-0.894,-0.232
1000.627904,-0.064,-0.842,-0.222
1000.677952,-0.09,-0.872,-0.242
1000.728,-0.144,-0.89,-0.292
1000.777856,-0.16,-0.894,-0.282
1000.827904,-0.144,-0.89,-0.276
1000.877952,-0.138,-0.898,-0.29
1000.928,-0.148,-0.878,-0.276
1000.977856,-0.146,-0.872,-0.296
1001.027904,-0.136,-0.874,-0.29
1001.077952,-0.14,-0.904,-0.324
1001.128,-0.164,-0.906,-0.318
1001.177856,-0.164,-0.872,-0.302
1001.227904,-0.168,-0.878,-0.266
1001.277952,-0.158,-0.83,-0.264
1001.328,-0.12,-0.878,-0.26
1001.378856,-0.084,-0.858,-0.244
1001.428904,-0.082,-0.794,-0.204
1001.478952,-0.128,-0.714,-0.2
1001.529,-0.16,-0.936,-0.24
1001.578856,-0.072,-0.898,-0.34
1001.628904,0.012,-1.09,-0.37
1001.678952,0.226,-0.928,-0.336
1001.729,0.312,-0.91,-0.36
1001.778856,0.444,-0.968,-0.254
1001.828904,0.54,-0.832,-0.26
1001.878952,0.482,-0.826,-0.248
1001.929,0.466,-0.856,-0.252
1001.978856,0.344,-0.77,-0.264
1002.028904,0.422,-0.906,-0.162
1002.078952,0.304,-0.884,-0.176
1002.129,0.286,-0.952,-0.2
1002.178856,0.278,-0.836,-0.122
1002.228904,0.28,-0.99,-0.19
1002.278952,0.36,-0.904,-0.112
1002.329,0.278,-0.948,-0.154
1002.379856,0.348,-0.996,-0.058
1002.429904,0.142,-1.0,-0.152
1002.479952,0.112,-0.954,-0.04
1002.53,0.078,-0.912,-0.048
1002.579856,0.19,-0.938,0.134
1002.629904,0.316,-0.562,0.12
1002.679952,0.686,-0.808,0.344
1002.73,0.758,-0.488,0.408
1002.779856,0.93,-0.574,0.486
1002.829904,0.432,-1.146,0.064
1002.879952,0.502,-0.712,0.166
1002.93,0.638,-1.01,0.272
1002.979856,0.546,-1.032,0.242
1003.029904,0.364,-0.874,0.198
1003.079952,0.328,-0.968,0.092
1003.13,0.318,-0.904,0.048
1003.179856,0.432,-0.85,-0.016
1003.229904,0.51,-0.806,0.046
1003.279952,0.62,-0.77,0.222
1003.33,0.432,-0.656,0.264
1003.379856,0.354,-0.776,0.184
1003.429904,0.374,-0.89,0.286
1003.479952,0.48,-0.944,0.552
1003.53,0.412,-0.722,0.352
1003.580856,0.46,-0.896,0.222
1003.630904,0.414,-0.864,0.28
1003.680952,0.304,-0.75,0.262
1003.731,0.248,-0.84,0.076
1003.780856,0.164,-0.81,-0.026
1003.830904,0.248,-0.864,-0.178
1003.880952,0.262,-1.06,-0.144
1003.931,0.294,-0.964,-0.104
1003.980856,0.402,-1.05,-0.096
1004.030904,0.658,-0.922,0.096
1004.080952,0.55,-0.74,-0.114
1004.131,0.638,-0.866,-0.052
1004.180856,0.686,-0.7,-0.068
1004.230904,0.578,-0.968,-0.05
1004.280952,0.63,-0.92,0.086
1004.331,0.476,-0.944,0.23
1004.380856,0.35,-0.794,0.078
1004.430904,0.286,-1.114,0.08
1004.480952,0.352,-0.866,0.142
1004.531,0.264,-1.0,-0.026
1004.581856,0.216,-0.958,-0.114
1004.631904,0.164,-1.086,-0.136
1004.681952,0.224,-0.782,0.214
1004.732,0.286,-0.624,0.336
1004.781856,0.274,-0.644,0.166
1004.831904,0.638,-0.712,0.56
1004.881952,0.29,-1.044,0.184
1004.932,0.286,-0.938,0.288
1004.981856,0.182,-0.936,0.014
1005.031904,0.3,-0.736,0.128
1005.081952,0.32,-0.958,0.098
1005.132,0.312,-0.868,0.316
1005.181856,0.174,-1.16,0.24
1005.231904,0.526,-0.744,0.27
1005.281952,0.262,-1.338,0.304
1005.332,0.262,-0.868,0.46
1005.381856,0.28,-1.054,0.468
1005.431904,0.176,-0.808,0.526
1005.481952,0.018,-0.628,0.62
1005.532,0.062,-1.088,0.588
1005.582856,-0.034,-0.686,0.504
1005.632904,0.028,-0.552,0.624
1005.682952,0.144,-0.378,0.664
1005.733,-0.008,-0.69,0.78
1005.782856,0.094,-0.986,0.544
1005.832904,0.294,-0.596,0.642
1005.882952,0.462,-0.658,0.678
1005.933,0.51,-0.492,0.856
1005.982856,0.662,-0.466,0.652
1006.032904,0.302,-0.458,0.7
1006.082952,0.508,-0.346,0.598
1006.133,0.37,-0.74,0.598
1006.182856,0.336,-0.516,0.366
1006.232904,0.294,-0.932,0.286
1006.282952,0.288,-1.034,-0.048
1006.333,0.176,-0.85,-0.136
1006.382856,0.23,-0.974,-0.09
1006.432904,0.168,-0.968,-0.066
1006.482952,0.254,-0.74,-0.216
1006.533,0.08,-0.89,-0.292
1006.583856,-0.122,-1.01,-0.216
1006.633904,-0.34,-0.826,-0.5
1006.683952,0.142,-0.794,-0.17
1006.734,0.074,-0.992,-0.286
1006.783856,-0.032,-0.96,-0.104
1006.833904,-0.058,-1.04,-0.066
1006.883952,-0.154,-1.108,-0.144
1006.934,0.67,-0.702,0.254
1006.983856,0.232,-1.376,0.376
1007.033904,0.16,-1.128,0.402
1007.083952,0.38,-0.366,0.66
1007.134,0.542,-0.336,0.568
1007.183856,0.37,-0.248,0.496
1007.233904,0.532,-0.522,0.622
1007.283952,0.544,-0.346,0.77
1007.334,0.638,-0.2,0.786
1007.383856,0.416,-0.428,0.752
1007.433904,0.31,-0.314,0.646
1007.483952,0.062,-1.204,0.38
1007.534,-0.014,-1.016,0.552
1007.584856,-0.16,-1.074,0.808
1007.634904,-0.216,-1.022,0.312
1007.684952,0.054,-1.124,0.384
1007.735,0.478,-0.894,0.732
1007.784856,0.012,-0.928,0.286
1007.834904,0.174,-0.91,0.336
1007.884952,0.022,-0.9,0.192
1007.935,0.056,-0.926,0.272
1007.984856,-0.064,-1.092,0.226
1008.034904,-0.09,-0.832,0.114
1008.084952,0.008,-0.914,0.236
1008.135,-0.064,-1.008,0.164
1008.184856,-0.132,-1.012,0.092
1008.234904,-0.154,-0.952,0.222
1008.284952,-0.098,-0.826,0.366
1008.335,-0.034,-0.776,0.496
1008.384856,0.222,-1.032,0.616
1008.434904,0.134,-1.066,0.52
1008.484952,0.118,-0.968,0.486
1008.535,0.14,-0.996,0.51
1008.584856,0.272,-0.698,0.524
1008.634904,0.328,-0.542,0.486
1008.684952,0.176,-0.798,0.524
1008.735,0.07,-0.82,0.536
1008.985856,0.176,-0.642,0.928
1009.035904,0.136,-0.316,0.608
1009.085952,-0.068,-0.59,0.54
1009.136,0.352,-0.72,0.748
1009.185856,0.352,-0.616,0.848
1009.235904,0.28,-0.4,0.724
1009.285952,0.424,-0.718,0.392
1009.336,0.382,-1.09,0.006
1009.385856,0.348,-0.912,0.334
1009.435904,0.214,-0.936,0.25
1009.485952,-0.08,-1.21,0.07
1009.536,-0.238,-1.114,0.03
1009.585856,-0.45,-1.152,0.056
1009.635904,-0.312,-1.098,0.158
1009.685952,-0.226,-1.026,0.12
1009.736,-0.094,-0.578,0.096
1009.785856,0.056,-0.864,0.144
1009.835904,0.392,-1.04,0.312
1009.885952,0.39,-0.848,0.364
1009.936,0.792,-0.8,0.46
1009.986856,0.952,-0.546,0.486
1010.036904,0.926,-0.836,0.582
1010.086952,0.68,-0.922,0.46
1010.137,0.504,-0.75,0.364
1010.186856,0.334,-0.696,0.216
1010.236904,0.012,-0.776,0.114
1010.286952,-0.104,-0.96,0.286
1010.337,-0.104,-1.102,0.484
1010.386856,-0.014,-0.9,0.294
1010.436904,0.264,-1.024,0.236
1010.486952,0.416,-1.076,0.204
1010.537,0.558,-0.944,0.102
1010.586856,0.472,-0.946,0.04
1010.636904,0.514,-0.976,0.066
1010.686952,0.376,-0.83,-0.114
1010.737,0.386,-0.978,-0.064
1010.786856,0.392,-0.756,-0.04
1010.836904,0.406,-0.928,-0.116
1010.886952,0.384,-0.942,-0.2
1010.937,0.432,-0.866,-0.242
1010.987856,0.406,-0.89,-0.314
1011.037904,0.476,-0.866,-0.308
1011.087952,0.52,-0.912,-0.212
1011.138,0.376,-0.85,-0.282
1011.187856,0.44,-0.896,-0.2
1011.237904,0.396,-0.9,-0.112
1011.287952,0.454,-0.904,-0.152
1011.338,0.386,-0.904,-0.09
1011.387856,0.368,-0.826,-0.104
1011.437904,0.352,-1.018,0.128
1011.487952,0.376,-0.866,0.032
1011.538,0.368,-0.882,0.118
1011.587856,0.268,-0.932,0.06
1011.637904,0.212,-0.814,0.124
1011.687952,0.182,-0.882,0.124
1011.738,0.258,-0.804,0.054
1011.787856,0.39,-0.762,0.084
1011.837904,0.386,-0.84,-0.16
1011.887952,0.438,-0.872,-0.11
1011.938,0.432,-0.81,-0.192
1011.988856,0.476,-0.962,-0.186
1012.038904,0.472,-0.82,-0.238
1012.088952,0.422,-0.886,-0.24
1012.139,0.464,-0.832,-0.194
1012.188856,0.44,-0.866,-0.218
1012.238904,0.462,-0.788,-0.32
1012.288952,0.438,-0.832,-0.334
1012.339,0.432,-0.814,-0.296
1012.388856,0.486,-0.878,-0.25
1012.438904,0.454,-0.756,-0.312
1012.488952,0.398,-0.9,-0.372
1012.539,0.312,-0.864,-0.41
1012.588856,0.408,-0.784,-0.328
1012.638904,0.294,-0.896,-0.336
1012.688952,0.344,-0.776,-0.252
1012.739,0.354,-0.884,-0.208
1012.788856,0.286,-0.916,-0.264
1012.838904,0.402,-0.926,-0.04
1012.888952,0.352,-0.75,-0.048
1012.939,0.44,-0.978,0.064
1012.989856,0.26,-0.88,-0.036
1013.039904,0.316,-1.012,0.078
1013.089952,0.284,-1.096,0.096
1013.14,0.23,-0.912,0.102
1013.189856,0.21,-0.762,-0.058
1013.239904,0.304,-1.096,-0.11
1013.289952,0.262,-0.912,0.008
1013.34,0.338,-0.898,0.088
1013.389856,0.352,-0.962,0.088
1013.439904,0.454,-0.784,0.158
1013.489952,0.352,-0.99,-0.026
1013.54,0.352,-0.896,0.078
1013.589856,0.294,-1.122,0.062
1013.639904,0.274,-0.724,0.044
1013.689952,0.444,-1.012,0.044
1013.74,0.326,-1.052,0.024
1013.789856,0.204,-0.884,-0.078
1013.839904,0.528,-0.698,0.11
1013.889952,0.376,-0.936,-0.11
1013.94,0.422,-0.994,-0.072
1013.989856,0.344,-0.72,-0.1
1014.039904,0.396,-0.996,-0.114
1014.089952,0.338,-0.84,-0.132
1014.14,0.246,-0.872,-0.2
1014.190856,0.198,-0.866,-0.254
1014.240904,0.278,-0.772,-0.306
1014.290952,0.312,-0.814,-0.41
1014.341,0.312,-1.026,-0.426
1014.390856,0.274,-0.74,-0.354
1014.440904,0.296,-0.848,-0.306
1014.490952,0.328,-0.804,-0.264
1014.541,0.304,-0.804,-0.304
1014.590856,0.334,-0.958,-0.26
1014.640904,0.344,-0.8,-0.232
1014.690952,0.326,-0.928,-0.21
1014.741,0.368,-0.798,-0.114
1014.790856,0.422,-0.812,-0.08
1014.840904,0.462,-0.926,0.006
1014.890952,0.51,-0.84,0.092
1014.941,0.454,-0.954,0.098
1014.990856,0.384,-0.88,0.096
1015.040904,0.38,-0.852,0.12
1015.090952,0.372,-0.922,0.174
1015.141,0.326,-0.93,0.174
1015.191856,0.302,-0.904,0.142
1015.241904,0.278,-0.984,0.126
1015.291952,0.318,-0.914,0.14
1015.342,0.306,-0.936,0.13
1015.391856,0.342,-0.866,0.15
1015.441904,0.342,-0.882,0.144
1015.491952,0.364,-0.906,0.092
1015.542,0.374,-0.968,0.076
1015.591856,0.332,-0.898,0.056
1015.641904,0.356,-0.962,0.104
1015.691952,0.368,-0.898,0.12
1015.742,0.368,-0.946,0.124
1015.791856,0.374,-0.98,0.136
1015.841904,0.348,-0.954,0.114
1015.891952,0.318,-0.99,0.142
1015.942,0.364,-0.888,0.216
1015.991856,0.288,-0.928,0.246
1016.041904,0.296,-0.898,0.288
1016.091952,0.176,-0.962,0.264
1016.142,0.126,-1.032,0.236
1016.192856,0.04,-1.05,0.194
1016.242904,0.006,-1.074,0.128
1016.292952,0.044,-0.952,0.13
1016.343,0.156,-0.824,0.172
1016.392856,0.574,-0.762,0.396
1016.442904,0.384,-0.85,0.502
1016.492952,0.414,-0.712,0.408
1016.543,0.43,-0.72,0.242
1016.592856,0.488,-0.994,0.334
1016.642904,0.414,-0.698,0.272
1016.692952,0.44,-0.816,0.16
1016.743,0.294,-0.91,0.092
1016.792856,0.398,-0.866,0.132
1016.842904,0.51,-0.72,-0.004
1016.892952,0.44,-1.106,-0.196
1016.943,0.364,-1.024,-0.122
1016.992856,0.492,-0.906,-0.122
1017.042904,0.52,-0.968,-0.148
1017.092952,0.574,-1.08,-0.114
1017.143,0.542,-0.926,-0.144
1017.193856,0.584,-1.016,-0.146
1017.243904,0.496,-1.038,-0.12
1017.293952,0.418,-0.914,-0.104
1017.344,0.286,-1.018,-0.032
1017.393856,0.206,-0.808,0.038
1017.443904,0.198,-0.868,0.198
1017.493952,0.206,-0.82,0.358
1017.544,0.16,-0.832,0.348
1017.593856,0.182,-0.712,0.488
1017.643904,0.152,-0.848,0.536
1017.693952,0.12,-0.746,0.546
1017.744,0.124,-0.696,0.572
1017.793856,0.086,-0.69,0.472
1017.843904,0.078,-0.786,0.418
1017.893952,0.07,-0.904,0.312
1017.944,0.12,-0.862,0.246
1017.993856,0.16,-0.832,0.2
1018.043904,0.294,-0.93,0.056
1018.093952,0.27,-0.91,-0.066
1018.144,0.39,-1.05,-0.106
1018.194856,0.354,-1.008,-0.176
1018.244904,0.418,-0.936,-0.152
1018.294952,0.446,-0.948,-0.178
1018.345,0.454,-0.81,-0.168
1018.394856,0.514,-0.818,-0.24
1018.444904,0.626,-0.73,-0.232
1018.494952,0.672,-0.818,-0.264
1018.545,0.624,-0.73,-0.28
1018.594856,0.59,-0.922,-0.264
1018.644904,0.56,-0.85,-0.304
1018.694952,0.52,-0.788,-0.266
1018.745,0.204,-1.146,-0.334
1018.794856,0.572,-1.0,-0.376
1018.844904,0.448,-1.072,-0.266
1018.894952,0.262,-1.202,-0.22
1018.945,0.176,-1.032,-0.122
1018.994856,-0.03,-0.842,-0.104
1019.044904,-0.064,-0.88,0.078
1019.094952,-0.074,-0.696,0.162
1019.145,-0.058,-0.824,0.3
1019.194856,-0.062,-0.73,0.39
1019.244904,-0.128,-0.788,0.384
1019.294952,-0.058,-0.962,0.438
1019.345,-0.08,-0.89,0.376
1019.395856,-0.03,-0.762,0.384
1019.445904,-0.058,-0.674,0.364
1019.495952,0.006,-0.562,0.498
1019.546,-0.08,-0.926,0.55
1019.595856,-0.116,-1.184,0.464
1019.645904,0.056,-1.1,0.616
1019.695952,-0.16,-0.72,0.498
1019.746,-0.114,-0.66,0.39
1019.795856,0.024,-0.706,0.23
1019.845904,0.238,-0.808,0.242
1019.895952,0.178,-0.88,0.16
1019.946,0.216,-1.016,0.238
1019.995856,0.224,-1.156,0.322
1020.045904,0.242,-0.98,0.288
1020.095952,0.254,-1.018,0.286
1020.146,0.326,-1.01,0.28
1020.195856,0.322,-0.868,0.286
1020.245904,0.344,-0.912,0.27
1020.295952,0.4,-0.906,0.286
1020.346,0.364,-0.848,0.284
1020.396856,0.288,-0.928,0.286
1020.446904,0.268,-0.946,0.292
1020.496952,0.198,-0.906,0.286
1020.547,0.214,-0.944,0.32
1020.596856,0.26,-0.928,0.304
1020.646904,0.228,-0.926,0.312
1020.696952,0.318,-0.866,0.364
1020.747,0.262,-0.866,0.342
1020.796856,0.24,-0.91,0.348
1020.846904,0.23,-0.832,0.334
1020.896952,0.19,-0.954,0.342
1020.947,0.152,-0.972,0.334
1020.996856,0.162,-0.958,0.296
1021.046904,0.222,-0.968,0.312
1021.096952,0.2,-0.958,0.342
1021.147,0.204,-0.906,0.348
1021.196856,0.184,-0.89,0.372
1021.246904,0.162,-0.906,0.384
1021.296952,0.158,-0.874,0.37
1021.347,0.166,-0.896,0.348
1021.397856,0.202,-0.88,0.31
1021.447904,0.23,-0.872,0.332
1021.497952,0.23,-0.848,0.28
1021.548,0.238,-0.788,0.23
1021.597856,0.268,-0.984,0.066
1021.647904,0.184,-1.112,-0.072
1021.697952,0.192,-1.018,-0.072
1021.748,0.294,-1.0,0.028
1021.797856,0.434,-0.714,0.184
1021.847904,0.396,-1.04,0.168
1021.897952,0.402,-0.912,0.164
1021.948,0.45,-1.028,0.152
1021.997856,0.454,-0.83,0.168
1022.047904,0.43,-0.858,0.14
1022.097952,0.48,-0.762,0.158
1022.148,0.566,-0.718,0.16
1022.197856,0.556,-0.946,0.152
1022.247904,0.486,-0.698,0.088
1022.297952,0.582,-0.926,0.132
1022.348,0.486,-0.896,0.134
1022.398856,0.432,-1.002,0.128
1022.448904,0.286,-1.028,0.184
1022.498952,0.2,-1.06,0.238
1022.549,0.152,-1.058,0.222
1022.598856,0.062,-1.06,0.272
1022.648904,0.062,-0.934,0.254
1022.698952,0.034,-0.85,0.354
1022.749,0.07,-0.852,0.376
1022.798856,0.126,-0.8,0.36
1022.848904,0.142,-0.818,0.3
1022.898952,0.284,-0.658,0.352
1022.949,0.258,-0.832,0.494
1022.998856,0.206,-0.938,0.416
1023.048904,0.12,-0.978,0.414
1023.098952,0.152,-0.896,0.482
1023.149,0.19,-0.942,0.472
1023.198856,0.224,-0.954,0.454
1023.248904,0.23,-0.952,0.462
1023.298952,0.272,-0.888,0.462
1023.349,0.288,-0.89,0.432
1023.399856,0.354,-0.868,0.44
1023.449904,0.38,-0.802,0.438
1023.499952,0.394,-0.884,0.454
1023.55,0.374,-0.802,0.448
1023.599856,0.37,-0.8,0.438
1023.649904,0.352,-0.808,0.434
1023.699952,0.336,-0.792,0.428
1023.75,0.384,-0.786,0.44
1023.799856,0.408,-0.804,0.424
1023.849904,0.448,-0.778,0.47
1023.899952,0.462,-0.816,0.448
1023.95,0.44,-0.76,0.464
1023.999856,0.518,-0.776,0.48
1024.049904,0.48,-0.75,0.428
1024.099952,0.49,-0.792,0.39
1024.15,0.498,-0.83,0.402
1024.199856,0.496,-0.784,0.398
1024.249904,0.508,-0.82,0.36
1024.299952,0.574,-0.98,0.294
1024.35,0.488,-0.98,0.318
1024.399856,0.406,-1.106,0.224
1024.449904,0.198,-0.976,0.444
1024.499952,0.114,-0.91,0.408
1024.55,0.114,-0.936,0.44
1024.600856,0.158,-0.868,0.344
1024.650904,0.61,-0.736,0.444
1024.700952,0.6,-0.392,0.398
1024.751,0.664,-0.298,0.324
1024.800856,0.6,-0.592,0.38
1024.850904,0.646,-1.05,0.484
1024.900952,0.6,-1.146,0.304
1024.951,0.432,-1.294,0.294
1025.000856,0.32,-0.968,0.28
1025.050904,0.336,-0.848,0.184
1025.100952,0.61,-0.958,0.194
1025.151,0.62,-0.8,0.184
1025.200856,0.668,-0.896,0.214
1025.250904,0.558,-0.862,0.242
1025.300952,0.53,-0.864,0.27
